"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Prss12",3.21322619202657e-08,-0.271317480851481,0.77,0.854,0.000591908396833215
"Gnb4",3.26251550577507e-08,0.258673824519074,0.598,0.489,0.000600987981318826
"Lgi2",3.44585968755712e-08,-0.251728135115473,0.197,0.467,0.000634761813044896
"Cldn10",3.71957915093282e-08,-0.282178324832047,0.131,0.369,0.000685183675393335
"Med7",3.80258869036476e-08,-0.264113985669746,0.295,0.545,0.000700474862652092
"Klf5",4.30839549515941e-08,-0.331463726117861,0.484,0.688,0.000793649534163315
"Dhrs7b",4.52185168884138e-08,-0.261217621725598,0.287,0.537,0.000832970299601471
"Cnnm4",4.84618414046586e-08,-0.259455199836102,0.287,0.556,0.000892715580515216
"Abcd4",5.25666214209004e-08,-0.298240741556339,0.336,0.549,0.000968329733194406
"Btg1",6.62330842728303e-08,-0.265805837176576,0.648,0.816,0.00122007964538981
"Wdr54",7.70538908266284e-08,-0.269168870270562,0.287,0.499,0.00141940972291732
"Wfs1",1.4566387522064e-07,0.291420430440366,0.541,0.41,0.00268327424543942
"Fgf10",1.46562011254434e-07,-0.257058600820206,0.295,0.558,0.00269981880931793
"Prss23",1.95190107378318e-07,-0.261937575135076,0.123,0.361,0.003595596968016
"Ptn",4.29508085178818e-07,0.301125024286209,0.73,0.699,0.00791196843707902
"Hist1h2bc",5.32748818511486e-07,-0.314942279068128,0.27,0.512,0.00981376598580009
"Pycr2",5.5845399754856e-07,-0.261086861635535,0.418,0.62,0.010287281088842
"Myh7",6.86763778551547e-07,0.265829668290297,0.377,0.228,0.012650875564698
"Nppc",7.70962416762363e-07,-0.265264129681894,0.295,0.546,0.0142018986791795
"Nefm",1.94876820858731e-06,-0.395080239655925,0.459,0.638,0.0358982591703869
"Ctgf",1.96993765432645e-06,-0.253433739007539,0.057,0.241,0.0362882215303476
"Vat1",2.65763791898442e-06,-0.251082195459939,0.27,0.509,0.0489563481056121
"Hist2h4",3.71350334836371e-06,-0.296980571643837,0.311,0.521,0.0684064451802078
"Marcksl1",4.89072018809156e-06,0.346701202564608,0.172,0.074,0.0900919565848346
"Tiparp",2.27818256307063e-05,-0.345210754869781,0.123,0.304,0.419664009943241
"Dusp6",3.96438777169704e-05,-0.275380279993755,0.385,0.556,0.730279871424313
"Ccnb1",6.29726763957452e-05,-0.270137417861852,0.09,0.255,1
"Nr4a2",0.000107326496191668,-0.461491408942118,0.295,0.469,1
"Hist1h1c",0.000646984055023754,-0.255996465605529,0.148,0.285,1
"Neat1",0.00222231724512011,-0.260712983970919,0.09,0.197,1
"Ptgs2",0.0183792702478607,0.262263398960466,0.27,0.161,1
"Sox4",0.0404697177197967,-0.271517977198674,0.516,0.604,1
