"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Calb1",4.13263367514936e-10,0.413781718854046,0.446,0.132,7.61272449299264e-06
"Cntnap4",4.41999674614728e-10,-0.373944524503743,0.423,0.507,8.1420760060779e-06
"Tmem159",5.13964748950579e-10,-0.312029523336514,0.527,0.779,9.46774464041861e-06
"Rtn4rl1",6.20812742423319e-10,0.333781806825963,0.758,0.449,1.143599152818e-05
"Gm40518",6.79970947586493e-10,-0.450549645146361,0.015,0.199,1.25257448254908e-05
"Lrrtm2",6.85103339556655e-10,-0.269072420499365,0.846,0.949,1.26202886179731e-05
"Tspan6",6.90252351401037e-10,-0.263476364534211,0.169,0.478,1.27151385651585e-05
"Tuba1a",7.06846678538387e-10,-0.384955796097244,1,1,1.30208226653556e-05
"Ndufs2",7.78772617776657e-10,-0.280924500114224,0.831,0.897,1.43457703920638e-05
"Zcchc12",8.32348685908712e-10,-0.438014002357812,0.081,0.294,1.53326951431244e-05
"Limk1",8.54701772734551e-10,-0.281783336987883,0.25,0.515,1.57444613555432e-05
"Sez6",8.71654895709245e-10,-0.290392303777448,0.869,0.926,1.605675483386e-05
"Ndufv1",9.84253892455024e-10,-0.303202793691886,0.835,0.89,1.8130940952914e-05
"Anp32b",1.00126076616323e-09,-0.278266546334575,0.792,0.853,1.84442245734929e-05
"Adora1",1.01269190071413e-09,-0.329683789749127,0.808,0.919,1.8654797503055e-05
"Bcl2",1.06493736954654e-09,-0.347355081571162,0.462,0.669,1.96172112844168e-05
"B3glct",1.19908263817191e-09,-0.340090672454654,0.304,0.618,2.20883012777648e-05
"Nrxn3",1.19931946739443e-09,-0.256619202604253,0.981,1,2.20926639088729e-05
"Med30",1.24349009129552e-09,-0.2596922680885,0.738,0.897,2.29063309717547e-05
"Sla",1.26439068287481e-09,-0.361405535909898,0.065,0.309,2.32913407692369e-05
"Rab3b",1.39605448778939e-09,-0.561194290184283,0.285,0.5,2.57167197195683e-05
"Tenm2",1.4583981155209e-09,-0.291406320592298,0.912,0.971,2.68651516860106e-05
"Tagln3",1.60958424034818e-09,-0.264041878851236,0.996,1,2.96501512914538e-05
"Ctsz",1.70115015652141e-09,-0.318227204735512,0.177,0.449,3.13368870332809e-05
"Aldh2",1.82645518172761e-09,-0.317466811262311,0.238,0.478,3.36451309026043e-05
"Hsp90b1",2.02407464550116e-09,-0.257204218341816,0.985,1,3.72854790447769e-05
"Pgk1",2.18876290065487e-09,-0.253573414979532,0.977,0.978,4.03192013929633e-05
"Emc2",2.21152286065464e-09,-0.261742353651758,0.727,0.86,4.07384626161192e-05
"Tubb2a",2.78217376551281e-09,-0.44711608842394,0.985,0.978,5.12504229345114e-05
"Tubb5",2.80453530095779e-09,-0.267848232633654,0.992,0.985,5.16623447789435e-05
"Jup",2.997547368828e-09,-0.315327081901586,0.312,0.574,5.52178200811806e-05
"Psmc2",3.33353075388327e-09,-0.381159045651875,0.642,0.75,6.14069700172838e-05
"Nfia",3.45927714633606e-09,-0.334529039121815,0.535,0.5,6.37233443126565e-05
"Ogfrl1",3.511015354663e-09,-0.268839834811478,0.992,0.993,6.46764138482471e-05
"Sh3gl3",3.52114353557998e-09,-0.284968012702043,0.596,0.824,6.48629850689188e-05
"Nr4a2",3.58019208495059e-09,-0.389336820071959,0.315,0.64,6.59507183968749e-05
"Gstm5",3.60868128376767e-09,-0.285622156559154,0.7,0.743,6.64755179282842e-05
"Tmbim4",3.81033572664250e-09,-0.258764601718063,0.562,0.779,7.01901944204814e-05
"Uchl3",3.8832529427681e-09,-0.267099047868099,0.585,0.735,7.15334024587311e-05
"Htr2a",3.95321150447312e-09,0.411932549661381,0.615,0.309,7.28221091238993e-05
"Stk32c",5.7261591191714e-09,-0.268236064325898,0.919,0.978,0.000105481577134256
"Psmb4",5.83720609261768e-09,-0.258756107939285,0.888,0.978,0.00010752717343211
"Fdps",5.99880416881298e-09,-0.307696683545159,0.777,0.779,0.000110503971593704
"Oprk1",6.12949055456988e-09,0.451883919462943,0.308,0.059,0.000112911345505732
"Sertad1",6.88566661344159e-09,-0.289966998036126,0.223,0.493,0.000126840864686208
"Trhr",7.22565630939308e-09,-0.404719913150024,0.146,0.404,0.00013310381487533
"Chrm3",7.31032559602788e-09,-0.311910962401655,0.292,0.581,0.00013466350780443
"Arxes1",8.23145711133602e-09,-0.312157891173412,0.335,0.566,0.000151631671447921
"Flot1",8.43634998516262e-09,-0.286410208156281,0.719,0.824,0.000155406003076681
"Emc4",9.30591487731454e-09,-0.28795632857028,0.765,0.89,0.000171424257955011
"Sdk2",9.92246835390374e-09,-0.311307665172596,0.627,0.846,0.000182781789547261
"Arhgap15",1.04832253242324e-08,0.315004444820542,0.642,0.36,0.000193111493697685
"Ramp1",1.12380249367935e-08,-0.259131293253116,0.762,0.882,0.000207015657360672
"Dap3",1.17331826449313e-08,-0.270870718134644,0.619,0.794,0.00021613695750228
"Spr",1.21940244664594e-08,-0.272247986725593,0.415,0.618,0.000224626124696649
"Psmb5",1.29984181304895e-08,-0.269899663885112,0.904,0.963,0.000239443860381747
"Pdia3",1.45552930595263e-08,-0.298280751908663,0.746,0.897,0.000268123053449534
"Tmem91",1.63962669474879e-08,-0.27638768736245,0.519,0.765,0.000302035633439674
"Ahsa1",1.66976637622902e-08,-0.275452283275862,0.75,0.897,0.000307587664165148
"Psmd12",1.68194226352294e-08,-0.269056027340278,0.777,0.86,0.000309830584363561
"Scg3",1.87122220325412e-08,-0.323452395955558,0.55,0.706,0.000344697842061441
"Gng12",1.88395455098402e-08,-0.29604205199177,0.442,0.654,0.000347043267836766
"Zeb1",1.89744008397885e-08,-0.289437691909749,0.262,0.544,0.000349527437869744
"Ndufa9",2.06636161399518e-08,-0.319778849309491,0.531,0.728,0.000380644472914052
"Gm47033",2.08780969636126e-08,-0.272078690739905,0.081,0.287,0.000384595424166708
"Cmip",2.24077064322547e-08,-0.355973122808387,0.735,0.831,0.000412772360188563
"Ndst1",2.74600722703385e-08,-0.256474148465387,0.396,0.596,0.000505841991291905
"Rab3c",2.77250679774097e-08,-0.347414207628644,0.931,0.993,0.000510723477211863
"Plcb4",2.88052405435568e-08,-0.398373420778516,0.408,0.64,0.00053062133605286
"P4ha1",3.06526548950722e-08,-0.26387548899558,0.685,0.853,0.000564652555822125
"Mgll",3.12060184511953e-08,-0.27809573745433,0.604,0.846,0.000574846065889468
"Nfe2l3",3.43223486941068e-08,-0.264924161217568,0.031,0.213,0.000632251985294142
"Eprs",3.60486021501819e-08,-0.280334050110703,0.662,0.772,0.000664051300208502
"Hs6st2",3.66144216412978e-08,-0.345466422257397,0.658,0.706,0.000674474261054346
"Prss12",3.94643530562536e-08,-0.284051814059412,0.673,0.801,0.000726972847649247
"Bcap31",3.96904185344617e-08,-0.258278772988214,0.588,0.728,0.000731137199823319
"Cxxc4",5.21387349894252e-08,-0.297963258405774,0.592,0.809,0.000960447637240202
"Nsmce4a",5.63569219384028e-08,-0.261955540546043,0.427,0.632,0.00103815085902732
"Cct3",5.90163170700149e-08,-0.309262028856632,0.638,0.735,0.00108713957674674
"Yipf3",6.0235598555519e-08,-0.261617049060435,0.45,0.632,0.00110959996099122
"Tram1l1",6.51721368973906e-08,-0.266618550179861,0.362,0.603,0.00120053593378683
"Ift74",6.6074025078812e-08,-0.289294158773146,0.327,0.529,0.0012171496159768
"Psmd13",6.69351547720961e-08,-0.266422723379453,0.65,0.772,0.00123301248605678
"Foxn3",7.87086002542835e-08,-0.25358959615833,0.554,0.772,0.00144989112528416
"Fam3c",8.10506185736039e-08,-0.406342854162697,0.554,0.787,0.00149303344474436
"Parm1",1.05801992601275e-07,-0.35999745270718,0.45,0.64,0.00194897850570809
"Unc50",1.06381282399918e-07,-0.264376636905134,0.477,0.662,0.0019596496030889
"Prss35",1.12127779101742e-07,-0.313595439607589,0.115,0.287,0.00206550581883318
"Emd",1.13417742535155e-07,-0.253136980808218,0.55,0.743,0.0020892682352401
"Vegfd",1.30535099954323e-07,0.40781860371264,0.462,0.221,0.00240458707625859
"Kif3a",1.32615061465426e-07,-0.284674396073053,0.927,0.963,0.00244290204725461
"Etv1",1.34353252921274e-07,-0.614294033889218,0.442,0.647,0.00247492127206279
"Cct4",1.38935064844128e-07,-0.256339656542547,0.819,0.89,0.00255932282949368
"Trib1",1.46580790336312e-07,-0.312765279859907,0.438,0.647,0.0027001647387852
"Adamts18",1.47924248659683e-07,0.343884970383475,0.381,0.147,0.00272491258456002
"Ahi1",1.68038930997006e-07,-0.279480388121489,1,0.993,0.00309544514789585
"Ctsl",1.69625296708593e-07,-0.310397985840276,0.496,0.632,0.003124667590669
"Ptprt",1.8388908500734e-07,0.283148870713647,0.919,0.757,0.00338742083492021
"Sstr2",2.29591154357428e-07,-0.285752992344055,0.392,0.654,0.00422929865441818
"Csnk2b",2.40592617086478e-07,-0.252616700285801,0.688,0.816,0.00443195659935001
"Lsp1",2.52074921319509e-07,-0.291305282953927,0.054,0.228,0.00464347212562668
"Lhx2",2.83798456152546e-07,-0.368754510018343,0.319,0.463,0.00522785136078606
"Asl",2.95976553835352e-07,-0.256295809797161,0.146,0.331,0.00545218409820102
"Crim1",3.04206758825679e-07,-0.256366555843505,0.781,0.919,0.00560379270432784
"Dscaml1",3.24082599324571e-07,-0.294277503772348,0.235,0.426,0.00596992556215792
"Tkt",3.68920974789008e-07,-0.257031479918331,0.608,0.743,0.00679589327658832
"Arhgef28",3.70843863841016e-07,-0.263330707761448,0.319,0.522,0.00683131481581535
"Akap7",3.71936941051522e-07,-0.257377700973981,0.527,0.699,0.00685145039111009
"Glra2",3.79169804716684e-07,-0.342560010203084,0.162,0.382,0.00698468697268603
"Deptor",3.86870991182197e-07,-0.483236455457324,0.438,0.669,0.00712655052856725
"Atg101",4.26805470315455e-07,-0.250974292798334,0.435,0.625,0.00786218356868101
"Fstl1",4.96969050293621e-07,-0.327418831895453,0.342,0.537,0.00915466687545878
