"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Unc50",2.17711516133877e-15,0.382014735228885,0.845,0.566,4.01046383870214e-11
"Cops5",2.1949111534458e-15,0.359147580548793,0.892,0.657,4.0432458357625e-11
"Btg2",2.22829021755303e-15,0.527751406906379,0.914,0.606,4.10473340975444e-11
"Stk26",2.27435877083262e-15,0.320332384389043,0.345,0.01,4.18959629175077e-11
"Gm15631",2.33685869291194e-15,-0.322846867663959,0.127,0.465,4.30472739821309e-11
"Trappc2l",2.3470132654622e-15,0.266762381299353,0.984,0.889,4.32343313630792e-11
"Hspa1a",2.41284753834938e-15,0.7616732633086,0.731,0.364,4.4447064503934e-11
"Zfp365",2.42234278735545e-15,-0.25093199041257,0.994,0.99,4.46219764858747e-11
"Arhgap21",2.443680535512e-15,-0.280618175672624,0.818,0.96,4.50150391446666e-11
"Mrpl27",2.55992465767843e-15,0.28660677761508,0.977,0.879,4.71563721190944e-11
"Slc41a2",2.80403002830418e-15,-0.356356784108309,0.293,0.596,5.16530371513914e-11
"Txndc15",2.88960221870922e-15,0.355694743954349,0.927,0.758,5.32293624708425e-11
"Eef1akmt1",2.94936000102712e-15,0.348235529198969,0.909,0.646,5.43301605789205e-11
"Atg3",3.0218701786423e-15,0.363107015749396,0.898,0.677,5.56658705607698e-11
"Ldha",3.37310948327709e-15,0.270768348536526,1,1,6.21360497914473e-11
"Ethe1",3.47822907990306e-15,0.381174607831663,0.688,0.293,6.40724578808942e-11
"Tpm3",3.8302305440696e-15,0.272530834985014,0.999,0.98,7.0556676852306e-11
"Prpf19",3.97933420591239e-15,0.417198285657763,0.902,0.727,7.33033154071121e-11
"Cryab",4.06794772307639e-15,0.639348831665159,0.715,0.354,7.49356650067902e-11
"Gprin3",4.38447791617031e-15,-0.370732179516738,0.206,0.576,8.07664676937732e-11
"Mical3",4.42331103218814e-15,-0.28946650745228,0.758,0.909,8.14818125239377e-11
"AI504432",4.55882179777003e-15,-0.353980818131282,0.651,0.859,8.39780563367217e-11
"Cct3",5.08956879853203e-15,0.45391338096778,0.85,0.596,9.37549468377586e-11
"Fos",5.23819778515385e-15,0.479592799875015,0.972,0.949,9.64928414003191e-11
"Sacs",5.49378959055984e-15,-0.314654217238081,0.644,0.879,1.01201098047703e-10
"Synpr",5.76105132147029e-15,-0.716354912367032,0.041,0.273,1.06124326392804e-10
"Fancd2",5.83597214126904e-15,0.479360932601641,0.574,0.172,1.07504442814317e-10
"Atraid",6.39931865962061e-15,0.312929602017164,0.95,0.798,1.17881849028871e-10
"Man1a2",6.43475074413718e-15,-0.279948351501622,0.908,0.939,1.18534543457751e-10
"Krtcap2",6.53854310268582e-15,0.304861238685875,0.942,0.758,1.20446502494576e-10
"Slc1a2",6.63152473976204e-15,0.319305216873666,0.997,0.929,1.22159317231157e-10
"Gm47033",7.00293102237267e-15,0.415418566558492,0.496,0.111,1.29000992363127e-10
"Cplx2",7.06288231181281e-15,0.37061289900046,0.987,0.869,1.30105355065904e-10
"Ssu72",8.33622968814968e-15,0.251433934857583,0.982,0.879,1.53561687085405e-10
"Fut8",8.57231740500946e-15,-0.307171261608448,0.488,0.778,1.57910658917679e-10
"Kcnh1",9.73117963519432e-15,-0.36467876658074,0.651,0.879,1.79258060059915e-10
"Camk2a",1.05611747629681e-14,-0.295322701975247,0.997,1,1.94547400308635e-10
"Mettl23",1.06239662455593e-14,0.330184102971845,0.874,0.566,1.95704082209448e-10
"Ebp",1.06677359188897e-14,0.386830449266344,0.609,0.212,1.96510363361867e-10
"Sec11a",1.10064055490718e-14,0.372514324550304,0.772,0.455,2.02748996619452e-10
"Rasgrf2",1.19373174276627e-14,-0.440984257491769,0.184,0.515,2.19897324334974e-10
"Baalc",1.24298225144571e-14,-0.280075566943119,0.905,0.97,2.28969760538813e-10
"Tubb5",1.27213812678322e-14,0.400740618486751,1,1,2.34340564334737e-10
"Hcn3",1.28825630579426e-14,-0.32046864064029,0.117,0.434,2.3730969409036e-10
"Trabd2b",1.28947416455488e-14,0.377362608902846,0.38,0.03,2.37534035852654e-10
"Nhp2",1.28979859812414e-14,0.26433851619168,0.993,0.949,2.37593799760447e-10
"Manf",1.39223597668761e-14,0.308978811594798,0.956,0.848,2.56463789265624e-10
"Calb1",1.40885484222668e-14,-0.416716126973341,0.032,0.283,2.59525150486577e-10
"Chrna4",1.59914916741737e-14,0.381484657470693,0.787,0.424,2.94579268129953e-10
"Tsg101",1.70112382690491e-14,0.320777816264341,0.933,0.758,3.13364020154154e-10
"Zmat5",1.73253756902791e-14,0.350184687208813,0.793,0.444,3.19150745590631e-10
"Rab2a",1.73320961850129e-14,0.254889697766277,0.999,0.99,3.19274543824122e-10
"Vmp1",1.75955382677581e-14,0.37422098762516,0.933,0.788,3.24127410430371e-10
"Dapk3",1.79492317107171e-14,0.376228818327001,0.749,0.414,3.30642797343121e-10
