"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Tmco1",2.15360248006726e-35,-0.364371254291518,0.588,0.874,3.9671511285319e-31
"Jsrp1",2.2874942468915e-35,0.410834985011636,0.465,0.095,4.21379315219884e-31
"Ube2s",2.45756358727861e-35,-0.25594262664331,0.95,0.99,4.52707788412592e-31
"Zfp703",3.05393731802975e-35,0.345205493994749,0.488,0.102,5.6256579335426e-31
"Klhdc8b",3.25831302565455e-35,0.367898957585433,0.581,0.174,6.00213842455824e-31
"Kcnc2",3.4718514250117e-35,0.360540367133078,0.342,0.035,6.39549751001406e-31
"Lrrtm1",3.57623587463805e-35,0.384350279786756,0.604,0.196,6.58778410467076e-31
"Polr2g",3.82067817875537e-35,-0.252355301199752,0.942,0.993,7.03807127308526e-31
"Dact2",3.98817918258977e-35,0.398870653715856,0.546,0.185,7.34662487224861e-31
"Vwc2",5.74460351711911e-35,-0.369420266798838,0.038,0.41,1.05821341388851e-30
"Uqcrfs1",5.8712996040421e-35,-0.323417901756342,0.896,0.982,1.0815521000606e-30
"Prr13",6.21333525512989e-35,0.31426426659057,0.892,0.58,1.14455848734748e-30
"BC005624",6.69269306671167e-35,-0.306671747827081,0.831,0.98,1.23286098981896e-30
"Fkbp8",6.88882308515181e-35,-0.250622703918514,0.977,0.997,1.26899010051581e-30
"Gabra5",7.03954785392067e-35,-0.36316473186365,0.773,0.949,1.29675511017073e-30
"Tm2d2",7.63118761752254e-35,-0.279552935269279,0.823,0.975,1.40574107102383e-30
"Hpca",8.30812665990922e-35,0.341889687083912,0.965,0.905,1.53044001202188e-30
"Trappc4",9.02717585228087e-35,-0.3012679421928,0.869,0.968,1.66289606374866e-30
"Gna11",1.13187869565992e-34,-0.31311274840946,0.927,0.98,2.08503374527514e-30
"Tmem108",1.14323989169163e-34,0.371171186252623,0.762,0.48,2.10596220448516e-30
"Gadd45a",1.25678761678173e-34,-0.498003588000409,0.2,0.628,2.31512846887363e-30
"Spats2l",1.25972342309131e-34,0.40833378063681,0.435,0.085,2.32053651767651e-30
"Gm10600",1.41103233302119e-34,-0.446861323468951,0.588,0.88,2.59926266065833e-30
"Wisp1",1.41842664287638e-34,-0.450324577307667,0.069,0.46,2.61288371884258e-30
"Rer1",1.43531307855029e-34,-0.307987890121292,0.815,0.958,2.6439902219975e-30
"Med30",1.45628496702939e-34,-0.319744417808983,0.738,0.924,2.68262253776485e-30
"Kcnq5",1.74991036854855e-34,0.358526608185884,0.808,0.526,3.22350988990328e-30
"Cops3",2.23477983764865e-34,-0.405268113084392,0.562,0.85,4.11668793893257e-30
"Pts",2.27780579293775e-34,-0.374211733743301,0.546,0.857,4.19594605117062e-30
"Bdnf",2.44600520343136e-34,0.657444847304018,0.662,0.266,4.50578618524091e-30
"Emc3",2.48451387335038e-34,-0.360475214853126,0.75,0.921,4.57672300609874e-30
"Cyc1",3.17053352452639e-34,-0.289506293045914,0.965,0.99,5.84043980553007e-30
"Psmc1",3.22433538279547e-34,-0.342756198376013,0.919,0.965,5.93954820864754e-30
"Trabd2b",3.55925088570059e-34,-0.39744828750164,0.027,0.38,6.55649605654906e-30
"Cct3",3.90136673039286e-34,-0.455598508312365,0.638,0.85,7.18670765405668e-30
"Tcp1",3.9986861550466e-34,-0.324977961102401,0.965,0.978,7.36597976621135e-30
"Fancd2",4.21696545831368e-34,-0.490969740510701,0.165,0.574,7.76807207075962e-30
"Sod1",4.6310029614122e-34,-0.257604606516131,0.977,0.996,8.53077055521742e-30
"Mblac2",5.19630270023798e-34,0.355398093901866,0.731,0.331,9.57210920410838e-30
"Plppr3",6.11634631499737e-34,0.356373568634599,0.45,0.093,1.12669215468567e-29
"Sdk1",8.38263266142626e-34,-0.421831910930675,0.219,0.634,1.54416476256133e-29
"Aimp2",9.11744410851523e-34,-0.393338072259505,0.308,0.695,1.67952437922959e-29
"Aimp1",1.07362098096353e-33,-0.284916157556565,0.881,0.977,1.97771720903292e-29
"Adrb1",1.0927982253556e-33,0.394623018846482,0.681,0.296,2.01304361092754e-29
"Nt5c3",1.16133646619074e-33,-0.307500370748233,0.865,0.977,2.13929790436997e-29
"Lpgat1",1.19929519976747e-33,-0.292858523288594,1,1,2.20922168749166e-29
"Jund",1.42018002179524e-33,-0.273559945950693,1,1,2.61611361814901e-29
"Phyhipl",1.47590259437289e-33,-0.309660566311411,0.912,0.985,2.7187601690943e-29
"Ighm",1.72061558119605e-33,-0.715169529701859,0.027,0.368,3.16954596212125e-29
"Sf3b6",1.72732489399106e-33,-0.264328637001647,0.935,0.985,3.18190518722093e-29
"Exosc7",1.90056555671438e-33,-0.370420972056726,0.423,0.769,3.50103181202356e-29
"Cct2",1.90186922886631e-33,-0.3884378024084,0.846,0.953,3.50343330649463e-29
"Adrm1",1.93250178421729e-33,-0.407455964476442,0.538,0.806,3.55986153670667e-29
"Kifap3",1.947267629626e-33,-0.260288110495975,1,0.999,3.58706170053406e-29
"Napa",2.079689152401e-33,-0.26003175729279,0.958,0.991,3.83099538763788e-29
"Chrm3",2.14276614353729e-33,-0.373905446841276,0.292,0.72,3.94718951301005e-29
"Tuba1b",2.25034009025443e-33,-0.401679617520016,0.985,0.996,4.14535148025768e-29
"Anp32b",2.25527441368752e-33,-0.330590303747275,0.792,0.95,4.15444099745377e-29
"Pcdh10",2.28868245928196e-33,0.250014414986589,1,0.988,4.21598195824329e-29
"Cdh2",2.45438623098498e-33,-0.3011620515689,0.935,0.982,4.52122487609742e-29
"Cdh6",2.85843577801702e-33,-0.47013453319418,0.169,0.593,5.26552454668515e-29
"Yif1b",3.18259147457048e-33,-0.411363131371089,0.458,0.796,5.86265175530628e-29
"Hnrnpa2b1",3.46923802636738e-33,-0.259190659673489,0.996,0.999,6.39068336837136e-29
"Flywch1",3.71059056347009e-33,-0.270253886521938,0.977,0.997,6.83527887696825e-29
"Sugt1",3.73322276342057e-33,-0.324754991285788,0.904,0.985,6.87696965249704e-29
"Fat3",3.82304175096188e-33,0.423770343857713,0.696,0.587,7.04242520944687e-29
"B3galt2",4.48343469168163e-33,-0.331632395833238,0.838,0.981,8.25893504554673e-29
"Lrfn5",5.23622950176665e-33,0.274665067631537,0.985,0.936,9.64565836520434e-29
"Nabp1",5.40611247920584e-33,0.411882445483495,0.681,0.355,9.95859979794507e-29
"Rgs9",5.76645533675791e-33,-0.390058788455258,0.223,0.635,1.06223873758417e-28
"Brinp3",8.30372789193985e-33,0.350442927740406,0.373,0.05,1.52962971497424e-28
"Flot1",8.58485781396839e-33,-0.402333166476502,0.719,0.879,1.58141665791112e-28
"Tmeff1",9.96551697608754e-33,0.349388931735098,0.912,0.599,1.83574788216509e-28
"Arsj",1.05187908000108e-32,0.263186897365328,0.235,0.004,1.93766645326999e-28
"Marcksl1",1.13329426451995e-32,0.883446243676926,0.358,0.074,2.0876413646722e-28
"Rims3",1.16787041176103e-32,0.439424729763924,0.631,0.315,2.15133408550499e-28
"Ano3",1.58004191749441e-32,-0.346077456150349,0.696,0.949,2.91059521621645e-28
"Gstp1",1.62777419178616e-32,-0.393725167437813,0.546,0.81,2.99852283868929e-28
"Fam19a5",1.96941095917463e-32,0.348640305719017,0.773,0.491,3.62785192789558e-28
"Thsd7a",2.00190792875814e-32,0.523308379744014,0.246,0.009,3.68771459556537e-28
"Kcnq3",2.289387874361e-32,0.340280769018571,0.927,0.901,4.21728140336041e-28
"Sod2",2.30432898052222e-32,-0.260745798233259,0.946,0.987,4.24480441501999e-28
"Tm2d1",2.37033455473747e-32,-0.260580789541913,0.888,0.984,4.36639328328189e-28
"Lrrc55",2.73122481657488e-32,-0.400894928272204,0.108,0.502,5.03118923461259e-28
"Atraid",2.93260049173314e-32,-0.311020628307442,0.785,0.95,5.40214336582162e-28
"Pid1",3.46138228639304e-32,0.374843520219413,0.719,0.429,6.37621230976462e-28
"Adprh",3.87337759858295e-32,-0.386296355706713,0.623,0.861,7.13514887434965e-28
"Eef1a2",4.31245519244742e-32,-0.283061201085889,0.996,0.997,7.9439737100074e-28
"D16Ertd472e",5.82277044857615e-32,0.325347642709392,0.292,0.023,1.07261254433221e-27
"Prkar2b",5.85500755261531e-32,-0.338841676735654,0.7,0.908,1.07855094126727e-27
"Gm15631",6.13179410387447e-32,0.326905842085628,0.492,0.127,1.12953779187472e-27
"Ablim2",6.56727820813489e-32,0.302490769995546,0.892,0.685,1.20975831872053e-27
"Fam212b",8.24239328797526e-32,0.330250289191932,0.865,0.673,1.51833126757792e-27
"Car11",1.24569239476614e-31,-0.271598462068445,0.938,0.975,2.29468996039871e-27
"Pdzrn3",1.39548046988964e-31,0.291532987946939,0.258,0.012,2.5706145735837e-27
"Eef1akmt1",1.555429810287e-31,-0.350483871656422,0.7,0.909,2.86525725352968e-27
"Prps1",1.71072963284579e-31,-0.257885854020461,0.838,0.98,3.15133505666523e-27
"Nfe2l3",2.12186056221661e-31,-0.356304243484157,0.031,0.371,3.90867934165922e-27
"B9d2",2.57093428918506e-31,-0.370688239158361,0.346,0.73,4.73591805410781e-27
"Nrsn2",3.41584175742246e-31,-0.375241316552359,0.454,0.828,6.29232210134792e-27
"Vangl2",3.58948042546126e-31,-0.359568232867429,0.054,0.412,6.61218189174219e-27
"Map1b",3.84963189693966e-31,-0.26225751408557,1,1,7.09140691735254e-27
"Galnt17",4.01936376221394e-31,0.346610526425841,0.8,0.502,7.40406998637429e-27
"Lrpap1",4.09628244827655e-31,-0.308230804671607,0.935,0.981,7.54576189797022e-27
"Cux2",4.1181047274673e-31,0.566890432462688,0.258,0.016,7.58596071846752e-27
"Fosb",4.26831486777467e-31,-0.48496969474682,0.727,0.924,7.86266281792773e-27
"Prdm8",5.35971577510804e-31,0.418807759874575,0.3,0.031,9.87313242932653e-27
"Gpi1",5.5275622554448e-31,-0.291394048423465,0.985,0.996,1.01823224307549e-26
"B3galt5",6.32750342641268e-31,-0.325795849671738,0.019,0.34,1.16558940617948e-26
"Hsp90b1",9.38704324246156e-31,-0.299310601544907,0.985,0.996,1.72918723569384e-26
"Nnmt",9.5761082432521e-31,0.259460857113423,0.215,0.003,1.76401489948947e-26
"Il11ra1",1.10143797598575e-30,-0.41124351159351,0.158,0.547,2.02895889556335e-26
"Klhdc8a",1.21391254168318e-30,0.389538590976474,0.385,0.083,2.23614829303459e-26
"Satb1",1.65664886916662e-30,-0.31701083921937,0.669,0.946,3.05171288189182e-26
"D10Jhu81e",1.70417314072751e-30,-0.368295293241479,0.531,0.822,3.13925734253414e-26
"Rnf144a",2.0296534656593e-30,0.355798302613013,0.45,0.124,3.73882464909099e-26
"Polr2e",2.05111388884386e-30,-0.291797163400841,0.838,0.962,3.77835689463927e-26
"Ethe1",2.57850700315621e-30,-0.366270863012173,0.312,0.688,4.74986775051406e-26
"Trappc2l",2.62819891914835e-30,-0.257865949001306,0.927,0.984,4.84140522896317e-26
"Arf4",2.73204011028358e-30,-0.280144144917093,0.912,0.972,5.03269108715338e-26
"Cdkn2d",2.81704014193123e-30,-0.250213839137037,0.892,0.988,5.18926964545152e-26
"Abracl",2.92169540705627e-30,-0.345436019799699,0.573,0.892,5.38205510933835e-26
