"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Oma1",1.53834697583937e-07,-0.912525993274046,0.068,0.457,0.00268841517497687
"Efhd2",1.62243389836645e-07,-1.08765686124264,0.982,1,0.00283536548078521
"Wnt5a",1.68673095506478e-07,-0.975431576203149,0.068,0.457,0.00294773101707121
"Prkca",1.85192883361902e-07,1.05210830602208,0.831,0.714,0.0032364308296326
"Rraga",1.91749652437476e-07,-0.868506744746553,0.868,0.914,0.00335101692599733
"Tmem158",1.94975560051655e-07,1.05268296553402,0.863,0.8,0.00340739288746272
"Ccdc12",1.98270030982943e-07,-0.92939279917216,0.808,0.943,0.00346496706145791
"Tmem191c",2.00612966074111e-07,0.610381878380521,0.968,1,0.00350591219511116
"Arhgap15",2.02696966890251e-07,1.32103856169019,0.63,0.171,0.00354233219337402
"Gm40518",2.03279943813189e-07,-1.42501932078671,0.014,0.286,0.00355252029807929
"Usp29",2.09835290332685e-07,-0.780686990137893,0.457,0.914,0.003667081533854
"Bend5",2.15507524105714e-07,-0.964895956421593,0.288,0.771,0.00376620949127146
"Cbr4",2.18722454852385e-07,-0.269071611767226,0.311,0.686,0.00382239362100028
"Fam110b",2.49921056917182e-07,-1.02899107927849,0.475,0.829,0.00436762039068468
"Oprk1",2.61667266866442e-07,1.7051278242614,0.352,0,0.00457289715575794
"Plch2",2.62143496641119e-07,1.35688072186521,0.553,0.143,0.00458121974730019
"Tmem255a",2.65151601837422e-07,-1.2577380160435,0.164,0.543,0.00463378939371079
"Pdp1",2.77763996405656e-07,1.00532114369227,0.68,0.714,0.00485420360118524
"Ablim2",2.8135785851639e-07,1.01436974826655,0.918,0.686,0.00491700993543243
"Yaf2",2.83502864014184e-07,0.698546552602847,0.977,1,0.00495449605151188
"Kcnip2",3.17197860462294e-07,1.18993355691074,0.566,0.314,0.00554334980943904
"Atp8a1",3.19578381805349e-07,0.69997977191958,0.995,1,0.00558495180043028
"Cnih3",3.30525072122718e-07,1.09368696592746,0.954,0.829,0.00577625616041662
"Rab8b",3.36854844101579e-07,-0.986758911714399,0.443,0.886,0.00588687525551919
"Ccnd2",3.4292708427107e-07,-1.01294765240552,0.347,0.829,0.00599299372472123
"Arl6ip1",3.50702306505652e-07,-0.566202897627543,0.995,1,0.00612887350849278
"Pdzd2",3.54228380336708e-07,-0.848305459539194,0.42,0.886,0.00619049517476431
"Usmg5",3.70984128932589e-07,-0.55871176344982,0.986,1,0.00648331863722592
"Ehd3",3.74628495419996e-07,0.75547537767879,0.913,0.943,0.00654700758595986
"Syngr3",3.8332547344811e-07,-0.666019798545785,0.95,1,0.00669899597397918
"Nxph3",3.8465788657114e-07,-1.65080850313176,0.151,0.514,0.00672228122571724
"Pcsk2",4.00094719006943e-07,0.525572211625668,0.991,1,0.00699205530936533
"Ubb",4.149025495863e-07,-1.25765167973739,1,1,0.00725083695657019
"2010111I01Rik",4.20236244586573e-07,1.06105474090417,0.767,0.514,0.00734404861039496
"Mctp1",4.3317178469857e-07,-0.74298685214154,0.817,1,0.00757011010939222
"Prkcg",4.35253889585948e-07,-0.829554762398383,0.945,1,0.00760649697440403
"Ptn",4.45326566498739e-07,2.35326336309608,0.717,0.486,0.00778252707613197
"Syt11",5.06271278532449e-07,-0.523974000645135,1,1,0.00884759686363307
"Dact2",5.13511251011966e-07,1.1943325078861,0.498,0.171,0.00897412262268512
"Cdh13",5.33850941536644e-07,-0.8491184493107,0.726,1,0.0093295790542944
"Alcam",5.35738701502902e-07,1.81447233876921,0.744,0.486,0.00936256954746472
"Pcdh19",5.52914487539839e-07,-1.06954970017433,0.388,0.857,0.00966273358424622
"Tmem151b",5.67331521713565e-07,-0.814611475405903,0.671,0.971,0.00991468567346627
"Far2",5.87263087802781e-07,-1.00043238473315,0.151,0.571,0.0102630097224414
"Bend7",6.14483296643106e-07,-0.874623232743717,0.032,0.343,0.0107387100921349
"Kcnv1",6.21317309155596e-07,1.18398392209933,0.68,0.543,0.0108581412948032
"Tmem178",6.41775032947143e-07,-0.956089822094352,0.598,0.943,0.0112156604757843
"Aldh2",6.51254785630837e-07,-1.06644450040995,0.247,0.686,0.0113813286336845
"Sema3e",6.71550683142857e-07,1.61899115318755,0.461,0.057,0.0117360197386046
"Wls",6.74318348921962e-07,1.38889901956584,0.498,0.114,0.0117843874657602
"Rasgef1b",6.85259816938335e-07,0.943533323777096,0.895,0.771,0.0119756005608143
"Syn2",7.04960997472264e-07,0.514376233253611,0.991,1,0.0123198983918253
"Tmem38b",7.12326518760517e-07,-0.46381693419056,0.16,0.543,0.0124486182418588
"Hecw1",7.13183372330568e-07,0.691176017211772,0.982,1,0.012463592614849
"Tesc",7.70263463994193e-07,1.79841289625263,0.79,0.6,0.0134611242967625
"Slc35f1",7.73741601884752e-07,-0.735477307022123,0.886,0.971,0.0135219082345379
"Ptgfrn",7.94914646292606e-07,1.18247339175812,0.329,0,0.0138919283586096
"Myo1b",7.94914646292653e-07,0.954747095748562,0.329,0,0.0138919283586104
"3100002H09Rik",8.22846123584282e-07,-0.713853404055957,0.005,0.229,0.0143800588557589
"Tox2",8.97180950994677e-07,-0.621609319140282,0.274,0.714,0.015679134299583
"Per3",9.72415923964582e-07,0.910054854383919,0.767,0.657,0.016993940687205
"Gria4",1.05239747994337e-06,1.07005245600968,0.676,0.486,0.0183916983594904
"Rell1",1.08104469779073e-06,-1.03113381339797,0.087,0.457,0.0188923371385908
"Rxfp1",1.08854655592472e-06,2.09071834150918,0.621,0.2,0.0190234396113403
