"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rnf24",0.00888062105857463,0.289144496981123,0.708,0.559,1,"DMS+AI+MD","Rnf24"
"Scg51",0.0091817079645935,0.266839362721286,1,0.983,1,"DMS+AI+MD","Scg5"
"Abhd17b",0.00928864033890465,0.270077547832335,0.771,0.623,1,"DMS+AI+MD","Abhd17b"
"Mrpl461",0.00947045006932465,0.279800233424373,0.75,0.603,1,"DMS+AI+MD","Mrpl46"
"Wdr77",0.00966793783771407,0.27020698031283,0.75,0.612,1,"DMS+AI+MD","Wdr77"
"Taf7",0.00967779907914789,0.336600666871154,0.615,0.457,1,"DMS+AI+MD","Taf7"
"Hat11",0.00988218418567357,0.25549995350681,0.448,0.297,1,"DMS+AI+MD","Hat1"
"Arxes1",0.00988945231488082,0.320160191982166,0.656,0.501,1,"DMS+AI+MD","Arxes1"
"barcode41",2.60144973683074e-26,2.15555403952859,1,0.187,4.54759428495381e-22,"DMS+LH","barcode4"
"Bcl11b2",3.0861412924293e-16,1.5275892869967,1,0.686,5.39488359329565e-12,"DMS+LH","Bcl11b"
"Gprc5b",3.3201059693953e-13,1.23417484874642,0.486,0.043,5.80387724509992e-09,"DMS+LH","Gprc5b"
"Fam126a",2.38529052376497e-12,1.39845645146704,0.514,0.204,4.16972636459354e-08,"DMS+LH","Fam126a"
"Nrip32",2.42343089863601e-12,1.22759548112221,1,0.599,4.23639955390561e-08,"DMS+LH","Nrip3"
"Atp1b11",3.0216219761953e-12,0.52350212093028,1,0.999,5.282097376587e-08,"DMS+LH","Atp1b1"
"Fam84b",3.55991573872797e-12,1.00462681185339,0.457,0.041,6.22308870287036e-08,"DMS+LH","Fam84b"
"Lypd12",4.5814428093783e-12,2.25207197596447,0.886,0.508,8.0088201750742e-08,"DMS+LH","Lypd1"
"Caln1",5.42106306698728e-12,1.11068647627081,1,0.917,9.47656034740047e-08,"DMS+LH","Caln1"
"Cdh61",1.64390443490297e-11,1.22781404068747,0.857,0.33,2.87370934265388e-07,"DMS+LH","Cdh6"
"Fezf22",1.86630414359185e-11,1.21360026047516,0.943,0.637,3.26248627341292e-07,"DMS+LH","Fezf2"
"Lmo32",8.79685647365987e-11,1.04278740444606,1,0.727,1.53777848016048e-06,"DMS+LH","Lmo3"
"Adamts2",1.06317151087283e-10,1.52942338171623,0.4,0.069,1.8585301181568e-06,"DMS+LH","Adamts2"
"Pou3f1",1.53873686883914e-10,2.06785528629556,0.486,0.092,2.6898659204177e-06,"DMS+LH","Pou3f1"
"Dscaml12",3.27823695531113e-10,1.01119235225952,0.914,0.444,5.73068602157938e-06,"DMS+LH","Dscaml1"
"Peg3",5.64803573526654e-10,0.824685124808473,1,0.974,9.87333126881944e-06,"DMS+LH","Peg3"
"Khdrbs2",1.74552311485186e-09,1.00766710307293,0.886,0.611,3.05134895707254e-05,"DMS+LH","Khdrbs2"
"Cadps22",2.62845004777574e-09,1.06358501778799,0.971,0.557,4.59479352851678e-05,"DMS+LH","Cadps2"
"Cdh13",4.89317255174319e-09,1.02926696795466,1,0.75,8.55375493770228e-05,"DMS+LH","Cdh13"
"Tpbg",8.76848107449872e-09,0.880684130084413,0.371,0.041,0.000153281817663312,"DMS+LH","Tpbg"
"Sparcl12",1.52742565161604e-08,0.851397429069426,1,0.967,0.000267009278158999,"DMS+LH","Sparcl1"
"Ina2",1.55152361814287e-08,0.831523008267597,1,0.983,0.000271221843687555,"DMS+LH","Ina"
"Nfib2",2.27082049502581e-08,0.904392536868884,1,0.924,0.000396962130735462,"DMS+LH","Nfib"
"Npr3",2.27580925013281e-08,1.20628634055796,0.657,0.225,0.000397834215015717,"DMS+LH","Npr3"
"Nrsn22",2.68100317077809e-08,0.682104958056059,1,0.6,0.000468666164283718,"DMS+LH","Nrsn2"
"Kif26a",5.14957437479826e-08,0.836736592411961,0.4,0.06,0.000900197096458484,"DMS+LH","Kif26a"
"Oma1",5.54972383155768e-08,0.857803821132962,0.457,0.091,0.000970147222994598,"DMS+LH","Oma1"
"3100002H09Rik",5.74007051241702e-08,0.685635905789062,0.229,0.012,0.00100342172627562,"DMS+LH","3100002H09Rik"
"Hspa12a1",9.43425111064665e-08,0.769488487596091,1,0.867,0.00164920143665214,"DMS+LH","Hspa12a"
"Gap431",1.09111284030082e-07,0.613958546866273,1,0.997,0.00190737435612986,"DMS+LH","Gap43"
"Ntng1",1.36495335792611e-07,1.26549385066949,0.486,0.388,0.00238607496499063,"DMS+LH","Ntng1"
"Abat2",1.56139947612704e-07,0.839834780401126,0.914,0.491,0.00272948242421767,"DMS+LH","Abat"
"Rpgrip1l",1.75187385128362e-07,0.536356243339224,0.914,0.475,0.0030624506794289,"DMS+LH","Rpgrip1l"
"Reln",1.92775000392728e-07,1.18435574186999,0.314,0.036,0.00336989978186529,"DMS+LH","Reln"
"1700019D03Rik2",1.96724005923693e-07,0.567148625054065,0.914,0.476,0.00343893234755208,"DMS+LH","1700019D03Rik"
"Dst1",2.17403616741463e-07,0.589706062777493,1,0.984,0.00380043262425752,"DMS+LH","Dst"
"Ryr31",2.23204507834546e-07,0.75038792144201,0.971,0.605,0.0039018380014557,"DMS+LH","Ryr3"
"Tmem150c1",3.05701862331464e-07,0.862085843614978,0.943,0.673,0.00534397425541632,"DMS+LH","Tmem150c"
"Bcl6",3.36011124686727e-07,1.06212241010896,0.4,0.08,0.00587381047064867,"DMS+LH","Bcl6"
"Nfia2",3.40567571909984e-07,0.84342885928853,0.971,0.653,0.00595346172455844,"DMS+LH","Nfia"
"Crim1",3.51133495215878e-07,0.847900471394602,1,0.85,0.00613816462986877,"DMS+LH","Crim1"
"Hcn1",3.71578905596787e-07,0.935370476653212,0.971,0.843,0.00649557084873744,"DMS+LH","Hcn1"
"Pak3",3.97799305035936e-07,0.797565101673903,1,0.961,0.0069539296513332,"DMS+LH","Pak3"
"Ndrg12",4.15750933936029e-07,1.18599865194159,0.6,0.258,0.00726774207613573,"DMS+LH","Ndrg1"
"Bend7",4.90398253286651e-07,0.810596901008593,0.343,0.051,0.00857265186570395,"DMS+LH","Bend7"
"Gng7",5.47325250552584e-07,0.920285021543279,0.514,0.15,0.00956779270490972,"DMS+LH","Gng7"
"Sept41",6.44535626966806e-07,0.864769893521212,0.829,0.48,0.0112671272950067,"DMS+LH","Sept4"
"Akap9",6.53331734437179e-07,0.687344307019718,0.971,0.909,0.0114208920496963,"DMS+LH","Akap9"
"Igfbp4",6.75323515040221e-07,1.56867802236584,0.514,0.189,0.0118053303664181,"DMS+LH","Igfbp4"
"Crym2",7.18532194895044e-07,0.786251066274777,1,0.77,0.0125606612989603,"DMS+LH","Crym"
"Elmod12",7.57796016961691e-07,0.655281278218234,1,0.986,0.0132470321725073,"DMS+LH","Elmod1"
"Sez62",7.70337370982182e-07,0.636854234757479,1,0.928,0.0134662675821395,"DMS+LH","Sez6"
"Arhgef26",7.72076840858906e-07,0.820047894592422,0.314,0.04,0.0134966752550545,"DMS+LH","Arhgef26"
"Ppfia2",7.9200328677665e-07,0.916662870470902,0.943,0.761,0.0138450094561426,"DMS+LH","Ppfia2"
"Unc5b",8.70354787785468e-07,0.501288912160019,0.171,0.006,0.0152146720452778,"DMS+LH","Unc5b"
"Aldh3a22",8.84989928108288e-07,0.703580952042497,0.886,0.476,0.015470508933261,"DMS+LH","Aldh3a2"
"Tmem38b",9.10690192227848e-07,0.460634781667094,0.543,0.18,0.015919775250335,"DMS+LH","Tmem38b"
"Efnb3",9.42682545506827e-07,0.909365100359718,0.971,0.711,0.0164790335780048,"DMS+LH","Efnb3"
"Gm19410",1.06568303519175e-06,1.00550657301436,0.629,0.343,0.018629205138187,"DMS+LH","Gm19410"
"Sez6l1",1.08096604970104e-06,0.665302899474226,0.971,0.928,0.0188963675148238,"DMS+LH","Sez6l"
"Xylt1",1.18205067587295e-06,0.756790101741904,0.971,0.779,0.020663427864935,"DMS+LH","Xylt1"
"Snx25",1.20421073577862e-06,0.679774653858009,0.657,0.236,0.021050807872146,"DMS+LH","Snx25"
"Adam15",1.29589725293092e-06,0.332023098719899,0.971,0.63,0.0226535798784855,"DMS+LH","Adam15"
"Cacna1h",1.38938302294919e-06,0.986748888800384,0.543,0.267,0.0242878046241747,"DMS+LH","Cacna1h"
"Rab3c",1.39551627155302e-06,1.31544883183061,0.971,0.934,0.0243950199430184,"DMS+LH","Rab3c"
"Wnt5a",1.50053479162903e-06,0.821104915395346,0.457,0.107,0.0262308486924672,"DMS+LH","Wnt5a"
"Pex5l",1.96022154520504e-06,1.05960246497597,0.8,0.748,0.0342666328317293,"DMS+LH","Pex5l"
"Rab8b",1.99071649467644e-06,0.829610176901114,0.886,0.512,0.0347997150434389,"DMS+LH","Rab8b"
"Map1b2",2.43387900003865e-06,0.435758989344737,1,0.999,0.0425466387996757,"DMS+LH","Map1b"
"Pdzrn42",2.47387932476882e-06,0.797754256162111,0.857,0.464,0.0432458844762837,"DMS+LH","Pdzrn4"
"Robo1",2.50885828536694e-06,1.03017393291583,0.686,0.398,0.0438573516864995,"DMS+LH","Robo1"
"Dync1i11",2.95751889447462e-06,0.550203341918906,1,0.906,0.0517003877943109,"DMS+LH","Dync1i1"
"C130073E24Rik",3.14924565391756e-06,0.630215710979735,0.257,0.028,0.0550519632761329,"DMS+LH","C130073E24Rik"
"Usp29",3.18816957492249e-06,0.626976069691214,0.914,0.531,0.0557323923392201,"DMS+LH","Usp29"
"Vgll3",3.29300709386623e-06,0.69175126324314,0.4,0.085,0.0575650570078755,"DMS+LH","Vgll3"
"Cxcl122",3.4124479204265e-06,0.514751833207927,0.914,0.522,0.0596530020969757,"DMS+LH","Cxcl12"
"Ankrd34b",5.09216513165575e-06,0.879634678142259,0.543,0.2,0.0890161386664742,"DMS+LH","Ankrd34b"
"Pcdh7",5.53803778281734e-06,0.72239976560476,1,0.746,0.0968104384814299,"DMS+LH","Pcdh7"
"Adgra12",5.91536624703478e-06,0.597484502367824,1,0.814,0.103406517364415,"DMS+LH","Adgra1"
"Tox2",5.93856327621473e-06,0.718941868576164,0.714,0.306,0.10381202463151,"DMS+LH","Tox2"
"Zfp703",6.26473228040834e-06,0.971464550962603,0.543,0.316,0.109513784993818,"DMS+LH","Zfp703"
"Cbr41",6.62106956990406e-06,0.263691045693225,0.686,0.36,0.115742917151493,"DMS+LH","Cbr4"
"Tmem255a",6.72559750910003e-06,1.00374680469303,0.543,0.233,0.117570170056578,"DMS+LH","Tmem255a"
"Akain1",7.00338581811625e-06,0.486269920324853,0.171,0.009,0.12242618748649,"DMS+LH","Akain1"
"E2f1",8.04242888071611e-06,0.282376485624207,0.714,0.38,0.140589699263798,"DMS+LH","E2f1"
"Dnm32",8.1850630272576e-06,0.611163442900641,1,0.966,0.14308308677949,"DMS+LH","Dnm3"
"Lmo12",8.86901770573231e-06,0.268822160765118,0.886,0.51,0.155039298513907,"DMS+LH","Lmo1"
"Pdzd2",9.67672377808005e-06,0.693325081319041,0.886,0.525,0.169158808364617,"DMS+LH","Pdzd2"
"Rab39b",9.92724087691228e-06,0.31083368956321,1,0.711,0.173538097769304,"DMS+LH","Rab39b"
"Prpf19",1.09386889200174e-05,0.584548449001172,1,0.804,0.191219221010824,"DMS+LH","Prpf19"
"Tmem2",1.12257923861962e-05,0.628164225806213,0.743,0.343,0.196238076703095,"DMS+LH","Tmem2"
"Raver2",1.17216913763437e-05,0.599727073218439,0.314,0.053,0.204906886949865,"DMS+LH","Raver2"
"Syngr3",1.19497752976724e-05,0.53601425187499,1,0.947,0.208894021978612,"DMS+LH","Syngr3"
"Syt11",1.20381992841167e-05,0.425379864789635,1,1,0.210439761685645,"DMS+LH","Syt11"
"Gng121",1.34696539720658e-05,0.434911477321789,0.943,0.593,0.235463021085682,"DMS+LH","Gng12"
"Colgalt2",1.45656420364907e-05,0.309954425450076,0.257,0.049,0.254621988439894,"DMS+LH","Colgalt2"
"Gzmm",1.4782786539159e-05,0.37326387111538,0.229,0.026,0.258417891491038,"DMS+LH","Gzmm"
"Fgfr1",1.52557447034416e-05,0.679106312689242,0.6,0.228,0.266685673160862,"DMS+LH","Fgfr1"
"Uso1",1.57873312020518e-05,0.278797854492662,1,0.728,0.275978336743068,"DMS+LH","Uso1"
"Bend5",1.63769791650743e-05,0.735617579028025,0.771,0.383,0.286285972784663,"DMS+LH","Bend5"
"Arid4a",1.79764728170422e-05,0.553645231539732,0.971,0.879,0.314246721314714,"DMS+LH","Arid4a"
"Anks1b",1.88802368316676e-05,0.438911544885102,0.971,0.998,0.330045420054381,"DMS+LH","Anks1b"
"Styx",1.99208688861509e-05,0.263806551753402,0.571,0.272,0.348236708998803,"DMS+LH","Styx"
"Aagab",2.00522738573869e-05,0.576702658657576,0.886,0.519,0.350533799300981,"DMS+LH","Aagab"
"Prkcg",2.23299249085756e-05,0.644046260078476,1,0.966,0.390349417326809,"DMS+LH","Prkcg"
"Pcyox1l1",2.72475654281929e-05,0.415311088498515,0.714,0.355,0.476314691250241,"DMS+LH","Pcyox1l"
"Cdkl4",2.8771989423012e-05,0.808106869262302,0.657,0.35,0.502963147103673,"DMS+LH","Cdkl4"
"Mctp12",2.8812309773436e-05,0.55221322201424,1,0.85,0.503667987149435,"DMS+LH","Mctp1"
"Nos1ap2",2.91871229757502e-05,0.563929661405132,1,0.933,0.510220096739089,"DMS+LH","Nos1ap"
"Tmem175",2.92043582718991e-05,0.277033741371037,0.829,0.496,0.510521386951068,"DMS+LH","Tmem175"
"Prkar1a",3.06205869582728e-05,0.322883932148496,1,0.997,0.535278480617566,"DMS+LH","Prkar1a"
"Galnt91",3.06493380663702e-05,0.561285307758725,1,0.812,0.535781078738218,"DMS+LH","Galnt9"
"Usmg5",3.07828760598332e-05,0.442809097895089,1,0.994,0.538115456401945,"DMS+LH","Usmg5"
"Klhdc1",3.21670973138689e-05,0.474610126649243,0.771,0.395,0.562313028143743,"DMS+LH","Klhdc1"
"Mapk8ip2",3.30202852804849e-05,0.485584997985732,1,0.968,0.577227606988157,"DMS+LH","Mapk8ip2"
"Ahi12",3.45105781961935e-05,0.541167157452967,1,0.999,0.603279417447658,"DMS+LH","Ahi1"
"B3gat12",3.47469631394603e-05,0.566449846604694,0.971,0.828,0.607411662640906,"DMS+LH","B3gat1"
"Grik2",3.90001591854534e-05,0.717525034377977,0.629,0.59,0.68176178272091,"DMS+LH","Grik2"
"Rgma",3.95335581261601e-05,0.570341374342472,0.4,0.106,0.691086129603405,"DMS+LH","Rgma"
"Ephb11",4.12267462785314e-05,0.69581907551026,0.657,0.288,0.720684751695008,"DMS+LH","Ephb1"
"Cox20",4.44762578754458e-05,0.410252955306832,0.943,0.619,0.777489463920669,"DMS+LH","Cox20"
"Rnf1522",4.51984368402299e-05,0.254016866785732,0.629,0.317,0.790113874404058,"DMS+LH","Rnf152"
"B3galt51",4.55032434627187e-05,0.646573126352673,0.457,0.139,0.795442198971786,"DMS+LH","B3galt5"
"Ppp1r35",4.71685975901356e-05,0.337190257295695,0.714,0.383,0.824554254473161,"DMS+LH","Ppp1r35"
"6030498E09Rik",4.82124733914387e-05,0.292312387041217,0.114,0.003,0.84280224735574,"DMS+LH","6030498E09Rik"
"Lamp5",4.85538362483349e-05,1.21151281366572,0.429,0.197,0.848769611457142,"DMS+LH","Lamp5"
"Ccdc88c",5.49003713364393e-05,0.681379864227427,0.571,0.222,0.959713391332295,"DMS+LH","Ccdc88c"
"Cntnap2",5.72314239523692e-05,0.709413606144837,0.943,0.685,1,"DMS+LH","Cntnap2"
"Akap72",5.85813050937915e-05,0.658709338245951,0.914,0.641,1,"DMS+LH","Akap7"
"Tmx4",6.44809466214258e-05,0.418351387765981,1,0.993,1,"DMS+LH","Tmx4"
"Igfbp3",6.5702516845454e-05,0.376636658762338,0.657,0.327,1,"DMS+LH","Igfbp3"
"Arpc51",6.6678276358082e-05,0.525731964090386,1,0.959,1,"DMS+LH","Arpc5"
"Fam49a1",6.95447389320731e-05,0.468200561357925,1,0.982,1,"DMS+LH","Fam49a"
"Ankrd632",6.99723097931915e-05,0.69411805155055,0.571,0.224,1,"DMS+LH","Ankrd63"
"Slc17a61",7.08517081244227e-05,0.856191177730458,0.514,0.194,1,"DMS+LH","Slc17a6"
"Kras",7.13299364707678e-05,0.502184501367372,0.971,0.959,1,"DMS+LH","Kras"
"Ksr1",7.29674735449073e-05,0.413340900320845,0.857,0.51,1,"DMS+LH","Ksr1"
"Kcnip1",7.42607051831343e-05,0.463275127219424,0.171,0.014,1,"DMS+LH","Kcnip1"
"Gm106002",7.48483963578499e-05,0.584525367989745,0.943,0.69,1,"DMS+LH","Gm10600"
"Nrip1",7.51396167921909e-05,0.784357377168025,0.943,0.782,1,"DMS+LH","Nrip1"
"Enoph1",7.57055633428589e-05,0.322647081308606,0.971,0.682,1,"DMS+LH","Enoph1"
"Irs2",7.92322151273809e-05,0.532528165969071,0.857,0.511,1,"DMS+LH","Irs2"
"Mal2",8.04501119738912e-05,0.507094998099984,1,0.985,1,"DMS+LH","Mal2"
"Rspo3",8.15883728864492e-05,0.871886175995463,0.829,0.512,1,"DMS+LH","Rspo3"
"Epha10",8.40972807889822e-05,0.859520701792086,0.6,0.317,1,"DMS+LH","Epha10"
"Cant1",8.52689062130765e-05,0.471412680548289,0.886,0.545,1,"DMS+LH","Cant1"
"Mrap2",9.3438958567178e-05,0.374491510212625,0.514,0.214,1,"DMS+LH","Mrap2"
"Gfm1",9.43265214464426e-05,0.401607917636978,0.657,0.322,1,"DMS+LH","Gfm1"
"Ndnf",9.51481543734525e-05,0.925459283137637,0.143,0.011,1,"DMS+LH","Ndnf"
"Myo5b1",9.78280029448406e-05,0.544344699433539,0.686,0.331,1,"DMS+LH","Myo5b"
"Gdpd51",0.000103520653342414,0.741184119667315,0.686,0.389,1,"DMS+LH","Gdpd5"
"Pik3r3",0.000106614609816823,0.457366344087643,0.829,0.483,1,"DMS+LH","Pik3r3"
"Fam122a",0.000108363835932429,0.31251786991639,0.743,0.42,1,"DMS+LH","Fam122a"
"Fam102b",0.000113828180903173,0.343066978297247,0.914,0.598,1,"DMS+LH","Fam102b"
"Flrt11",0.00012152449968666,0.595049452576664,0.943,0.7,1,"DMS+LH","Flrt1"
"Gtf3c11",0.000130347728358647,0.545039398618496,0.943,0.75,1,"DMS+LH","Gtf3c1"
"Dcaf8",0.000133214782496503,0.423059861474808,1,0.855,1,"DMS+LH","Dcaf8"
"Rwdd2a2",0.000134371227436554,0.521553437892573,0.886,0.557,1,"DMS+LH","Rwdd2a"
"Gm20604",0.000136833604874171,0.399721377410228,0.971,0.694,1,"DMS+LH","Gm20604"
"Elavl4",0.000137138640987027,0.564509006298914,1,0.974,1,"DMS+LH","Elavl4"
"Ndufa102",0.000139860865159253,0.447590721906169,0.971,0.965,1,"DMS+LH","Ndufa10"
"Sgpp2",0.000140212032324916,0.479187969518397,0.371,0.103,1,"DMS+LH","Sgpp2"
"Kif5b1",0.000140274588205472,0.452259349848912,1,0.939,1,"DMS+LH","Kif5b"
"Epdr11",0.0001407719529706,0.494699175613717,1,0.903,1,"DMS+LH","Epdr1"
"Dcdc2a",0.000146722036115294,0.457212631688112,0.457,0.166,1,"DMS+LH","Dcdc2a"
"Klhl111",0.000146835493024694,0.403973602215032,0.486,0.193,1,"DMS+LH","Klhl11"
"Fam234b",0.000149606241763541,0.479804184422143,1,0.879,1,"DMS+LH","Fam234b"
"Fam76b",0.000156496441672441,0.282569315487542,0.686,0.383,1,"DMS+LH","Fam76b"
"Pole3",0.000156659277852582,0.323816131722094,0.8,0.476,1,"DMS+LH","Pole3"
"Tiam1",0.000167456621604131,0.829870945011655,0.8,0.638,1,"DMS+LH","Tiam1"
"Dbpht2",0.000172989687194253,0.614474911715694,1,0.88,1,"DMS+LH","Dbpht2"
"Wfs1",0.000173665680733629,0.57679604211694,0.771,0.423,1,"DMS+LH","Wfs1"
"Chrm32",0.00017470364754073,0.459386187104662,0.829,0.488,1,"DMS+LH","Chrm3"
"Cabp71",0.000176441932894357,0.382446547225582,0.371,0.12,1,"DMS+LH","Cabp7"
"Mfhas1",0.000179312008212001,0.521588093758066,0.943,0.652,1,"DMS+LH","Mfhas1"
"Phf6",0.000188481036440157,0.300446047387922,0.857,0.55,1,"DMS+LH","Phf6"
"Luzp2",0.000200494244406254,0.781100447828395,0.343,0.088,1,"DMS+LH","Luzp2"
"Ptpdc1",0.000204904115784807,0.270795651158071,0.657,0.355,1,"DMS+LH","Ptpdc1"
"Cadm1",0.000207874841650903,0.520308902568591,1,0.999,1,"DMS+LH","Cadm1"
"Cdh20",0.000216609919929291,0.283721646787957,0.171,0.022,1,"DMS+LH","Cdh20"
"1810032O08Rik",0.000219035177027931,0.265680451869886,0.343,0.133,1,"DMS+LH","1810032O08Rik"
"Gm26604",0.00022541501951876,0.278212892087244,0.143,0.012,1,"DMS+LH","Gm26604"
"Slc35f1",0.000230443047300743,0.497081941523497,0.971,0.93,1,"DMS+LH","Slc35f1"
"Doc2b",0.000231000112673626,0.68946862317634,0.2,0.072,1,"DMS+LH","Doc2b"
"Nek10",0.000236824503476608,0.343893958780655,0.371,0.127,1,"DMS+LH","Nek10"
"Pak6",0.000239477771520906,0.359762686882637,0.8,0.475,1,"DMS+LH","Pak6"
"Cd55",0.000239668364464026,0.624123152658012,0.257,0.085,1,"DMS+LH","Cd55"
"Grid12",0.000246301970574009,0.443907208417256,0.914,0.609,1,"DMS+LH","Grid1"
"Sbk1",0.000249195751059322,0.58499341849167,0.514,0.2,1,"DMS+LH","Sbk1"
"Nudt10",0.000251660921518239,0.474539453471203,0.943,0.669,1,"DMS+LH","Nudt10"
"Tmem911",0.000252562883702105,0.321983078413403,0.886,0.575,1,"DMS+LH","Tmem91"
"Tmem179",0.000253843143991099,0.489765570012966,0.971,0.911,1,"DMS+LH","Tmem179"
"Mfsd61",0.000253845373555394,0.514446255861203,1,0.939,1,"DMS+LH","Mfsd6"
"Gria3",0.000254262859204863,0.56793185465081,1,0.985,1,"DMS+LH","Gria3"
"Dab1",0.00025958876488839,0.643131489847149,0.914,0.741,1,"DMS+LH","Dab1"
"Eno2",0.000261338911753437,0.343243159480656,1,0.997,1,"DMS+LH","Eno2"
"Lonrf1",0.000272487632445574,0.723227945129531,0.743,0.504,1,"DMS+LH","Lonrf1"
"Zeb1",0.000274543864590717,0.771947353255239,0.629,0.358,1,"DMS+LH","Zeb1"
"L3mbtl4",0.000285840132631772,0.44374637692913,0.171,0.018,1,"DMS+LH","L3mbtl4"
"Pcm11",0.000291741583851508,0.438630791196238,1,0.808,1,"DMS+LH","Pcm1"
"D630023F18Rik",0.000301292170037841,0.26633347842265,0.457,0.212,1,"DMS+LH","D630023F18Rik"
"Retreg12",0.000303713381876205,0.60648979814637,0.943,0.721,1,"DMS+LH","Retreg1"
"P2rx5",0.000311900402359709,0.317252813452286,0.143,0.011,1,"DMS+LH","P2rx5"
"Ctnnd22",0.000312989039571157,0.463689495178944,1,0.977,1,"DMS+LH","Ctnnd2"
"Ift741",0.000315029357619599,0.591307987317381,0.629,0.466,1,"DMS+LH","Ift74"
"Sil11",0.000334379981438599,0.328029650085757,0.514,0.236,1,"DMS+LH","Sil1"
"Rbmx2",0.000345322531270139,0.355711795047059,0.629,0.323,1,"DMS+LH","Rbmx2"
"Tns1",0.000347376990416797,0.526703338255025,0.2,0.028,1,"DMS+LH","Tns1"
"Tmem167b",0.000347635525891156,0.531358391683897,0.8,0.469,1,"DMS+LH","Tmem167b"
"Ccl27a2",0.000353713579602613,0.502054276070858,1,0.966,1,"DMS+LH","Ccl27a"
"Brf2",0.000353718775817642,0.283196868893536,0.6,0.326,1,"DMS+LH","Brf2"
"Parm1",0.000355604073540445,0.888265395812325,0.8,0.574,1,"DMS+LH","Parm1"
"Gcc2",0.000361760298348695,0.516644222282621,0.943,0.853,1,"DMS+LH","Gcc2"
"Ndst3",0.000390990656842329,0.883223928352173,0.571,0.371,1,"DMS+LH","Ndst3"
"Rtbdn",0.000397742377174157,0.370512954339874,0.286,0.072,1,"DMS+LH","Rtbdn"
"Prkar2a1",0.000397991433219947,0.547369866772843,1,0.873,1,"DMS+LH","Prkar2a"
"Gnai12",0.000399588370553382,0.418362180552487,1,0.985,1,"DMS+LH","Gnai1"
"Nt5dc3",0.000407929304627568,0.685597719589019,0.857,0.597,1,"DMS+LH","Nt5dc3"
"Cdk17",0.000413135470228346,0.608627709857018,1,0.941,1,"DMS+LH","Cdk17"
"Kcnn2",0.000418557616747386,0.71927680781889,0.771,0.502,1,"DMS+LH","Kcnn2"
"Tmem214",0.000432721314315722,0.270424963130686,0.857,0.562,1,"DMS+LH","Tmem214"
"Htr1f",0.000436295351147651,0.632565918797703,0.657,0.331,1,"DMS+LH","Htr1f"
"Gsg1l2",0.000438087317031598,0.569083734660619,0.829,0.508,1,"DMS+LH","Gsg1l"
"Fam171b",0.000444461751417848,0.32994859969802,1,0.999,1,"DMS+LH","Fam171b"
"Stxbp6",0.000445902979464465,1.44335587949596,0.4,0.234,1,"DMS+LH","Stxbp6"
"Scg32",0.000459673123377921,0.588093776202633,0.943,0.714,1,"DMS+LH","Scg3"
"Tax1bp1",0.000467268469824383,0.456147607168325,1,0.926,1,"DMS+LH","Tax1bp1"
"Peli11",0.000477549157291269,0.402015065359973,1,0.81,1,"DMS+LH","Peli1"
"Tmem151b2",0.000481807973171127,0.500293093361639,0.971,0.775,1,"DMS+LH","Tmem151b"
"Xrcc5",0.000482513488392657,0.280990403593744,0.543,0.272,1,"DMS+LH","Xrcc5"
"Opa1",0.000486411251271147,0.456218824528709,1,0.884,1,"DMS+LH","Opa1"
"Kirrel3",0.000491159684178105,0.80800984602835,0.371,0.135,1,"DMS+LH","Kirrel3"
"Map7d2",0.000505882768233312,0.381838684131496,1,0.98,1,"DMS+LH","Map7d2"
"Tmem47",0.00050728243745323,0.819525453623012,0.486,0.362,1,"DMS+LH","Tmem47"
"Myl6b",0.000515006428410417,0.265897057029844,0.343,0.137,1,"DMS+LH","Myl6b"
"Copb1",0.000515929870331334,0.416178993800046,0.771,0.46,1,"DMS+LH","Copb1"
"Tspyl4",0.000521591994296162,0.379302872005737,1,0.991,1,"DMS+LH","Tspyl4"
"Hdac8",0.0005249055315254,0.311198927971995,0.457,0.205,1,"DMS+LH","Hdac8"
"Kmt2c",0.000525728401636943,0.438771640156208,1,0.837,1,"DMS+LH","Kmt2c"
"Hrk1",0.000531818296989638,0.573235427672594,0.971,0.818,1,"DMS+LH","Hrk"
"Tollip",0.000540250220023957,0.415090619896688,1,0.834,1,"DMS+LH","Tollip"
"Il11ra11",0.000556905098309186,0.56954023288512,0.657,0.334,1,"DMS+LH","Il11ra1"
"Zfand3",0.000558424695198332,0.286980590939553,0.943,0.675,1,"DMS+LH","Zfand3"
"Anxa7",0.000564817618960369,0.383467659967335,1,0.844,1,"DMS+LH","Anxa7"
"Tcerg1",0.000578375417741474,0.45581898387935,0.971,0.738,1,"DMS+LH","Tcerg1"
"Tpra1",0.00058823296029565,0.367057602756144,0.486,0.218,1,"DMS+LH","Tpra1"
"Rpn1",0.000593353988740024,0.426794942144117,0.971,0.768,1,"DMS+LH","Rpn1"
"Kcng1",0.000612467780475673,0.858292855171701,0.543,0.287,1,"DMS+LH","Kcng1"
"Cdk12",0.000617305626041084,0.384460111394415,0.971,0.728,1,"DMS+LH","Cdk12"
"Gpr137c",0.000621692966965294,0.624811292550661,0.829,0.568,1,"DMS+LH","Gpr137c"
"Nmnat3",0.00062849653080015,0.341652699893028,0.257,0.063,1,"DMS+LH","Nmnat3"
"Rnf1451",0.000630784265937098,0.50176138117527,0.943,0.69,1,"DMS+LH","Rnf145"
"Nap1l5",0.000631273794115825,0.365856763779702,1,0.997,1,"DMS+LH","Nap1l5"
