"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dhx32",0.00387473440217383,-0.486857543112555,0.402,0.686,1
"Prpf6",0.00391877823585733,-0.302130080186444,0.502,0.771,1
"Unc5a",0.0039490418083497,-0.549147558402192,0.616,0.829,1
"Dusp18",0.00395831961009928,-0.329784298300996,0.463,0.743,1
"Jcad",0.00396916896083333,0.565808154702519,0.879,0.8,1
"Nmrk1",0.00401711607260001,-0.313736470659937,0.146,0.371,1
"Lsm8",0.00406486846647486,0.464177917007283,0.865,0.857,1
"Tbrg1",0.00408779893205046,0.470960398630623,0.772,0.743,1
"Cap1",0.00410965223742754,-0.530511225571703,0.633,0.857,1
"Nlgn2",0.00411273233211684,-0.406103644389113,0.829,0.971,1
"Fbxl14",0.00412504009514231,0.364864427326466,0.331,0.314,1
"Psmb4",0.00417739002476736,0.336426443546082,0.989,1,1
"Uba52",0.00417826126982306,-0.403507836733832,0.943,1,1
"Apeh",0.00421611336306016,0.327108800346974,0.128,0,1
"Adcy3",0.00422738137145868,-0.311606306025318,0.559,0.829,1
"Dctpp1",0.00425638572669684,0.287872426272138,0.68,0.743,1
"Slc31a2",0.00425988795831932,-0.27357953004299,0.249,0.486,1
"Cttnbp2nl",0.00427223626347096,-0.28327100899215,0.149,0.371,1
"Tsr3",0.00434645213015221,0.445031107960736,0.644,0.6,1
"Gnl3",0.00437248339144255,-0.375088270221428,0.488,0.771,1
"Neurod2",0.00442667491879841,-0.342338429759852,0.989,1,1
"Mt3",0.00443811601978494,-0.296847663610306,1,1,1
"Luc7l",0.00444716540500974,-0.450834829325113,0.858,0.943,1
"Ndrg1",0.0044520142827539,-0.610938552280427,0.238,0.514,1
"Sgk1",0.0044663328500594,0.697066944681955,0.868,0.657,1
"Ppargc1b",0.00447271331721207,-0.324116399664698,0.434,0.714,1
"Ccdc28a",0.0045059320473461,0.250353456258109,0.733,0.829,1
"Ncl",0.00452641724895427,-0.35644140099135,0.989,0.971,1
"Ddx46",0.00453589201096307,-0.4244192015527,0.765,0.943,1
"Ttc7b",0.00454789118078907,-0.385837660437158,0.918,1,1
"Enox1",0.0045539578916544,-0.401226280993339,0.199,0.457,1
"Ndufa7",0.00456416971324588,0.283717561897101,0.996,1,1
"Apba2",0.00456528791909408,-0.354268556657964,0.982,1,1
"1110065P20Rik",0.00457258815277425,0.371274506497331,0.94,0.971,1
"Ids",0.00458031029505718,-0.312800897378399,1,1,1
"Polr2c",0.0045883226446913,0.38638305618873,0.964,0.971,1
"Arhgef9",0.00459649483008257,-0.368944770746306,0.996,1,1
"Tmem158",0.00461294294766282,0.523281756551552,0.875,0.829,1
"Ercc1",0.00463699375875227,0.281294002322076,0.491,0.514,1
"Mfap3",0.00474444495813423,-0.435008688512525,0.395,0.686,1
"Amotl1",0.00475108292022169,-0.574012554118698,0.242,0.514,1
"Tomm40l",0.00478132125150623,-0.418327549785242,0.555,0.686,1
"Aes",0.00482846879651489,0.297941615912737,1,1,1
"Dctn3",0.00489155002692952,0.280281608179771,1,0.971,1
"Ggact",0.00491740717692092,-0.412688357054503,0.221,0.486,1
"Wdr54",0.00492571816967714,0.320085107803193,0.502,0.543,1
"Mtss1",0.00495479988520195,-0.39316865388962,0.32,0.6,1
"D430041D05Rik",0.00502500336634287,-0.412875260241151,0.879,1,1
"Atp1b2",0.00508710300699553,-0.53610855175685,0.342,0.629,1
"Ric3",0.00509040639196115,-0.420380924806655,0.758,0.914,1
"Lpin2",0.00509880763076478,-0.437470689026446,0.673,0.914,1
"Ndufc2",0.00512690434281675,0.275501477863161,1,1,1
"Adal",0.00512896674692265,-0.383105303398196,0.249,0.514,1
"mt-Nd6",0.00513394910845719,0.390014547360962,0.399,0.343,1
"Erc2",0.00517451056496492,-0.477814718800194,0.915,0.971,1
"Map1lc3a",0.00519488488653391,0.265347824024777,1,1,1
"Socs5",0.00520391478247075,-0.268766384799498,0.776,0.971,1
"Fkbpl",0.00521548671767732,-0.349613701740871,0.231,0.486,1
"Ofd1",0.00521886942388064,-0.277921431498394,0.135,0.343,1
"Gpatch11",0.00530647438897123,0.451877131725429,0.733,0.686,1
"Fam168b",0.00530728197159473,-0.287364427150161,0.925,1,1
"Samd4",0.00531144065726121,-0.284804747553787,0.42,0.686,1
"Slc12a5",0.00531953403476129,-0.377541633778044,0.982,1,1
"Mrps23",0.00533187447411622,0.289946809657784,0.858,0.914,1
"Thy1",0.00533385018321183,-0.290491096084304,1,1,1
"Pgap1",0.00537521204052973,-0.31924358300683,0.573,0.829,1
"Ttc3",0.00543013455862093,-0.276227469529724,1,1,1
"Hspa4",0.00543406149033395,-0.330224576342965,0.911,1,1
"Cbx1",0.00543673225473402,-0.445382029471676,0.875,0.971,1
"Taf1d",0.00547023801411426,-0.493897542364964,0.658,0.886,1
"Naa38",0.00551121715176774,0.372675256836561,0.9,0.914,1
"Camk2n1",0.00566075520673158,-0.522505468571991,0.996,1,1
"Tmem50b",0.00573247595371974,-0.3487632489973,0.893,1,1
"Ccnyl1",0.00576302653348604,-0.305836661850326,0.178,0.4,1
"Rgs7bp",0.00577576179028139,-0.390157638456405,1,1,1
"Srsf3",0.00578590482395634,0.285365143544991,0.993,1,1
"Hsp90b1",0.00584742290406273,-0.401369124075799,0.996,1,1
"Add1",0.00587814066669719,-0.346993892258877,0.979,1,1
"Kdelr2",0.00590320307397875,-0.302203718631963,0.473,0.743,1
"Tspyl2",0.00591976922179431,-0.298419515928512,0.722,0.943,1
"Unc45a",0.00594727536736914,0.354517048801308,0.459,0.429,1
"Cntn2",0.00603095967135599,-0.497642146917427,0.541,0.8,1
"Nr2f1",0.00609942643427875,-0.586256284045978,0.815,0.971,1
"C1qtnf4",0.00613894759191551,0.550571473746282,0.972,0.971,1
"Rxrb",0.00615269088790473,-0.317035994205337,0.637,0.886,1
"Arfrp1",0.0063157462447913,0.323368842188023,0.744,0.743,1
"Chmp2b",0.0064465168995059,0.379599498803515,0.943,0.971,1
"Gria1",0.00645595923572244,-0.380873223709375,0.996,1,1
"Zfp771",0.0064698552441025,0.376402800864625,0.883,0.857,1
"Mob1b",0.00656441451119412,0.29441823938353,0.687,0.714,1
"Apc2",0.00661088465668882,-0.451055126378751,0.616,0.857,1
"Mfsd12",0.00661909913115665,-0.309409996773698,0.338,0.6,1
"Mrto4",0.00663948285721057,0.429920178211497,0.804,0.771,1
"Mapk14",0.00671255723027156,-0.425844008434499,0.751,0.829,1
"Ndufv2",0.00673588750458776,0.355881506307525,0.996,1,1
"Pgam1",0.00676451511000879,0.257857666104854,1,1,1
