"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ldha",1.93581597774444e-14,-0.818707740119038,0.982,1,3.38303200270618e-10
"Gm26917",2.17812444387849e-14,1.38519447240546,0.982,0.882,3.80649027812204e-10
"Fezf2",2.64431901578148e-14,-1.25445921249508,0.402,0.941,4.62121191197972e-10
"Cmip",2.75241055063491e-14,-1.19839805341043,0.763,0.98,4.81011267828958e-10
"Cct7",2.89638259902109e-14,-1.21924748739291,0.781,0.961,5.06171823004926e-10
"Zbtb18",2.929919756672e-14,0.875542178926496,0.986,1,5.12032776675998e-10
"Tubb2a",3.05758917367889e-14,-1.39521108625312,0.986,0.98,5.34344283992123e-10
"Fdps",3.22872813026538e-14,-1.13277133169547,0.758,0.98,5.64252528045177e-10
"Txnl1",3.3997391302166e-14,-1.01875180700139,0.9,0.961,5.94138410396652e-10
"Auts2",3.52951386592637e-14,1.04167214163663,0.95,0.882,6.16817843209292e-10
"Gsg1l",3.5547428820221e-14,-1.30593720607668,0.393,0.902,6.21226866062183e-10
"Tmem59",3.56332758185932e-14,-0.912692850409514,0.941,0.98,6.22727128205734e-10
"Trp53i11",4.20621908950503e-14,1.73980925665421,0.731,0.157,7.35078848081899e-10
"Tmem178b",4.20677864318525e-14,1.22506298929982,0.895,0.706,7.35176635683055e-10
"Trpc5",4.24492955668344e-14,1.4340308579303,0.594,0.039,7.41843889325998e-10
"Gnb2",4.2852263396723e-14,-0.905495029278744,0.991,1,7.48886155121132e-10
"Dscaml1",4.2996201239421e-14,-1.0903391547257,0.279,0.863,7.51401612860122e-10
"Atp1b1",4.54915958375735e-14,-0.545517494630985,0.995,1,7.95011128857434e-10
"Wisp1",4.90916164467047e-14,-1.15716283293807,0.078,0.588,8.57925089022612e-10
"Selenow",5.20498907453459e-14,0.901328036173198,1,1,9.09623890665666e-10
"Prr13",6.18652531320628e-14,1.27383583807499,0.877,0.588,1.08115716373593e-09
"Ndufs3",7.8170922572162e-14,-1.22660076340223,0.699,0.941,1.3661150428711e-09
"Glra2",7.90784217093881e-14,-1.27817722583084,0.178,0.745,1.38197449779327e-09
"Ntng1",8.06692925049152e-14,2.26198043037489,0.566,0.039,1.4097765558159e-09
"Vdac2",8.60795310174193e-14,-0.919447880462023,0.963,1,1.50432588406042e-09
"Anp32b",8.90136561547382e-14,-0.855720555633909,0.79,0.961,1.5556026549602e-09
"Tenm4",1.20796597032307e-13,1.14176726420761,0.941,0.824,2.11104132973659e-09
"Mn1",1.21063430552292e-13,1.3880469473978,0.653,0.098,2.11570451233185e-09
"Rph3a",1.47105090821607e-13,-1.11686355515109,0.776,0.98,2.57080856719841e-09
"Hsp90b1",1.58893513052823e-13,-0.777896234370161,0.973,1,2.77682303411113e-09
"Tuba4a",1.59850213151267e-13,-0.756167947951959,0.995,1,2.79354232503155e-09
"Lrfn5",1.65178442999433e-13,1.02373608827303,0.986,0.961,2.88665846985809e-09
"Uqcrc2",1.73852580220792e-13,-1.07309849906977,0.84,0.98,3.03824769193856e-09
"Nsmce4a",1.86009083448434e-13,-1.1737166249463,0.42,0.902,3.25069474234484e-09
"Schip1",2.02870473924055e-13,1.22887396950459,0.904,0.765,3.54536440229679e-09
"Cct5",2.13247268452453e-13,-1.08232359033566,0.767,0.961,3.72670926347507e-09
"Arpc3",2.19881169364554e-13,-1.02009891452423,0.973,1,3.84264331581495e-09
"Edil3",2.58010123323896e-13,1.72672662837981,0.74,0.392,4.5089849152084e-09
"Cntn4",2.8047559049247e-13,1.55795970532898,0.717,0.176,4.90159141944641e-09
"Fam49b",3.08932298949161e-13,-0.78360381987802,0.936,0.98,5.39890085643554e-09
"Sh3gl3",3.15856725011238e-13,-1.01565013863717,0.562,0.961,5.5199121262964e-09
"Sema5b",3.18648599743919e-13,-1.40510965052804,0.151,0.686,5.56870292912473e-09
"Actg1",4.24325101190967e-13,-0.525384211139978,1,1,7.41550546841334e-09
"Tmem50a",4.68163541585549e-13,-0.764012570674522,0.982,1,8.18162605274906e-09
"Chd3",4.7132154265776e-13,-0.785337565546921,0.977,1,8.23681527948701e-09
"Tspan33",4.94772699038065e-13,-1.14131893546558,0.356,0.882,8.64664768838922e-09
"Gm10600",5.03801283697747e-13,-1.15911092226096,0.525,0.941,8.80443123390183e-09
"Spsb1",5.60566569897527e-13,-1.08412925088138,0.192,0.745,9.79646137552918e-09
"Cadps2",6.61429749193391e-13,-0.817888283052879,0.374,0.922,1.15591462969037e-08
"Elmod1",6.70980550418784e-13,-0.725947289593647,0.963,1,1.17260560991187e-08
"Kif3a",7.06832400410979e-13,-0.894081099820485,0.945,1,1.23526030295823e-08
"Arpp19",7.17037482439725e-13,0.957593329533371,0.995,1,1.25309470431166e-08
"Scg5",7.83763270223586e-13,-0.944210258974734,0.982,1,1.36970469104274e-08
"Wnt2",7.87907544120847e-13,-0.849446944179351,0.064,0.529,1.37694722410559e-08
"Npas4",8.40018096273911e-13,-1.28546772611679,0.562,0.961,1.46801562504829e-08
"Ctsl",9.04350552313155e-13,-1.27540379322505,0.507,0.863,1.58044302522247e-08
"Nmt1",9.09999257954561e-13,-0.825265071023172,0.886,1,1.59031470320139e-08
"Dnajb1",9.24768665174656e-13,-1.28578120658509,0.758,1,1.61612571925923e-08
"Ptprt",9.3443848307944e-13,1.38228799995128,0.932,0.667,1.63302469302963e-08
"Mgst3",9.44528001569822e-13,-1.06018586928548,0.858,0.961,1.65065713554342e-08
"Cd47",9.56265742816754e-13,-0.718265610103734,0.991,1,1.67117001214656e-08
"Gde1",1.00349787619889e-12,-0.771917861150654,0.986,1,1.75371288844518e-08
"Nrp1",1.0200114474806e-12,-0.977647681429374,0.329,0.882,1.7825720056171e-08
"Ndrg2",1.11302387223629e-12,-0.910812984343401,0.041,0.471,1.94512051912014e-08
"Prdx2",1.1509402135483e-12,-0.851947121237042,0.973,1,2.01138311719701e-08
"Rex1bd",1.15168795598797e-12,0.90578185951055,0.977,0.961,2.01268987188458e-08
"Lingo1",1.15970161529329e-12,0.79310494405743,0.995,1,2.02669454288655e-08
"Sulf1",1.27034199752306e-12,-0.486776185876853,0.388,0.902,2.2200496748713e-08
"Tceal5",1.30567172565068e-12,-0.903634946385553,0.9,0.961,2.28179190774713e-08
"Ctsz",1.48362740367152e-12,-0.971708264298762,0.215,0.765,2.59278725065634e-08
"Psmb2",1.48501080929659e-12,-1.14658432620553,0.621,0.882,2.59520489032672e-08
"Htr2a",1.58875248695133e-12,1.70552627259324,0.548,0.039,2.77650384619615e-08
"Gpn3",1.60818559005405e-12,-0.969599688293164,0.201,0.745,2.81046513717846e-08
"Clta",1.71322101770539e-12,-0.730368068039941,0.982,1,2.99402505054195e-08
"Morf4l1",1.75200941751812e-12,-0.453900313435416,1,1,3.06181165805466e-08
"Fkbp3",1.78907312598658e-12,-0.84618562111801,0.973,0.98,3.12658419497415e-08
"Rwdd1",1.81337944384936e-12,-0.857496285270625,0.868,0.98,3.16906191607115e-08
"Prkar2b",1.94800438167488e-12,-0.927942454545867,0.703,1,3.40433245741502e-08
"Tmem159",2.0343287623788e-12,-0.972358219159574,0.507,0.961,3.55519294513319e-08
"Rell1",2.11309527015873e-12,-1.08639898814417,0.087,0.569,3.6928452941294e-08
"Gucy1a1",2.11589637772106e-12,1.39257013691835,0.735,0.392,3.69774050970533e-08
"Prmt1",2.11609769176011e-12,-1.14481721217675,0.521,0.882,3.69809232611997e-08
"Fndc5",2.16455592181728e-12,1.50487627161104,0.712,0.235,3.78277792896788e-08
"Cyp46a1",2.18427015394876e-12,1.01176044130481,0.954,0.882,3.81723052104086e-08
"Csnk2b",2.43202967540348e-12,-0.998685290498075,0.685,1,4.25021506073512e-08
"Gnai1",2.59504843905507e-12,-0.719874990699098,0.977,1,4.53510665209264e-08
