"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pde4a",8.98789423607972e-05,-0.364957388498983,0.968,0.99,1
"Dlgap1",9.02297419294453e-05,-0.367019066609257,1,1,1
"Ssbp3",9.0359761565075e-05,-0.32171501909191,0.982,1,1
"Lmo4",9.18049535985923e-05,-0.399363376676978,1,0.99,1
"Ddn",9.25515801510834e-05,-0.356145786271512,0.932,0.906,1
"Npdc1",9.31890588513064e-05,0.312524509658363,0.996,0.99,1
"Hagh",9.38453447092138e-05,0.367940629324826,0.982,0.927,1
"Ubxn2a",9.49594633563096e-05,-0.532908321964753,0.637,0.792,1
"Golga2",9.68684241418482e-05,-0.44394338888359,0.58,0.802,1
"Fcf1",9.7750266605812e-05,0.372570923812555,0.548,0.49,1
"Clstn1",9.80952091922538e-05,-0.285168202738289,1,1,1
"Nell2",0.000100640462275661,-0.374314174570436,0.996,1,1
"BC030499",0.000101673803282528,-0.67262900255911,0.174,0.323,1
"Ramp3",0.000103699307461738,0.346925589827791,0.986,0.927,1
"Ppp1r1b",0.000104674950927496,0.483422289503716,0.904,0.74,1
"Cacna1b",0.000105372927112744,-0.518672040792371,0.74,0.865,1
"Ncam2",0.000106874278801642,-0.266738702430349,0.737,0.927,1
"Ndst3",0.000107922729189954,-0.652547574152959,0.228,0.385,1
"Sdc3",0.000108325890150343,-0.496527839667489,0.633,0.833,1
"Itm2b",0.000108764387152479,0.360369462876736,1,1,1
