"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sptssa",8.61174612163418e-06,0.40732687519551,0.783,0.943,0.150498875221679
"Wnt5a",9.00204054056693e-06,-1.04833883390324,0.05,0.457,0.157319660486948
"Ppp1r35",9.14116490844078e-06,-0.62724794971778,0.233,0.714,0.159750997939911
"Limch1",9.16595855925816e-06,1.3330155963863,0.583,0.143,0.160184291781596
"Arl4d",9.35275819479142e-06,-2.3400537544858,0.183,0.657,0.163448802212175
"Bmp3",9.40539936426854e-06,1.18998647090756,0.883,0.486,0.164368759289957
"Oma1",9.48508330477486e-06,-0.889524192917025,0.05,0.457,0.165761315834245
"Prss35",9.61802952641664e-06,-1.04779011456772,0.05,0.457,0.168084684003657
"Lmo1",9.68990761344627e-06,-0.935211392637132,0.417,0.886,0.169340825452587
"Astn1",9.82370657204865e-06,0.791809626737208,1,1,0.171679096053122
"Nrsn1",9.98289425922793e-06,1.11328573995588,0.967,0.971,0.174461060074267
"Rnf115",1.00743011121346e-05,0.353182455008186,0.7,0.914,0.176058486235665
"Slc24a3",1.02363622867606e-05,1.4898314082606,0.533,0.171,0.178890667323429
"Abat",1.02650524220589e-05,-0.797481291586207,0.45,0.914,0.179392056127902
"Ociad1",1.03719006002575e-05,-0.711115616478601,0.95,1,0.181259334890101
"Prkca",1.04507275320183e-05,1.04599893233767,0.733,0.714,0.182636914349552
"Specc1",1.07574839161011e-05,0.290320002308032,0.533,0.771,0.187997788917782
"Akap9",1.07725047201356e-05,-0.807768343744947,0.9,0.971,0.18826029248909
"Xylt1",1.09694869592235e-05,-0.918192270072794,0.633,0.971,0.19170275409939
"Flrt1",1.10671470183182e-05,-0.906876103910156,0.533,0.943,0.193409461292129
"Lin7a",1.13267506997005e-05,0.750216690556229,0.633,0.657,0.197946295227967
"Pcp4",1.15500842607512e-05,-2.07266960302731,0.583,0.857,0.201849272540887
"AY036118",1.1632370237046e-05,0.401306063999789,0.8,1,0.203287302262615
"2010111I01Rik",1.1821978882453e-05,1.07705929849451,0.717,0.514,0.206600902949748
"Skil",1.22258472618134e-05,-0.735768756715689,0.767,1,0.21365890674745
"Rgs13",1.27837593751018e-05,1.07313321421939,0.317,0,0.22340897883928
"Sox11",1.29390800383872e-05,1.15149518447722,0.917,0.543,0.226123362750855
"Stum",1.33115353724602e-05,0.742647662060482,0.9,0.457,0.232632392169115
"Sephs2",1.35845741822589e-05,-0.405152770290835,0.417,0.857,0.237404018409156
"Caln1",1.36778854908649e-05,-0.850268728556749,0.983,1,0.239034726838355
"Maneal",1.4684376378934e-05,-0.558433266229073,0.4,0.857,0.256624161598251
"Adgrb2",1.47277890713883e-05,0.668830526364662,1,1,0.257382841811582
"Zdhhc22",1.4752710013604e-05,0.956352641443448,0.917,0.486,0.257818360197744
"Gstm1",1.49579257815849e-05,1.35055596881077,0.483,0.086,0.261404710958977
"Sil1",1.49780633594372e-05,-0.751032574372513,0.083,0.514,0.261756635269525
"Etv5",1.55553186849731e-05,-0.844685940611416,0.55,0.943,0.27184474933859
"Ralgapb",1.5684789197922e-05,-0.250760742448818,0.533,0.914,0.274107376022885
"Cnih3",1.65686616388296e-05,0.954700883236592,0.85,0.829,0.289553930800186
"Tomm40l",1.66185019656639e-05,-0.265593798685595,0.417,0.829,0.290424940351942
"Setd2",1.66915260162602e-05,0.267846176204594,0.65,0.886,0.291701108660163
"Ajap1",1.6848567947347e-05,1.2201622141596,0.817,0.486,0.294445573447836
"Wisp1",1.76618686013197e-05,-0.683921713895138,0,0.257,0.308658815676663
"Rap1gap2",1.77835542301598e-05,0.271797448669207,0.767,1,0.310785393726272
"Arf1",1.84178585828713e-05,-0.486739291906327,0.983,1,0.321870496594258
"Lrp1b",1.84302444311603e-05,1.44035800291966,0.883,0.714,0.322086951678957
"Tmcc2",1.98790463675169e-05,0.991981165520204,0.733,0.486,0.347406214318726
"Ndrg2",2.09084985528836e-05,-0.902230604533897,0.033,0.4,0.365396920710194
"Slc25a3",2.20568599171875e-05,-0.870826915281265,0.983,1,0.385465683912769
"Vgll3",2.21350758013951e-05,-0.845289591325543,0.033,0.4,0.386832584705181
"Psmd14",2.22128268416324e-05,-0.863254785622652,0.767,0.829,0.388191361884367
"Dgkb",2.25160523914066e-05,0.988217212290936,0.917,0.771,0.393490531592222
"Apopt1",2.2678773051398e-05,0.34217449401476,0.8,0.971,0.396334237846231
"Rgma",2.27403643683158e-05,-0.814435842685781,0.033,0.4,0.397410607700686
"Dusp18",2.28129344016839e-05,1.16287104296649,0.817,0.629,0.398678841603828
"Mamld1",2.28244460272872e-05,0.686597562896574,0.767,0.829,0.398880018772871
"Cbr4",2.31020926025066e-05,-0.421695556892217,0.267,0.686,0.403732170321405
"Ubl3",2.3712838698605e-05,-0.665398197314578,0.933,0.971,0.41440556909682
"Arhgap25",2.3936313777857e-05,-0.843256053498466,0.05,0.429,0.418311019581828
"Lpl",2.40435008218137e-05,1.62139820316135,0.3,0,0.420184220362016
"Psmc1",2.41603238899659e-05,-0.917374371520303,0.883,0.943,0.422225820301044
"Mdh1",2.42768514607513e-05,-0.952117008047685,1,1,0.42426225612809
"Slc25a36",2.46687996794611e-05,0.383379485694852,0.733,0.886,0.431111943198262
"Cct3",2.50926525960594e-05,-1.06755095991828,0.533,0.886,0.438519196768734
"Tmem91",2.56430084137539e-05,-0.35426671523406,0.467,0.886,0.448137215038764
"Ptprz1",2.57462400591417e-05,1.26384030054869,0.4,0.029,0.44994129127356
"Uap1",2.59315700064762e-05,-0.590766010062431,0.583,0.971,0.453180117433178
"Gde1",2.60030281464413e-05,-0.837969651389039,0.983,1,0.454428919887209
"Ptpn11",2.6382406914886e-05,-0.717815559603552,0.583,0.971,0.461058943244548
"Cbfb",2.72349467784076e-05,1.08979082497803,0.6,0.343,0.475957929899451
"Ldha",2.74169668268058e-05,-0.788604377943583,0.983,1,0.479138912265257
"Tmem2",2.74508673891042e-05,-0.728625075505945,0.267,0.743,0.479731358491985
"Lypd1",2.77513414499872e-05,-1.60582873196425,0.467,0.886,0.484982443179976
"9030624J02Rik",2.82372898532754e-05,-0.824962971909915,0.3,0.771,0.49347487747584
"Wls",2.89740054011192e-05,1.58413593376713,0.5,0.114,0.506349718389959
"Klf9",2.95878254277808e-05,-0.826965210789415,0.967,1,0.517076837175897
"Gm8797",2.96220112383512e-05,-0.790017563269578,0.4,0.857,0.517674268401425
"Ppp1r1a",3.07206028050713e-05,1.22290051612383,0.95,0.8,0.536873254621426
"Ndn",3.076780967374e-05,-1.21834700641799,0.967,1,0.537698241858281
"Slc30a3",3.13980873534144e-05,1.76054419738738,0.583,0.2,0.548712974588271
"Jsrp1",3.14374929385611e-05,1.49161927834372,0.4,0.057,0.549401626594294
"Chfr",3.15203620048238e-05,0.317885714839983,0.533,0.714,0.550849846396301
"Stmn4",3.19892311289541e-05,-0.600905217004921,1,1,0.559043803209602
"Hs3st2",3.28257839574036e-05,-1.16995465659069,0.55,0.943,0.573663400439585
"Nop53",3.29074126537416e-05,-0.699678616838563,0.483,0.914,0.575089943536789
"Egln2",3.50429745097638e-05,0.650526295828273,0.883,0.943,0.612411022532631
"Col12a1",3.52260140737609e-05,-1.10646630763067,0.017,0.343,0.615609821953046
"Mtg1",3.54087386177341e-05,-0.326838170223744,0.183,0.543,0.61880311608352
"Nfib",3.54340234334309e-05,-0.693233040599776,0.967,1,0.619244993522638
"Slc4a3",3.56806725610972e-05,1.08990397164551,0.883,0.743,0.623555433677735
"Anxa11",3.60840379585354e-05,1.0681825779184,0.55,0.143,0.630604647363364
"Tubg1",3.95649847240787e-05,-0.609652746986731,0.233,0.686,0.691437673038
