"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Calm2",2.29344485155824e-09,-0.590326874947745,0.995,1,4.00802422258319e-05
"Prdx2",2.52617356417246e-09,-0.892164475009612,0.973,1,4.4147409207478e-05
"Cct7",2.54215627897627e-09,-1.12082794565373,0.781,0.914,4.44267231313893e-05
"Taldo1",2.7169522910383e-09,-1.14900415391492,0.589,0.914,4.74814582381854e-05
"Ctsb",2.72401126128096e-09,-0.790757130057673,0.982,1,4.7604820802146e-05
"Robo2",2.78411143526889e-09,1.55338029641334,0.781,0.343,4.86551314427591e-05
"Nudc",2.80636461846021e-09,-0.780666240711076,0.922,1,4.90440280722106e-05
"Orc3",2.88437475745358e-09,-0.472249635479701,0.164,0.6,5.04073332612588e-05
"Atp5c1",2.88847050711801e-09,-0.851259344369676,0.982,1,5.04789105823943e-05
"Aig1",2.96208967668509e-09,-0.894818952202731,0.804,1,5.17654791897487e-05
"Ddit4",3.17224553985111e-09,-1.13149265112708,0.228,0.771,5.54381630544379e-05
"Psmb1",3.73751429162242e-09,-0.985395105953994,0.927,0.971,6.53167997603935e-05
"Pcdh19",3.88113998286725e-09,-0.791043591752053,0.388,0.914,6.78268023405881e-05
"Tle3",4.01990263115985e-09,1.42697705413101,0.525,0.029,7.02518183821495e-05
"Ighm",4.09507027428015e-09,-1.79477864203445,0.032,0.4,7.156544811332e-05
"Dctn2",4.12419844924717e-09,-0.814298244303912,0.927,0.943,7.20744920990435e-05
"Scube2",4.13350704769544e-09,-0.599295104589971,0.032,0.4,7.22371691655256e-05
"Cdh6",4.40383632570204e-09,-0.872568529239381,0.119,0.6,7.69614436279689e-05
"Scg5",4.45146282207615e-09,-0.874289005932531,0.982,1,7.77937642786029e-05
"Fam114a2",4.55666658442615e-09,-0.92788672952931,0.393,0.914,7.96323052294314e-05
"Clvs2",4.6000246427394e-09,-1.00953142635848,0.498,0.943,8.03900306565138e-05
"Nrp1",4.62296440185795e-09,-1.09080407685699,0.329,0.857,8.07909258868695e-05
"Cpa6",4.74799374530753e-09,-0.485010520066879,0.018,0.343,8.29759386929943e-05
"Ociad1",4.92648877775296e-09,-0.805641296445144,0.954,1,8.60953178800108e-05
"Zfhx3",5.10753088609131e-09,-0.877430240663082,0.132,0.629,8.92592097653317e-05
"Ndufa9",5.11145145192964e-09,-1.03612886491367,0.525,0.8,8.93277255739224e-05
"Gsg1l",5.22641647437306e-09,-1.1668299846039,0.393,0.886,9.13368543061436e-05
"Cfap36",5.2489817760402e-09,-0.749864725121687,0.9,1,9.17312055180785e-05
"Chd3",5.25503801754063e-09,-0.776869709407281,0.977,1,9.183704439454e-05
"Agap1",5.546229414324e-09,-0.887118835619351,0.685,0.943,9.69259052447262e-05
"St3gal5",5.57126958311722e-09,-0.788208210274423,0.963,1,9.73635072345565e-05
"Arl4d",5.78418319528177e-09,-1.9238279377211,0.397,0.829,0.000101084385520744
"Kctd4",6.66617988925335e-09,1.43380639850405,0.767,0.314,0.000116498159744592
"Kifap3",6.80838594766611e-09,-0.612258541035283,1,1,0.000118983352821413
"Syn1",6.9674920230981e-09,0.601839840339272,1,1,0.000121763890595662
"Vdac2",7.5775620111662e-09,-0.920021163433016,0.963,1,0.000132425473707141
"Nabp1",7.62236885162446e-09,1.32062476058762,0.676,0.514,0.000133208518050989
"Myh3",8.14210270336427e-09,-1.0059524815055,0.073,0.514,0.000142291386843994
"Chrna5",8.20983488240854e-09,-0.848092394215014,0.014,0.343,0.000143475074404972
"Cldn10",8.22970031606045e-09,-0.495947589714593,0.055,0.429,0.000143822242723472
"Actg1",8.33080215862102e-09,-0.502719543191555,1,1,0.000145589098524061
"Ccnt2",8.96000039023203e-09,0.816179001707503,0.954,0.971,0.000156584966819695
"Gapdh",9.06067314668814e-09,-1.11614820221387,0.991,1,0.000158344323911522
"Elmod1",9.8486066597965e-09,-0.658493053672413,0.963,1,0.000172114249986604
"Arpc3",1.01404821066884e-08,-0.91252928983079,0.973,1,0.000177215065296487
"Park7",1.06138897954225e-08,-0.881517985558968,0.945,1,0.000185488338064804
"Arxes1",1.0744173213112e-08,-0.767651885464425,0.329,0.857,0.000187765171072345
"Fam110b",1.0992234209435e-08,-0.885366734952302,0.475,0.943,0.000192100285044086
"Tmem108",1.10948003895061e-08,1.39913846914697,0.772,0.4,0.000193892731607009
"Fezf2",1.13410313319077e-08,-1.2183101261372,0.402,0.857,0.000198195863556418
"Serf2",1.1515127980461e-08,0.61419102829454,0.982,1,0.000201238376586536
"Nmt1",1.16174955669389e-08,-0.806760078267772,0.886,1,0.000203027352527824
"Pde1a",1.17654050072985e-08,-0.809041032820546,0.991,1,0.000205612217907549
"Lpgat1",1.21504038901722e-08,-0.735692078434063,0.995,1,0.00021234045838465
"Ptprt",1.24484125587863e-08,1.3775892067341,0.932,0.743,0.00021754845787735
"Akap7",1.25218385958306e-08,-1.06887749422911,0.493,0.886,0.000218831651300736
"Hpca",1.27217506841842e-08,0.98321164034525,0.959,0.971,0.000222325314956803
"Wls",1.33106213682673e-08,1.55625962953873,0.498,0.029,0.00023261641903184
"Prr13",1.34584723817317e-08,0.958277587022333,0.877,0.771,0.000235200263343143
"Fndc5",1.41782224287465e-08,1.41966234796659,0.712,0.314,0.000247778615164774
"Sept4",1.42958882567095e-08,-0.878292275816482,0.329,0.857,0.000249834943174255
"Dnajb1",1.53097890166514e-08,-1.56502282862523,0.758,0.857,0.000267553872854999
