"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Slitrk2",0.0839417633124406,0.410166413033853,0.231,0.086,1
"Esf1",0.0846272530969718,-0.305762411630666,0.732,0.886,1
"E130102H24Rik",0.0848185315188109,-0.295681162604017,0.279,0.457,1
"Erlec1",0.0851702315225058,-0.35070103494363,0.556,0.714,1
"Mtch2",0.0851964386274402,-0.261106199385969,0.833,0.943,1
"C130071C03Rik",0.085312972078387,0.379384457923962,0.756,0.714,1
"4632415L05Rik",0.0853502189845487,0.288866152246565,0.431,0.4,1
"Sv2c",0.0857995187202695,0.514618156929667,0.153,0.057,1
"Cwc27",0.0862616540320603,0.307701797209928,0.251,0.171,1
"Gm28050",0.0862939690023236,0.258220311443322,0.111,0.029,1
"Manbal",0.0865658769765688,0.250199935923475,0.758,0.743,1
"Ankrd44",0.0866832057642305,0.372381387714565,0.293,0.2,1
"Idh3g",0.086786800856581,-0.34603818724241,0.721,0.771,1
"Mthfd1l",0.0868007654204062,0.281828807517788,0.145,0.057,1
"Atf1",0.0871241912861689,0.352979526371602,0.343,0.257,1
"Rnf8",0.0874206289217842,-0.306435855845914,0.382,0.571,1
"Taf13",0.0877193465534244,0.406782872583958,0.704,0.657,1
"Tmem9",0.0877489572339269,-0.293247981010648,0.753,0.886,1
