"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Taf131",2.80035980202926e-12,0.311663495874913,0.644,0.671,5.42961762015453e-08,"L2/3-Calb1","Taf13"
"Cyb561d11",2.86867336506228e-12,0.323885574907688,0.3,0.239,5.56207078751926e-08,"L2/3-Calb1","Cyb561d1"
"Sf3b3",2.9189338293497e-12,0.297659180291137,0.804,0.776,5.65952080172613e-08,"L2/3-Calb1","Sf3b3"
"Rnf1691",3.12837789516662e-12,0.376604688505022,0.658,0.557,6.06561190093856e-08,"L2/3-Calb1","Rnf169"
"Kdm7a1",3.17485769535041e-12,0.352561595373647,0.756,0.704,6.15573158551491e-08,"L2/3-Calb1","Kdm7a"
"2610008E11Rik",3.25565129621026e-12,0.269176768927211,0.339,0.305,6.31238229822207e-08,"L2/3-Calb1","2610008E11Rik"
"Metap1d1",3.28641641212163e-12,0.321245999619814,0.356,0.3,6.37203278146263e-08,"L2/3-Calb1","Metap1d"
"Hdgfl2",3.40293997532644e-12,0.309955322790539,0.681,0.638,6.59796031816043e-08,"L2/3-Calb1","Hdgfl2"
"Fam149a1",3.44008511002507e-12,0.394975398405376,0.35,0.217,6.66998101982761e-08,"L2/3-Calb1","Fam149a"
"Ppm1m1",3.45990339488825e-12,0.411728580327211,0.3,0.176,6.70840669234884e-08,"L2/3-Calb1","Ppm1m"
"Pisd",3.47291288853432e-12,0.36622008031519,0.501,0.405,6.73363079957918e-08,"L2/3-Calb1","Pisd"
"Mgat33",3.50897656427822e-12,0.387050555198798,0.782,0.666,6.80355466047904e-08,"L2/3-Calb1","Mgat3"
"Ubn21",3.69960430070038e-12,0.295378222500251,0.91,0.905,7.17316277862796e-08,"L2/3-Calb1","Ubn2"
"Zfp3181",3.8404403898785e-12,0.293743195751264,0.65,0.629,7.44622987193542e-08,"L2/3-Calb1","Zfp318"
"Ccdc88a1",3.89691013362919e-12,0.312697672926642,0.944,0.928,7.55571905809364e-08,"L2/3-Calb1","Ccdc88a"
"Chrm12",3.94514907443053e-12,0.330531057530126,0.866,0.818,7.64924954041335e-08,"L2/3-Calb1","Chrm1"
"Borcs5",3.98678421540621e-12,0.294931347777073,0.65,0.623,7.7299759152511e-08,"L2/3-Calb1","Borcs5"
"Pdzrn32",3.99499502992024e-12,0.398471344505875,0.258,0.117,7.74589586351236e-08,"L2/3-Calb1","Pdzrn3"
"Bphl",4.05928650996367e-12,0.32267981485486,0.524,0.463,7.87055061416855e-08,"L2/3-Calb1","Bphl"
"Rnaset2a1",4.16678542885563e-12,0.366938590989842,0.168,0.074,8.07898026800818e-08,"L2/3-Calb1","Rnaset2a"
"Zhx1",4.28184953777221e-12,0.317285892715745,0.72,0.69,8.30207806878654e-08,"L2/3-Calb1","Zhx1"
"Znrd1as",4.65022588954001e-12,0.273973112868711,0.182,0.126,9.01632297722913e-08,"L2/3-Calb1","Znrd1as"
"Mttp2",4.66492615412983e-12,0.391060558060492,0.574,0.481,9.04482532024232e-08,"L2/3-Calb1","Mttp"
"Senp6",4.93417233532847e-12,0.304989483719727,0.846,0.811,9.56686674096836e-08,"L2/3-Calb1","Senp6"
"9330179D12Rik",5.15940961230525e-12,0.354694045194241,0.193,0.09,1.00035792972987e-07,"L2/3-Calb1","9330179D12Rik"
"Zfp9412",5.24921121526633e-12,0.455779542725912,0.443,0.303,1.01776956252799e-07,"L2/3-Calb1","Zfp941"
"Prkd1",5.28330835433602e-12,0.309095047068168,0.148,0.066,1.02438065682221e-07,"L2/3-Calb1","Prkd1"
"Crocc1",5.35308397862368e-12,0.376210589319551,0.524,0.436,1.03790945261534e-07,"L2/3-Calb1","Crocc"
"Ftx2",5.35975148145343e-12,0.393273061393753,0.538,0.427,1.039202214739e-07,"L2/3-Calb1","Ftx"
"Exosc8",5.49099542495866e-12,0.253946907923854,0.462,0.456,1.06464910294524e-07,"L2/3-Calb1","Exosc8"
"Acsl51",5.51891331951501e-12,0.397554696559479,0.613,0.486,1.07006210352077e-07,"L2/3-Calb1","Acsl5"
"Scn3b",5.53083463738186e-12,0.301155503141368,0.944,0.894,1.07237352784197e-07,"L2/3-Calb1","Scn3b"
"Epc2",5.58002805025769e-12,0.316185782055572,0.728,0.691,1.08191163866446e-07,"L2/3-Calb1","Epc2"
"Gm200631",5.63063730773962e-12,0.250509090439499,0.101,0.025,1.09172426759763e-07,"L2/3-Calb1","Gm20063"
"Neu1",5.69383808555173e-12,0.351753261289456,0.627,0.573,1.10397826640762e-07,"L2/3-Calb1","Neu1"
"Crtac12",5.96319687353399e-12,0.472388614382623,0.415,0.253,1.1562042418095e-07,"L2/3-Calb1","Crtac1"
"Ralgds",6.03668424565119e-12,0.31353225648668,0.51,0.462,1.17045270838931e-07,"L2/3-Calb1","Ralgds"
"Bloc1s4",6.45503282207903e-12,0.279714533994233,0.521,0.496,1.2515663138729e-07,"L2/3-Calb1","Bloc1s4"
"Mycn1",6.75418125548053e-12,0.289056720897646,0.143,0.081,1.30956820362512e-07,"L2/3-Calb1","Mycn"
"Creld2",6.9003686055576e-12,0.283778786711174,0.246,0.188,1.33791246893156e-07,"L2/3-Calb1","Creld2"
"Rbm26",7.06989251512467e-12,0.307393106421195,0.807,0.757,1.37078145975752e-07,"L2/3-Calb1","Rbm26"
"Cpsf2",7.28514659857497e-12,0.332592836696599,0.723,0.658,1.4125170739977e-07,"L2/3-Calb1","Cpsf2"
"Khdrbs11",7.30333550311804e-12,0.306656204742787,0.896,0.859,1.41604372069956e-07,"L2/3-Calb1","Khdrbs1"
"Naa601",7.37406657980168e-12,0.340799937551212,0.675,0.589,1.42975776915775e-07,"L2/3-Calb1","Naa60"
"Txnrd11",7.42484313722266e-12,0.287120421914238,0.501,0.464,1.4396028358761e-07,"L2/3-Calb1","Txnrd1"
"Vps11",7.49247228288693e-12,0.283777153105014,0.479,0.443,1.45271545092895e-07,"L2/3-Calb1","Vps11"
"Zfp3291",7.57142075410782e-12,0.30375323797558,0.79,0.773,1.46802277001397e-07,"L2/3-Calb1","Zfp329"
"1500015A07Rik",7.61221893354628e-12,0.332317542314184,0.328,0.255,1.47593312902529e-07,"L2/3-Calb1","1500015A07Rik"
"Tbc1d31",7.69364309517335e-12,0.341371942547947,0.19,0.086,1.49172045972316e-07,"L2/3-Calb1","Tbc1d31"
"Agk1",7.92804257486987e-12,0.251956513091453,0.543,0.534,1.53716817484152e-07,"L2/3-Calb1","Agk"
"Arhgef2",8.02214890303818e-12,0.316262990205637,0.734,0.694,1.55541445081007e-07,"L2/3-Calb1","Arhgef2"
"Rbck1",8.44784685264606e-12,0.309901892707552,0.723,0.659,1.63795302625954e-07,"L2/3-Calb1","Rbck1"
"1600002K03Rik",8.61147326495192e-12,0.330750902362914,0.283,0.2,1.66967855134153e-07,"L2/3-Calb1","1600002K03Rik"
"Dhx33",8.92001590328498e-12,0.291252231793767,0.347,0.297,1.72950188348792e-07,"L2/3-Calb1","Dhx33"
"Ankrd35",8.98471329258234e-12,0.369655719602724,0.255,0.178,1.74204606029879e-07,"L2/3-Calb1","Ankrd35"
"Fxr2",9.27316209429688e-12,0.264757519053576,0.737,0.736,1.79797339846322e-07,"L2/3-Calb1","Fxr2"
"Rps6ka3",9.63170728696646e-12,0.30389797818682,0.588,0.552,1.86749172586993e-07,"L2/3-Calb1","Rps6ka3"
"Arl14ep",9.8518735499476e-12,0.264374816146206,0.496,0.478,1.91017976259934e-07,"L2/3-Calb1","Arl14ep"
"Hadha1",9.97515984460285e-12,0.303214937984898,0.392,0.336,1.93408374227005e-07,"L2/3-Calb1","Hadha"
"Gm340061",1.01576337637805e-11,0.332419228614423,0.345,0.276,1.9694636104594e-07,"L2/3-Calb1","Gm34006"
"Ppip5k22",1.03754627934976e-11,0.37983215092981,0.434,0.352,2.01169848103126e-07,"L2/3-Calb1","Ppip5k2"
"Fam204a",1.04604792188899e-11,0.336323720147861,0.672,0.592,2.02818231575056e-07,"L2/3-Calb1","Fam204a"
"Sdhaf11",1.10867206658005e-11,0.319541560662795,0.697,0.649,2.14960426989206e-07,"L2/3-Calb1","Sdhaf1"
"Cobl2",1.11009296899802e-11,0.305131764426124,0.913,0.855,2.15235925759027e-07,"L2/3-Calb1","Cobl"
"Apoo1",1.11354649801328e-11,0.354683215802766,0.63,0.572,2.15905530499794e-07,"L2/3-Calb1","Apoo"
"Arl5a",1.12428099870629e-11,0.333886989577367,0.821,0.773,2.17986842839162e-07,"L2/3-Calb1","Arl5a"
"Zfp101",1.14724182106425e-11,0.317817112844627,0.361,0.299,2.22438716686148e-07,"L2/3-Calb1","Zfp101"
"Fam69a",1.16263462739832e-11,0.314296112993961,0.605,0.55,2.2542322790626e-07,"L2/3-Calb1","Fam69a"
"Ltbp4",1.16545649914136e-11,0.341142565960704,0.381,0.307,2.25970360618518e-07,"L2/3-Calb1","Ltbp4"
"Cap22",1.2180793119502e-11,0.311013089858365,0.952,0.916,2.36173397794025e-07,"L2/3-Calb1","Cap2"
"Tnip1",1.22134566179342e-11,0.259654515339325,0.305,0.273,2.36806710365127e-07,"L2/3-Calb1","Tnip1"
"Obsl1",1.22652489107134e-11,0.319842126888055,0.176,0.096,2.37810911129823e-07,"L2/3-Calb1","Obsl1"
"Ints10",1.27859122536064e-11,0.278734657149947,0.546,0.517,2.47906052685174e-07,"L2/3-Calb1","Ints10"
"Rassf82",1.30026328887936e-11,0.394095633217647,0.291,0.189,2.52108049080819e-07,"L2/3-Calb1","Rassf8"
"E2f3",1.34128736337726e-11,0.305380649893104,0.342,0.263,2.60062206885216e-07,"L2/3-Calb1","E2f3"
"Parva1",1.41193734731742e-11,0.359626061895925,0.3,0.205,2.73760532271375e-07,"L2/3-Calb1","Parva"
"Wwc21",1.44647311212715e-11,0.337432834353454,0.678,0.612,2.80456671710332e-07,"L2/3-Calb1","Wwc2"
"Bag4",1.4519407912071e-11,0.286330695174221,0.933,0.904,2.81516800007145e-07,"L2/3-Calb1","Bag4"
"Kcna41",1.46550199531924e-11,0.335134705136056,0.552,0.501,2.84146181872447e-07,"L2/3-Calb1","Kcna4"
"2900076A07Rik",1.47867820416792e-11,0.264950753572095,0.339,0.303,2.86700917006117e-07,"L2/3-Calb1","2900076A07Rik"
"Atp6v0e1",1.47919637066633e-11,0.309741263947007,0.583,0.507,2.86801384308494e-07,"L2/3-Calb1","Atp6v0e"
"C130026L21Rik2",1.51532845394938e-11,0.369981444127457,0.294,0.179,2.93807033936244e-07,"L2/3-Calb1","C130026L21Rik"
"Tmem185a1",1.53710837347261e-11,0.286903568439686,0.515,0.469,2.98029942532605e-07,"L2/3-Calb1","Tmem185a"
