index,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
Lemd1,0.0,0.08903626,0,0.11648421,0.119689256,0.97322196,False,1505
Klhdc8a,1.0,0.18672687,1,0.44819823,0.25713637,1.743037,True,2099
Nuak2,0.0,0.091293916,0,0.16236117,0.1228391,1.3217386,False,189
Tmcc2,0.0,0.44607496,0,0.71060324,0.71462834,0.99436754,False,4203
Dstyk,0.0,0.6415973,0,1.0373929,1.1532788,0.899516,False,5898
Rbbp5,0.0,0.32228023,0,0.41005343,0.47839615,0.857142,False,4182
Tmem81,0.0,0.040590752,0,0.04317828,0.051618893,0.83648205,False,531
Cntn2,1.0,0.52297634,1,1.3635007,0.87871355,1.5517011,True,3819
Nfasc,1.0,1.7497295,1,31.154625,5.426497,5.407595,True,8562
Gm10538,0.0,0.0005644137,0,0.0005641217,0.00059204,0.95284384,False,7
Lrrn2,0.0,0.6228776,0,1.0722593,1.107682,0.96802086,False,6321
Mdm4,0.0,0.5761253,0,0.719287,0.9978225,0.72085667,False,5303
Pik3c2b,0.0,0.08132261,0,0.096443705,0.108826734,0.8862134,False,689
Ppp1r15b,0.0,0.34020036,0,0.42052355,0.5102586,0.8241381,False,3631
