,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
Zfp37,0.0,0.5124438,0,0.58473617,0.62885326,0.9298452,False,3669
Slc31a2,0.0,0.2103948,0,0.22492193,0.24684049,0.91120356,False,1767
Fkbp15,0.0,0.25897053,0,0.26949295,0.30412683,0.88612026,False,2137
Slc31a1,0.0,0.25717142,0,0.27262074,0.30197826,0.90278274,False,2129
Cdc26,0.0,1.3452274,0,1.433785,1.9329046,0.7417774,False,6947
Prpf4,0.0,0.40369815,0,0.43727142,0.48540202,0.90084386,False,3072
Rnf183,0.0,0.00049975014,0,0.0004995503,0.0005116268,0.97639596,False,5
Wdr31,0.0,0.21819091,0,0.24417126,0.25595853,0.9539485,False,1801
Bspry,0.0,0.009295353,0,0.009409789,0.010683943,0.8807413,False,89
Hdhd3,0.0,0.13633184,0,0.14674564,0.1623566,0.9038477,False,1194
Alad,0.0,0.32283857,0,0.33378962,0.38225266,0.8732173,False,2605
Pole3,0.0,0.5591204,0,0.6077849,0.69202834,0.8782659,False,4043
4933430I17Rik,0.0,0.0015992004,0,0.0015968026,0.0017036384,0.9372896,False,16
Rgs3,0.0,0.14792603,0,0.1756367,0.17533015,1.0017484,False,1215
Zfp618,0.0,0.04037981,0,0.047349717,0.04896712,0.9669696,False,350
Col27a1,1.0,0.032283857,1,0.05403562,0.039046712,1.3838712,True,180
Akna,0.0,0.004397801,0,0.004978658,0.0048750923,1.0212439,False,22
Whrn,1.0,0.29725137,1,0.4678103,0.35054877,1.3345085,True,1972
Atp6v1g1,0.0,9.308745,0,20.99633,33.054676,0.63519996,False,9263
Tmem268,0.0,0.15492254,0,0.16472112,0.18322955,0.8989877,False,1337
Tnc,0.0,0.0008995502,0,0.0008988309,0.0009392283,0.9569887,False,6
Pappa,1.0,0.00059970014,1,0.00079932046,0.0006176261,1.2941818,True,5
Astn2,0.0,0.08775612,0,0.09165835,0.10647734,0.86082494,False,789
Trim32,0.0,3.9155421,0,6.9567804,8.487785,0.8196225,False,8922
Tlr4,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,4
Brinp1,0.0,2.0393803,0,3.976058,3.3352697,1.1921248,False,7439
Cdk5rap2,0.0,0.069665164,0,0.07701353,0.08475588,0.9086511,False,610
Megf9,0.0,2.286057,0,4.7426333,3.8971667,1.2169439,False,7636
Tle1,1.0,0.2577711,1,0.3788693,0.30269414,1.2516571,True,1795
Aldoart1,0.0,0.00049975014,0,0.0004995503,0.0005116268,0.97639596,False,5
Rasef,0.0,0.00049975014,0,0.0004995503,0.0005116268,0.97639596,False,5
Frmd3,0.0,0.25157422,0,0.2808664,0.2953105,0.9510885,False,2046
Kdm4c,0.0,0.28705648,0,0.30303615,0.3380547,0.8964117,False,2342
A230083N12Rik,0.0,0.029185407,0,0.03213493,0.035245407,0.91174805,False,266
Dmac1,0.0,1.0591704,0,1.2050151,1.4389429,0.8374308,False,6030
Ptprd,0.0,7.9790106,0,23.79944,25.709202,0.92571676,False,9284
Gm42303,0.0,0.07686157,0,0.08555512,0.09346611,0.91535985,False,680
Lurap1l,0.0,0.48505747,0,0.61685485,0.5921993,1.0416338,False,3395
Mpdz,0.0,1.0973513,0,1.5321051,1.5021755,1.0199242,False,5817
Nfib,1.0,9.265067,1,57.199024,32.800262,1.7438587,True,8838
Gm11266,0.0,0.061569214,0,0.06618086,0.07491377,0.8834272,False,558
Zdhhc21,0.0,1.7542229,0,3.1550014,2.725716,1.1574944,False,7051
Cer1,0.0,0.0021989006,0,0.0025941248,0.0023709696,1.0941198,False,19
Frem1,0.0,0.029085457,0,0.042436637,0.035122607,1.2082429,False,234
Ttc39b,1.0,1.4607697,1,3.0445673,2.1471438,1.4179616,True,6215
Gm11413,0.0,0.0009995003,0,0.0009986011,0.0010474215,0.95338994,False,10
Snapc3,0.0,0.85207397,0,1.0264963,1.1134402,0.9219143,False,5210
Psip1,0.0,6.762119,0,19.127733,19.716373,0.97014457,False,9238
Ccdc171,0.0,0.04687656,0,0.050281376,0.05696011,0.8827472,False,429
Cntln,0.0,0.37751123,0,0.48492002,0.4515295,1.0739498,False,2736
Sh3gl2,0.0,16.6006,0,88.16693,87.91509,1.0028646,False,9311
Adamtsl1,1.0,0.27376312,1,0.46572998,0.32190213,1.4468062,True,1834
Saxo1,0.0,0.0015992004,0,0.0017967226,0.0017036384,1.0546385,False,15
Rraga,1.0,3.7771115,1,11.802175,8.043112,1.4673643,True,8492
Haus6,0.0,0.12813593,0,0.13551876,0.1531494,0.8848795,False,1122
Plin2,0.0,0.0066966517,0,0.0068523916,0.0075614583,0.90622616,False,45
Dennd4c,0.0,0.25747126,0,0.26317012,0.30233616,0.8704554,False,2150
Rps6,0.0,13.06077,0,38.150246,58.214474,0.65533954,False,9273
Acer2,0.0,0.055172414,0,0.06472859,0.0671334,0.96417874,False,472
Slc24a2,1.0,6.1772113,1,45.12683,17.087751,2.6408875,True,8101
Mllt3,0.0,0.9592204,0,1.2786248,1.2790384,0.9996766,False,5412
Focad,0.0,0.2357821,0,0.24418133,0.2766188,0.8827358,False,1990
Hacd4,0.0,0.011194402,0,0.013469235,0.0130200265,1.0345013,False,82
Ifnab,0.0,0.00049975014,0,0.0004995503,0.0005116268,0.97639596,False,5
Klhl9,0.0,2.2074962,0,3.1372688,3.7146106,0.84457546,False,8035
Gm26566,0.0,0.022188906,0,0.022298487,0.026621858,0.8376007,False,208
Gm26525,0.0,0.0003998001,0,0.0003996802,0.00040641014,0.9834406,False,4
Mtap,0.0,0.08575712,0,0.092604995,0.10412023,0.8894044,False,754
Cdkn2a,1.0,0.0010994503,1,0.0016981114,0.0011560223,1.4689262,True,8
Cdkn2b,0.0,0.0021989006,0,0.0023942047,0.0023709696,1.0097998,False,13
Dmrta1,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,4
Elavl2,1.0,4.8954525,1,18.292948,11.906439,1.5363911,True,8626
Gm12666,0.0,0.00049975014,0,0.0004995503,0.0005116268,0.97639596,False,5
Tusc1,0.0,0.32633683,0,0.3588075,0.38662064,0.9280609,False,2604
Caap1,0.0,0.53813094,0,0.5662438,0.6634999,0.8534196,False,3899
Gm10306,0.0,0.0077961017,0,0.007936016,0.008871089,0.8945933,False,73
Plaa,0.0,0.7045477,0,0.825734,0.89643854,0.9211273,False,4616
Ift74,0.0,0.6037981,0,0.8362111,0.753578,1.1096543,False,3959
Lrrc19,0.0,0.0009995003,0,0.0009986011,0.0010474215,0.95338994,False,10
Tek,1.0,0.008495752,1,0.021419218,0.009710576,2.205762,True,24
Eqtn,0.0,0.023088455,0,0.023357313,0.027730914,0.8422843,False,217
Mysm1,0.0,1.6111944,0,2.1744847,2.4373417,0.8921543,False,7177
Gm12694,0.0,0.00029985007,0,0.00029979012,0.00030216397,0.99214387,False,3
Jun,1.0,16.222988,1,182.66168,84.47116,2.1624148,True,9182
Junos,0.0,0.020189906,0,0.02058393,0.024157178,0.8520834,False,189
Gm12708,0.0,0.0003998001,0,0.0003996802,0.00040641014,0.9834406,False,4
Fggy,0.0,0.24747626,0,0.29060864,0.29044393,1.0005671,False,1982
Hook1,0.0,2.3268366,0,3.166458,3.9932935,0.7929439,False,8199
Cyp2j13,0.0,0.0010994503,0,0.0010983513,0.0011560223,0.9501125,False,9
Cyp2j12,0.0,0.0030984508,0,0.003488999,0.0033872281,1.0300455,False,22
Cyp2j6,0.0,0.10534733,0,0.12084805,0.12684946,0.9526887,False,866
Cyp2j9,0.0,0.004997501,0,0.0055727833,0.0055667637,1.0010813,False,21
E130114P18Rik,0.0,0.018190905,0,0.0190613,0.02169015,0.87879986,False,146
Nfia,1.0,3.4959521,1,18.407345,7.1678095,2.5680573,True,6558
0610025J13Rik,0.0,0.0022988506,0,0.002293795,0.0024832182,0.9237187,False,22
Tm2d1,0.0,3.036082,0,4.771089,5.823878,0.81922895,False,8531
Patj,0.0,0.054972515,0,0.05715365,0.06688955,0.85444814,False,507
L1td1,0.0,0.0033983008,0,0.003587011,0.003728289,0.9621065,False,33
Kank4,0.0,0.04057971,0,0.05093209,0.04921262,1.0349396,False,343
Usp1,0.0,0.67176414,0,0.78589296,0.8493517,0.9252857,False,4488
Dock7,0.0,0.82568717,0,0.9148339,1.0738778,0.8518976,False,5198
Angptl3,0.0,0.00069965015,0,0.0006992305,0.0007242733,0.9654236,False,7
Atg4c,0.0,0.817991,0,0.9393804,1.0624416,0.88417137,False,5165
Gm12689,0.0,0.09385307,0,0.09564894,0.11358991,0.84205484,False,852
Alg6,0.0,0.46646675,0,0.5035985,0.56753993,0.88733584,False,3483
Itgb3bp,0.0,0.205997,0,0.21435827,0.24172935,0.8867698,False,1772
Efcab7,0.0,0.04227886,0,0.042694528,0.051301207,0.8322324,False,390
Pgm2,0.0,0.44947526,0,0.51036686,0.5451501,0.9361951,False,3334
Ror1,0.0,0.0030984508,0,0.003289079,0.0033872281,0.97102386,False,25
Cachd1,0.0,0.016391804,0,0.017124325,0.019459363,0.8800044,False,136
Raver2,0.0,0.050574712,0,0.071612276,0.061506372,1.1643066,False,384
Jak1,0.0,2.9578211,0,5.2909036,5.606912,0.9436395,False,8468
E130102H24Rik,0.0,0.26146927,0,0.30947584,0.3071155,1.0076855,False,2068
0610043K17Rik,0.0,0.023288356,0,0.023547962,0.027977401,0.84167796,False,228
Ak4,0.0,1.2304847,0,1.9136847,1.7287147,1.1069986,False,5981
Dnajc6,0.0,5.968316,0,15.917329,16.188969,0.9832207,False,9160
Leprot,0.0,0.53553224,0,0.58822656,0.6599824,0.8912761,False,3846
Lepr,0.0,0.008395802,0,0.009125825,0.00958987,0.95161086,False,75
Pde4b,0.0,1.5248376,0,2.7763972,2.269277,1.2234721,False,6557
Sgip1,0.0,4.1992006,0,7.59856,9.428495,0.8059144,False,9055
Gm12709,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,7
Tctex1d1,0.0,0.03798101,0,0.039940745,0.046025235,0.867801,False,351
BB031773,0.0,0.011494253,0,0.011763111,0.013388333,0.8786091,False,112
Insl5,0.0,0.06646676,0,0.06905234,0.080870494,0.8538632,False,600
Wdr78,0.0,0.25247377,0,0.28191236,0.29638046,0.95118403,False,2059
Mier1,0.0,1.2614692,0,1.6677326,1.7829735,0.93536586,False,6395
Slc35d1,0.0,0.23228386,0,0.26311198,0.2724989,0.96555245,False,1863
Gm44037,0.0,0.023988007,0,0.025214203,0.028840248,0.87427133,False,221
Oma1,0.0,0.107746124,0,0.1489254,0.12961656,1.1489689,False,846
Dab1,0.0,1.5115442,0,2.4456134,2.2437532,1.0899655,False,6713
C8b,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,7
Fyb2,0.0,0.0065967017,0,0.0065538404,0.007442877,0.880552,False,65
Prkaa2,0.0,1.6051974,0,2.7203648,2.425531,1.1215544,False,6857
Plpp3,1.0,0.10204898,1,0.37932906,0.12304987,3.0827262,True,542
Usp24,0.0,0.66236883,0,0.7810358,0.835969,0.93428797,False,4355
Pcsk9,0.0,0.014592703,0,0.020178875,0.017215163,1.172157,False,129
2700068H02Rik,0.0,0.0024987506,0,0.0024927561,0.0027083645,0.9203916,False,24
Dhcr24,0.0,1.488056,0,2.3286507,2.1988857,1.059014,False,6714
Ttc22,0.0,0.0066966517,0,0.0070523117,0.0075614583,0.9326655,False,63
Pars2,0.0,0.07166417,0,0.07433195,0.08718062,0.85262007,False,655
Ttc4,0.0,0.7568216,0,0.8252046,0.97259676,0.8484551,False,4930
Mroh7,0.0,0.048875563,0,0.05148939,0.059419043,0.8665469,False,449
Acot11,0.0,0.030484758,0,0.031357672,0.036840677,0.8511698,False,282
Ssbp3,0.0,6.151624,0,20.710215,16.976528,1.2199322,False,9048
Mrpl37,0.0,0.49485257,0,0.5390829,0.6052665,0.8906537,False,3618
Cyb5rl,0.0,0.04237881,0,0.045185063,0.05142415,0.87867403,False,388
Gm12802,0.0,0.06686657,0,0.06679991,0.08135647,0.8210767,False,630
Tceanc2,0.0,0.30294853,0,0.33314306,0.3575673,0.9316932,False,2426
Tmem59,1.0,4.8948526,1,15.306416,11.904202,1.2857994,True,8909
Lrrc42,0.0,0.26146927,0,0.27788848,0.3071155,0.90483385,False,2148
Hspb11,0.0,0.8029985,0,0.9273001,1.0402721,0.8914014,False,5073
Yipf1,0.0,1.0362818,0,1.4607986,1.4015749,1.0422552,False,5571
Ndc1,0.0,0.2283858,0,0.24221696,0.26791546,0.9040798,False,1937
Glis1,0.0,0.009095453,0,0.009613386,0.01043951,0.9208656,False,82
Dmrtb1,0.0,0.0014992504,0,0.0016970723,0.0015935529,1.0649613,False,10
Lrp8,0.0,1.0005997,0,1.6721308,1.344295,1.2438718,False,5264
Lrp8os2,0.0,0.018590705,0,0.020645954,0.022183884,0.9306736,False,171
Magoh,0.0,1.1917042,0,1.4564486,1.6616668,0.8764986,False,6319
0610037L13Rik,0.0,0.94112945,0,1.0680053,1.2507961,0.8538605,False,5635
Cpt2,0.0,0.0056971516,0,0.00566526,0.0063816216,0.88774616,False,48
4930407G08Rik,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,6
Slc1a7,0.0,0.004397801,0,0.004378898,0.0048750923,0.8982185,False,43
Podn,0.0,0.16851574,0,0.20730533,0.19882901,1.0426311,False,1382
Scp2,0.0,2.1351326,0,3.5573072,3.5494628,1.00221,False,7531
Echdc2,1.0,0.50624686,1,0.77977407,0.6205316,1.2566226,True,3181
Zyg11b,0.0,4.511944,0,11.138327,10.511973,1.0595847,False,8944
Coa7,0.0,0.5546227,0,0.6130946,0.6858965,0.8938588,False,3964
Gpx7,0.0,0.11944028,0,0.11937913,0.14320982,0.83359605,False,1087
Zcchc11,0.0,1.5405297,0,2.0598576,2.2995257,0.8957749,False,7058
Prpf38a,0.0,0.7053473,0,0.75803316,0.89759475,0.84451604,False,4736
Orc1,0.0,0.005397301,0,0.0059684673,0.006031049,0.9896234,False,52
Cc2d1b,0.0,0.26226887,0,0.27467078,0.308073,0.89157695,False,2142
Gm17354,0.0,0.21189405,0,0.22518839,0.24859034,0.9058614,False,1798
Zfyve9,0.0,1.4182909,0,1.8896894,2.0674398,0.9140239,False,6819
3110021N24Rik,0.0,0.29805097,0,0.3359868,0.3515323,0.9557779,False,2364
Btf3l4,0.0,1.1876062,0,1.3991266,1.6546355,0.8455799,False,6367
Txndc12,0.0,0.53783107,0,0.58385956,0.66309386,0.8805081,False,3876
A730015C16Rik,0.0,0.0063968017,0,0.006556438,0.007206055,0.90985125,False,63
Kti12,0.0,0.23348325,0,0.24356088,0.2739107,0.8891981,False,1983
Rab3b,1.0,2.266167,1,10.380668,3.8506217,2.695842,True,5483
8030443G20Rik,0.0,0.0010994503,0,0.0010983513,0.0011560223,0.9501125,False,11
Nrd1,0.0,2.5003498,0,5.241628,4.4130073,1.187768,False,8053
Osbpl9,0.0,0.5056472,0,0.6170463,0.619727,0.9956744,False,3503
Eps15,0.0,3.4065967,0,6.446218,6.8978353,0.9345277,False,8657
Ttc39a,0.0,0.0056971516,0,0.0060651,0.0063816216,0.95040107,False,55
Rnf11,0.0,8.695453,0,27.757801,29.563972,0.9389063,False,9283
Cdkn2c,0.0,0.0030984508,0,0.003289079,0.0033872281,0.97102386,False,22
Faf1,0.0,0.42708644,0,0.47921428,0.515837,0.92900324,False,3188
Dmrta2,0.0,0.045677163,0,0.052991357,0.05548378,0.9550783,False,389
Elavl4,1.0,6.245477,1,23.65165,17.38604,1.3603817,True,9048
Agbl4,0.0,0.36491755,0,0.41310337,0.43536508,0.9488666,False,2804
Bend5,0.0,0.5175412,0,0.69793797,0.6357083,1.0978904,False,3499
Spata6,0.0,0.04387806,0,0.04755473,0.05326903,0.89272755,False,374
Trabd2b,1.0,0.21649176,1,0.3611634,0.2539692,1.4220757,True,1468
Cmpk1,0.0,4.1510243,0,7.2717714,9.265902,0.7847883,False,8949
Stil,0.0,0.009195402,0,0.009711518,0.010561652,0.9195075,False,85
Tal1,0.0,0.005197401,0,0.006170505,0.0057985,1.0641555,False,30
Cyp4x1,0.0,0.44567716,0,0.6401165,0.54016304,1.1850431,False,3035
Cyp4x1os,0.0,0.025387306,0,0.026144704,0.030566903,0.85532725,False,238
Cyp4b1,0.0,0.013593203,0,0.014009529,0.015971161,0.8771766,False,127
Efcab14,0.0,0.7264368,0,0.8512852,0.9282298,0.9171061,False,4682
Tex38,0.0,0.0026986506,0,0.002691637,0.002934228,0.91732377,False,27
Atpaf1,0.0,0.758021,0,0.8909605,0.97434807,0.9144171,False,4842
Mob3c,0.0,0.07386307,0,0.085407354,0.08984357,0.9506229,False,596
Mknk1,0.0,0.14562719,0,0.15442035,0.1727515,0.89388716,False,1236
Kncn,0.0,0.0018990504,0,0.0020955536,0.0020358346,1.0293338,False,16
6430628N08Rik,0.0,0.00069965015,0,0.0006992305,0.0007242733,0.9654236,False,6
Faah,0.0,1.5317341,0,2.3017967,2.2825553,1.0084298,False,6889
Nsun4,0.0,0.22358821,0,0.2387878,0.26228374,0.9104179,False,1888
Uqcrh,0.0,14.938431,0,46.661144,73.24858,0.6370245,False,9285
Lrrc41,0.0,0.47206396,0,0.50334287,0.57494557,0.8754617,False,3547
Rad54l,0.0,0.07946027,0,0.08534877,0.096595995,0.8835643,False,705
Pomgnt1,0.0,1.0343828,0,1.200537,1.3984979,0.8584475,False,5921
Lurap1,0.0,0.57911044,0,0.6827903,0.71941626,0.94908935,False,4012
Tspan1,0.0,0.023188407,0,0.024452249,0.027854156,0.87786716,False,216
Gm12951,0.0,0.0016991504,0,0.0016964328,0.0018140359,0.9351705,False,16
Pik3r3,0.0,0.7792104,0,1.0343138,1.005327,1.0288333,False,4717
Mast2,0.0,0.9850075,0,1.2142894,1.3195794,0.9202094,False,5694
Ipp,0.0,0.07136432,0,0.07467472,0.08681713,0.86013806,False,650
Tmem69,0.0,0.06506746,0,0.065437935,0.07916907,0.8265593,False,606
Gm12953,0.0,0.0034982509,0,0.0034863616,0.0038423107,0.9073607,False,34
Gpbp1l1,0.0,0.6365817,0,0.72397155,0.7994806,0.9055523,False,4319
Ccdc17,0.0,0.014592703,0,0.014980954,0.017215163,0.8702185,False,137
Nasp,0.0,0.55792105,0,0.7018877,0.69039214,1.0166508,False,3835
Akr1a1,0.0,7.3854074,0,16.575157,22.698269,0.7302388,False,9241
Prdx1,1.0,5.765517,1,25.691713,15.336608,1.6751888,True,8771
Mmachc,0.0,0.211994,0,0.21445028,0.24870713,0.86226034,False,1864
Ccdc163,0.0,0.04147926,0,0.042761505,0.05031797,0.84982574,False,382
Tesk2,0.0,0.03978011,0,0.04000075,0.04823096,0.8293584,False,377
Toe1,0.0,0.18330835,0,0.19250424,0.21571371,0.89240617,False,1577
Mutyh,0.0,0.016291855,0,0.01642787,0.01933485,0.84965086,False,151
Hpdl,0.0,0.0056971516,0,0.00586518,0.0063816216,0.91907364,False,54
Gm12996,0.0,0.0061969017,0,0.0061591156,0.006969739,0.8836938,False,60
Zswim5,0.0,0.055472262,0,0.05779817,0.067499,0.8562819,False,505
Urod,0.0,0.5236382,0,0.7056837,0.64392,1.0959183,False,3467
Hectd3,0.0,0.48445776,0,0.513278,0.59140104,0.86790174,False,3642
Eif2b3,0.0,0.39310345,0,0.45730948,0.47166455,0.9695651,False,2941
Ptch2,0.0,0.017891055,0,0.018172482,0.021319712,0.8523793,False,171
Btbd19,0.0,0.23698151,0,0.2562092,0.2780329,0.92150676,False,1976
Tctex1d4,0.0,0.0003998001,0,0.0003996802,0.00040641014,0.9834406,False,4
Plk3,0.0,0.4071964,0,0.5764776,0.48994517,1.1766165,False,2865
Rps8,0.0,26.014492,0,117.84095,195.17699,0.6037646,False,9334
Kif2c,0.0,0.0022988506,0,0.002293795,0.0024832182,0.9237187,False,22
Armh1,0.0,0.004897551,0,0.0048740525,0.005451161,0.8941311,False,49
Tmem53,0.0,0.07306347,0,0.07492909,0.0888758,0.8430764,False,679
Rnf220,0.0,3.0333834,0,4.939309,5.8163366,0.8492131,False,8649
Gm12843,0.0,0.0033983008,0,0.003387091,0.003728289,0.90848404,False,32
Eri3,0.0,1.5793103,0,1.944454,2.3748171,0.8187805,False,7273
Dmap1,0.0,0.39950025,0,0.46383423,0.47995457,0.9664128,False,2994
Gm12840,0.0,0.057071466,0,0.06361578,0.06944549,0.91605335,False,501
Slc6a9,0.0,0.14672664,0,0.1605963,0.173984,0.9230521,False,1243
Ccdc24,0.0,0.020789605,0,0.020759273,0.024896702,0.8338162,False,194
B4galt2,0.0,0.8495752,0,1.1118163,1.1096675,1.0019364,False,5098
Gm12841,0.0,0.0011994003,0,0.0011980815,0.0012649902,0.9471074,False,12
Atp6v0b,0.0,13.790005,0,71.16671,63.860096,1.114416,False,9319
Dph2,0.0,0.12863567,0,0.13429087,0.15371403,0.87364095,False,1149
Ipo13,0.0,0.5470265,0,0.60986847,0.6755641,0.9027544,False,3889
Artn,0.0,0.029085457,0,0.028842077,0.035122607,0.82118267,False,283
St3gal3,0.0,0.30914542,0,0.34574303,0.36522916,0.9466468,False,2458
9530034E10Rik,0.0,0.06686657,0,0.06560039,0.08135647,0.8063327,False,633
Kdm4a,0.0,0.37351325,0,0.41055387,0.44638702,0.91972625,False,2886
Ptprf,1.0,1.592104,1,4.5938,2.3998258,1.9142222,True,5921
Szt2,0.0,0.24007995,0,0.24763374,0.28168985,0.8791007,False,2028
Med8,0.0,0.7574213,0,0.83129364,0.97347236,0.8539468,False,4971
Elovl1,0.0,0.1596202,0,0.16634212,0.18859561,0.8820042,False,1366
Cdc20,0.0,0.0028985508,0,0.003090358,0.0031605363,0.9777954,False,27
Mpl,0.0,0.0015992004,0,0.0015968026,0.0017036384,0.9372896,False,16
Tie1,1.0,0.0034982509,1,0.007084922,0.0038423107,1.8439223,True,15
Tmem125,0.0,0.0034982509,0,0.0038862017,0.0038423107,1.0114231,False,17
Cfap57,0.0,0.003998001,0,0.004182335,0.004415385,0.9472187,False,39
Ebna1bp2,0.0,0.8543728,0,0.9906858,1.1169162,0.8869832,False,5291
Slc2a1,1.0,0.24507746,1,0.47031888,0.28760076,1.6353186,True,1725
Zfp691,0.0,0.03348326,0,0.034764405,0.040516216,0.8580368,False,298
Ermap,0.0,0.0021989006,0,0.0021942847,0.0023709696,0.9254799,False,13
Svbp,0.0,0.71874064,0,0.77114516,0.91701895,0.8409261,False,4826
AU022252,0.0,0.5233383,0,0.6233307,0.6435158,0.9686331,False,3670
Tmem269,0.0,0.0038980509,0,0.0038832442,0.0043004327,0.9029892,False,39
P3h1,0.0,0.07596202,0,0.08059465,0.092380516,0.87242043,False,674
Gm12927,0.0,0.0016991504,0,0.0016964328,0.0018140359,0.9351705,False,16
Cldn19,0.0,0.0070964517,0,0.0070467964,0.008036738,0.876823,False,70
Ybx1,0.0,2.6950524,0,4.170792,4.9053507,0.8502536,False,8347
Ppih,0.0,0.47786108,0,0.5258243,0.5826325,0.9024974,False,3532
Ccdc30,0.0,0.28585708,0,0.32151628,0.33659062,0.9552146,False,2293
Ppcs,0.0,0.16991504,0,0.17604403,0.2004315,0.87832516,False,1483
Zmynd12,0.0,0.011994003,0,0.012051252,0.014000127,0.86079586,False,112
Rimkla,0.0,0.12193903,0,0.12727253,0.1460922,0.87117946,False,1101
Frg2f1,0.0,0.15052474,0,0.16946319,0.17825377,0.950685,False,1290
Foxj3,0.0,1.1792104,0,1.4967688,1.6402613,0.91251856,False,6217
Guca2a,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,6
Hivep3,0.0,3.0415792,0,7.255768,5.839252,1.2425852,False,8292
Edn2,0.0,0.0074962517,0,0.008240482,0.008513208,0.9679645,False,70
Foxo6,0.0,0.29525238,0,0.34924275,0.34809217,1.0033054,False,2313
Foxo6os,0.0,0.0016991504,0,0.0016964328,0.0018140359,0.9351705,False,17
Scmh1,0.0,1.0202899,0,1.1658218,1.3757683,0.84739685,False,5932
Ctps,0.0,0.52004,0,0.6006829,0.63907206,0.9399299,False,3692
Gm45579,0.0,0.0021989006,0,0.0021942847,0.0023709696,0.9254799,False,22
Cited4,0.0,0.267966,0,0.37190956,0.31491184,1.1809958,False,1964
Kcnq4,0.0,0.048875563,0,0.051689308,0.059419043,0.8699115,False,447
Nfyc,0.0,0.4545727,0,0.4810679,0.5518531,0.87173176,False,3424
Rims3,1.0,0.8958521,1,2.346609,1.1805519,1.9877222,True,3956
Exo5,0.0,0.091654174,0,0.092858166,0.111035764,0.8362906,False,840
Zfp69,0.0,0.0037981009,0,0.0041838936,0.0041855727,0.99959886,False,29
Smap2,0.0,3.5769114,0,6.429235,7.415905,0.8669522,False,8799
Col9a2,0.0,0.09185407,0,0.10181788,0.11126841,0.9150655,False,812
Zmpste24,0.0,0.3482259,0,0.3695303,0.41412205,0.8923222,False,2741
Tmco2,0.0,0.0012993503,0,0.0014977118,0.0013742492,1.08984,False,10
Rlf,0.0,0.8717641,0,1.0566247,1.1433872,0.92411804,False,5265
Ppt1,0.0,2.002099,0,2.5732663,3.2531805,0.7910001,False,7883
Cap1,0.0,0.8065967,0,1.068849,1.0455809,1.0222538,False,4939
Mfsd2a,1.0,0.014892554,1,0.026867354,0.017589195,1.527492,True,64
Mycl,0.0,0.25707147,0,0.30895764,0.30185896,1.0235165,False,2023
Trit1,0.0,0.26546726,0,0.27698112,0.31190872,0.8880198,False,2187
Bmp8b,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,8
Ppie,0.0,0.2689655,0,0.28340802,0.3161147,0.8965354,False,2214
Hpcal4,1.0,11.453873,1,72.78388,46.640984,1.5605134,True,9269
Nt5c1a,0.0,0.0022988506,0,0.002293795,0.0024832182,0.9237187,False,22
Heyl,0.0,0.0017991004,0,0.0017960432,0.0019247604,0.93312556,False,12
Pabpc4,0.0,0.33673164,0,0.35171443,0.39964056,0.8800769,False,2710
Bmp8a,0.0,0.0034982509,0,0.0040861215,0.0038423107,1.0634543,False,30
Macf1,1.0,3.954223,1,10.7843895,8.613701,1.2520043,True,8811
Gm12925,0.0,0.0021989006,0,0.0021942847,0.0023709696,0.9254799,False,20
Ndufs5,0.0,12.645178,0,41.560814,55.106846,0.75418603,False,9237
Akirin1,0.0,1.7659171,0,2.3710294,2.7498407,0.8622424,False,7486
Rhbdl2,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,4
Gm26606,0.0,0.11534233,0,0.1232402,0.13843055,0.8902673,False,1017
Mycbp,0.0,0.4123938,0,0.43387276,0.49670005,0.8735106,False,3220
Gm12905,0.0,0.0010994503,0,0.0010983513,0.0011560223,0.9501125,False,11
Rragc,0.0,1.2123938,0,1.4927692,1.697321,0.8794855,False,6370
3100002H09Rik,1.0,0.020889556,1,0.032050587,0.02501994,1.2810018,True,134
Pou3f1,1.0,0.37271366,1,3.2044332,0.4453597,7.195158,True,791
Utp11,0.0,0.84717643,0,0.98254025,1.1060514,0.8883315,False,5260
Fhl3,0.0,0.00069965015,0,0.0006992305,0.0007242733,0.9654236,False,6
Sf3a3,0.0,0.5324338,0,0.633819,0.6557923,0.9664935,False,3748
Inpp5b,0.0,0.28605697,0,0.29761145,0.33683455,0.88355386,False,2338
Mtf1,0.0,0.55592203,0,0.632943,0.68766683,0.920421,False,3890
1110065P20Rik,0.0,2.9168415,0,4.0194736,5.4947414,0.7315128,False,8650
