"group","target","Metric","Value"
"swap","DMS","Kappa",0.0384
"swap","DMS","Kappa",-0.0329
"swap","DMS","Kappa",0.0277
"swap","DMS","Kappa",0.0054
"swap","DMS","Kappa",0.1051
"swap","DMS","Kappa",-0.014
"swap","DMS","Kappa",0.0377
"swap","DMS","Kappa",0.1379
"swap","DMS","Kappa",0.0604
"swap","DMS","Kappa",-0.0451
"swap","DMS","Kappa",-0.0054
"swap","DMS","Kappa",0.0156
"swap","DMS","Kappa",0.0661
"swap","DMS","Kappa",-0.0842
"swap","DMS","Kappa",-0.003
"swap","DMS","Kappa",0.0627
"swap","DMS","Kappa",0.0207
"swap","DMS","Kappa",-0.0096
"swap","DMS","Kappa",-0.0558
"swap","DMS","Kappa",0.1184
"swap","DMS","Kappa",0
"swap","DMS","Kappa",-0.028
"swap","DMS","Kappa",-0.0455
"swap","DMS","Kappa",0.0295
"swap","DMS","Kappa",0.0432
"swap","DMS","Kappa",-0.0257
"swap","DMS","Kappa",0.0581
"swap","DMS","Kappa",0.0525
"swap","DMS","Kappa",0.066
"swap","DMS","Kappa",0.0571
"swap","DMS","Kappa",0.0317
"swap","DMS","Kappa",0.0483
"swap","DMS","Kappa",0.0702
"swap","DMS","Kappa",0.0533
"swap","DMS","Kappa",0.0268
"swap","DMS","Kappa",0.0428
"swap","DMS","Kappa",0.0163
"swap","DMS","Kappa",0.0197
"swap","DMS","Kappa",0.0476
"swap","DMS","Kappa",0.0059
"swap","DMS","Kappa",-0.0131
"swap","DMS","Kappa",0.0369
"swap","DMS","Kappa",0.0014
"swap","DMS","Kappa",0.0214
"swap","DMS","Kappa",-0.0063
"swap","DMS","Kappa",0.0415
"swap","DMS","Kappa",-0.0104
"swap","DMS","Kappa",0.0243
"swap","DMS","Kappa",-0.003
"swap","DMS","Kappa",0.0166
"swap","DMS","Kappa",-0.0087
"swap","DMS","Kappa",0.0795
"swap","DMS","Kappa",0.0186
"swap","DMS","Kappa",0.0221
"swap","DMS","Kappa",0.0662
"swap","DMS","Kappa",0.0173
"swap","DMS","Kappa",0.0295
"swap","DMS","Kappa",-0.0072
"swap","DMS","Kappa",0.0987
"swap","DMS","Kappa",0.0133
"swap","DMS","Kappa",0.014
"swap","DMS","Kappa",0.0075
"swap","DMS","Kappa",0.0568
"swap","DMS","Kappa",0.0872
"swap","DMS","Kappa",-0.0127
"swap","DMS","Kappa",0.0549
"swap","DMS","Kappa",0.0451
"swap","DMS","Kappa",0.075
"swap","DMS","Kappa",0.0223
"swap","DMS","Kappa",-0.0023
"swap","DMS","Kappa",-0.0044
"swap","DMS","Kappa",0.0158
"swap","DMS","Kappa",0.023
"swap","DMS","Kappa",0.0505
"swap","DMS","Kappa",-0.0141
"swap","DMS","Kappa",0.0131
"swap","DMS","Kappa",0.0756
"swap","DMS","Kappa",0.078
"swap","DMS","Kappa",0.0101
"swap","DMS","Kappa",0.0024
"swap","DMS","Kappa",0.0457
"swap","DMS","Kappa",-0.004
"swap","DMS","Kappa",0.0745
"swap","DMS","Kappa",-0.0228
"swap","DMS","Kappa",0.0405
"swap","DMS","Kappa",0.0545
"swap","DMS","Kappa",0.0714
"swap","DMS","Kappa",-0.0052
"swap","DMS","Kappa",0.0091
"swap","DMS","Kappa",0.0128
"swap","DMS","Kappa",0.0426
"original","DMS","Kappa",0.2749
"original","DMS","Kappa",0.3002
"original","DMS","Kappa",0.333
"original","DMS","Kappa",0.2855
"original","DMS","Kappa",0.3508
"original","DMS","Kappa",0.2607
"original","DMS","Kappa",0.3388
"original","DMS","Kappa",0.316
"original","DMS","Kappa",0.2791
"original","DMS","Kappa",0.3543
"original","DMS","Kappa",0.2698
"original","DMS","Kappa",0.2763
"original","DMS","Kappa",0.285
"original","DMS","Kappa",0.3183
"original","DMS","Kappa",0.2267
"original","DMS","Kappa",0.188
"original","DMS","Kappa",0.2386
"original","DMS","Kappa",0.2431
"original","DMS","Kappa",0.2115
"original","DMS","Kappa",0.0452
"original","DMS","Kappa",0.3207
"original","DMS","Kappa",0.2745
"original","DMS","Kappa",0.3337
"original","DMS","Kappa",0.2568
"original","DMS","Kappa",0.3535
"original","DMS","Kappa",0.2474
"original","DMS","Kappa",0.3204
"original","DMS","Kappa",0.2428
"original","DMS","Kappa",0.241
"original","DMS","Kappa",0.3478
"original","DMS","Kappa",0.1542
"original","DMS","Kappa",0.2228
"original","DMS","Kappa",0.2032
"original","DMS","Kappa",0.3328
"original","DMS","Kappa",0.3088
"original","DMS","Kappa",0.2642
"original","DMS","Kappa",0.2295
"original","DMS","Kappa",0.2521
"original","DMS","Kappa",0.2498
"original","DMS","Kappa",0.2837
"original","DMS","Kappa",0.246
"original","DMS","Kappa",0.2472
"original","DMS","Kappa",0.2359
"original","DMS","Kappa",0.2437
"original","DMS","Kappa",0.3689
"original","DMS","Kappa",0.2316
"original","DMS","Kappa",0.2213
"original","DMS","Kappa",0.3138
"original","DMS","Kappa",0.2217
"original","DMS","Kappa",0.3409
"original","DMS","Kappa",0.2472
"original","DMS","Kappa",0.2665
"original","DMS","Kappa",0.2486
"original","DMS","Kappa",0.1938
"original","DMS","Kappa",0.3343
"original","DMS","Kappa",0.1514
"original","DMS","Kappa",0.1667
"original","DMS","Kappa",0.2631
"original","DMS","Kappa",0.2772
"original","DMS","Kappa",0.3071
"original","DMS","Kappa",0.2145
"original","DMS","Kappa",0.2472
"original","DMS","Kappa",0.3315
"original","DMS","Kappa",0.3075
"original","DMS","Kappa",0.2126
"original","DMS","Kappa",0.3633
"original","DMS","Kappa",0.2285
"original","DMS","Kappa",0.2932
"original","DMS","Kappa",0.2816
"original","DMS","Kappa",0.2664
"original","DMS","Kappa",0.277
"original","DMS","Kappa",0.3238
"original","DMS","Kappa",0.2006
"original","DMS","Kappa",0.2202
"original","DMS","Kappa",0.2828
"original","DMS","Kappa",0.2409
"original","DMS","Kappa",0.294
"original","DMS","Kappa",0.2123
"original","DMS","Kappa",0.274
"original","DMS","Kappa",0.291
"original","DMS","Kappa",0.2739
"original","DMS","Kappa",0.3723
"original","DMS","Kappa",0.244
"original","DMS","Kappa",0.3376
"original","DMS","Kappa",0.2788
"original","DMS","Kappa",0.3118
"original","DMS","Kappa",0.2848
"original","DMS","Kappa",0.3418
"original","DMS","Kappa",0.311
"original","DMS","Kappa",0.1891
"original","DMS","Kappa",0.3159
"original","DMS","Kappa",0.2485
"original","DMS","Kappa",0.2869
"original","DMS","Kappa",0.2141
"original","DMS","Kappa",0.2685
"original","DMS","Kappa",0.2814
"original","DMS","Kappa",0.255
"original","DMS","Kappa",0.3117
"original","DMS","Kappa",0.1574
"original","DMS","Kappa",0.3531
"swap","LH","Kappa",0.0012
"swap","LH","Kappa",5e-04
"swap","LH","Kappa",0.0121
"swap","LH","Kappa",0.0097
"swap","LH","Kappa",-0.0014
"swap","LH","Kappa",7e-04
"swap","LH","Kappa",0.0193
"swap","LH","Kappa",0.0204
"swap","LH","Kappa",3e-04
"swap","LH","Kappa",-0.0103
"swap","LH","Kappa",-0.0062
"swap","LH","Kappa",-0.0132
"swap","LH","Kappa",-0.005
"swap","LH","Kappa",0.0276
"swap","LH","Kappa",0.0012
"swap","LH","Kappa",-0.0159
"swap","LH","Kappa",0.0024
"swap","LH","Kappa",0.004
"swap","LH","Kappa",-0.0044
"swap","LH","Kappa",0.0117
"swap","LH","Kappa",0.001
"swap","LH","Kappa",0.0167
"swap","LH","Kappa",-0.0032
"swap","LH","Kappa",0.0692
"swap","LH","Kappa",0.0227
"swap","LH","Kappa",0.0099
"swap","LH","Kappa",0.0114
"swap","LH","Kappa",0.0248
"swap","LH","Kappa",-0.0111
"swap","LH","Kappa",0.0046
"swap","LH","Kappa",0.0147
"swap","LH","Kappa",0.0048
"swap","LH","Kappa",0.0075
"swap","LH","Kappa",0.0099
"swap","LH","Kappa",0.0146
"swap","LH","Kappa",0.0194
"swap","LH","Kappa",0.0024
"swap","LH","Kappa",-0.0048
"swap","LH","Kappa",-0.003
"swap","LH","Kappa",-0.0187
"swap","LH","Kappa",0.0202
"swap","LH","Kappa",-0.0249
"swap","LH","Kappa",0.0089
"swap","LH","Kappa",0.0025
"swap","LH","Kappa",0.0051
"swap","LH","Kappa",-0.0336
"swap","LH","Kappa",-0.0034
"swap","LH","Kappa",0.0015
"swap","LH","Kappa",-0.014
"swap","LH","Kappa",0.0034
"swap","LH","Kappa",0.0184
"swap","LH","Kappa",0.0146
"swap","LH","Kappa",0.0035
"swap","LH","Kappa",0.0073
"swap","LH","Kappa",0.0124
"swap","LH","Kappa",-0.0042
"swap","LH","Kappa",0.0083
"swap","LH","Kappa",-0.0139
"swap","LH","Kappa",-0.0288
"swap","LH","Kappa",0.0238
"swap","LH","Kappa",0.0342
"swap","LH","Kappa",0.0199
"swap","LH","Kappa",0.0079
"swap","LH","Kappa",-0.0107
"swap","LH","Kappa",-0.0128
"swap","LH","Kappa",-0.0022
"swap","LH","Kappa",0.009
"swap","LH","Kappa",0.003
"swap","LH","Kappa",-0.0127
"swap","LH","Kappa",0.0061
"swap","LH","Kappa",-0.0238
"swap","LH","Kappa",-0.0246
"swap","LH","Kappa",-0.0298
"swap","LH","Kappa",0.0083
"swap","LH","Kappa",0.0083
"swap","LH","Kappa",-0.0151
"swap","LH","Kappa",0.0092
"swap","LH","Kappa",-0.0183
"swap","LH","Kappa",-0.0195
"swap","LH","Kappa",-0.0111
"swap","LH","Kappa",-0.0341
"swap","LH","Kappa",0.0052
"swap","LH","Kappa",-0.0133
"swap","LH","Kappa",-0.0114
"swap","LH","Kappa",-0.0195
"swap","LH","Kappa",0.0131
"swap","LH","Kappa",0.0234
"swap","LH","Kappa",-0.0064
"swap","LH","Kappa",0.0099
"swap","LH","Kappa",4e-04
"swap","LH","Kappa",0.0015
"swap","LH","Kappa",-0.0309
"swap","LH","Kappa",-0.0187
"swap","LH","Kappa",-0.0074
"swap","LH","Kappa",0.0215
"swap","LH","Kappa",0.0033
"swap","LH","Kappa",0.0073
"swap","LH","Kappa",0.0322
"swap","LH","Kappa",0.0056
"swap","LH","Kappa",0.0185
"original","LH","Kappa",0.0482
"original","LH","Kappa",0.0433
"original","LH","Kappa",0.0439
"original","LH","Kappa",0.0365
"original","LH","Kappa",0.0822
"original","LH","Kappa",0.0511
"original","LH","Kappa",0.0554
"original","LH","Kappa",0.0391
"original","LH","Kappa",0.0418
"original","LH","Kappa",0.0484
"original","LH","Kappa",0.0216
"original","LH","Kappa",0.0542
"original","LH","Kappa",0.0214
"original","LH","Kappa",0.0333
"original","LH","Kappa",0.024
"original","LH","Kappa",0.0268
"original","LH","Kappa",0.0447
"original","LH","Kappa",0.0318
"original","LH","Kappa",0.0533
"original","LH","Kappa",0.0302
"original","LH","Kappa",0.0124
"original","LH","Kappa",0.0395
"original","LH","Kappa",0.0293
"original","LH","Kappa",0.0432
"original","LH","Kappa",0.0332
"original","LH","Kappa",0.0264
"original","LH","Kappa",0.0086
"original","LH","Kappa",0.0474
"original","LH","Kappa",0.0378
"original","LH","Kappa",0.0419
"original","LH","Kappa",0.0341
"original","LH","Kappa",0.0468
"original","LH","Kappa",0.0549
"original","LH","Kappa",0.0582
"original","LH","Kappa",0.0543
"original","LH","Kappa",0.0105
"original","LH","Kappa",0.0319
"original","LH","Kappa",0.0394
"original","LH","Kappa",0.0652
"original","LH","Kappa",0.0432
"original","LH","Kappa",0.0681
"original","LH","Kappa",0.0476
"original","LH","Kappa",0.063
"original","LH","Kappa",0.0493
"original","LH","Kappa",0.0372
"original","LH","Kappa",0.0554
"original","LH","Kappa",0.0733
"original","LH","Kappa",0.0511
"original","LH","Kappa",0.0511
"original","LH","Kappa",0.0197
"original","LH","Kappa",0.0753
"original","LH","Kappa",0.0392
"original","LH","Kappa",0.0535
"original","LH","Kappa",0.0334
"original","LH","Kappa",0.04
"original","LH","Kappa",0.0497
"original","LH","Kappa",0.0404
"original","LH","Kappa",0.045
"original","LH","Kappa",0.0519
"original","LH","Kappa",0.0519
"original","LH","Kappa",0.0335
"original","LH","Kappa",0.0508
"original","LH","Kappa",0.0542
"original","LH","Kappa",0.0291
"original","LH","Kappa",0.0373
"original","LH","Kappa",0.014
"original","LH","Kappa",0.0197
"original","LH","Kappa",0.0543
"original","LH","Kappa",0.0258
"original","LH","Kappa",0.0782
"original","LH","Kappa",0.0644
"original","LH","Kappa",0.0619
"original","LH","Kappa",0.0282
"original","LH","Kappa",0.0644
"original","LH","Kappa",0.0374
"original","LH","Kappa",0.0453
"original","LH","Kappa",0.0466
"original","LH","Kappa",0.0459
"original","LH","Kappa",0.028
"original","LH","Kappa",0.0612
"original","LH","Kappa",0.0084
"original","LH","Kappa",-0.0149
"original","LH","Kappa",0.036
"original","LH","Kappa",0.0358
"original","LH","Kappa",0.0449
"original","LH","Kappa",0.0393
"original","LH","Kappa",0.038
"original","LH","Kappa",0.046
"original","LH","Kappa",0.0092
"original","LH","Kappa",0.0634
"original","LH","Kappa",0.04
"original","LH","Kappa",0.0543
"original","LH","Kappa",0.0289
"original","LH","Kappa",0.0343
"original","LH","Kappa",0.0515
"original","LH","Kappa",0.0466
"original","LH","Kappa",0.0578
"original","LH","Kappa",0.0292
"original","LH","Kappa",0.0472
"original","LH","Kappa",-0.0036
"swap","MD","Kappa",-0.001
"swap","MD","Kappa",0.0174
"swap","MD","Kappa",0.0314
"swap","MD","Kappa",0.0248
"swap","MD","Kappa",-0.0156
"swap","MD","Kappa",0.0042
"swap","MD","Kappa",-0.0063
"swap","MD","Kappa",0.0034
"swap","MD","Kappa",-0.0035
"swap","MD","Kappa",0.005
"swap","MD","Kappa",-0.0076
"swap","MD","Kappa",-0.0163
"swap","MD","Kappa",-0.0155
"swap","MD","Kappa",-0.0037
"swap","MD","Kappa",0.0207
"swap","MD","Kappa",0.0079
"swap","MD","Kappa",0.0418
"swap","MD","Kappa",-0.0065
"swap","MD","Kappa",-0.0267
"swap","MD","Kappa",0.0051
"swap","MD","Kappa",-0.0088
"swap","MD","Kappa",-0.0086
"swap","MD","Kappa",-0.0022
"swap","MD","Kappa",0.0128
"swap","MD","Kappa",-0.0099
"swap","MD","Kappa",-0.0425
"swap","MD","Kappa",-0.0261
"swap","MD","Kappa",-0.0268
"swap","MD","Kappa",-0.001
"swap","MD","Kappa",0.0028
"swap","MD","Kappa",0.0019
"swap","MD","Kappa",0.0064
"swap","MD","Kappa",0.0312
"swap","MD","Kappa",0.0088
"swap","MD","Kappa",-0.0217
"swap","MD","Kappa",-0.0168
"swap","MD","Kappa",0.0036
"swap","MD","Kappa",0.0018
"swap","MD","Kappa",0.0154
"swap","MD","Kappa",-0.0442
"swap","MD","Kappa",-0.0034
"swap","MD","Kappa",-0.011
"swap","MD","Kappa",0.0263
"swap","MD","Kappa",-0.0104
"swap","MD","Kappa",-0.0065
"swap","MD","Kappa",-0.0076
"swap","MD","Kappa",0.021
"swap","MD","Kappa",-0.0011
"swap","MD","Kappa",-7e-04
"swap","MD","Kappa",0.0429
"swap","MD","Kappa",0.0161
"swap","MD","Kappa",-0.0016
"swap","MD","Kappa",0.013
"swap","MD","Kappa",-0.0104
"swap","MD","Kappa",0.011
"swap","MD","Kappa",-0.0358
"swap","MD","Kappa",0.0166
"swap","MD","Kappa",0.0081
"swap","MD","Kappa",0.0056
"swap","MD","Kappa",-0.0333
"swap","MD","Kappa",-0.0582
"swap","MD","Kappa",-0.025
"swap","MD","Kappa",-0.0225
"swap","MD","Kappa",-9e-04
"swap","MD","Kappa",-0.0058
"swap","MD","Kappa",0.0127
"swap","MD","Kappa",-0.0177
"swap","MD","Kappa",0.0023
"swap","MD","Kappa",-0.001
"swap","MD","Kappa",-0.0105
"swap","MD","Kappa",-0.037
"swap","MD","Kappa",-0.0101
"swap","MD","Kappa",0.0196
"swap","MD","Kappa",0.0258
"swap","MD","Kappa",-0.0208
"swap","MD","Kappa",0.0591
"swap","MD","Kappa",0.0133
"swap","MD","Kappa",-0.0046
"swap","MD","Kappa",-0.0057
"swap","MD","Kappa",0.012
"swap","MD","Kappa",0.0094
"swap","MD","Kappa",0.0017
"swap","MD","Kappa",-0.016
"swap","MD","Kappa",-0.0302
"swap","MD","Kappa",-0.0099
"swap","MD","Kappa",0.0068
"swap","MD","Kappa",0.0405
"swap","MD","Kappa",-0.1232
"swap","MD","Kappa",0.0182
"swap","MD","Kappa",0.0036
"swap","MD","Kappa",-0.01
"swap","MD","Kappa",-0.0062
"swap","MD","Kappa",-0.0254
"swap","MD","Kappa",0.0106
"swap","MD","Kappa",0.0067
"swap","MD","Kappa",6e-04
"swap","MD","Kappa",0.0789
"swap","MD","Kappa",-0.0038
"swap","MD","Kappa",-0.0017
"swap","MD","Kappa",0.0152
"original","MD","Kappa",0.1024
"original","MD","Kappa",0.0346
"original","MD","Kappa",0.11
"original","MD","Kappa",0.0727
"original","MD","Kappa",0.0799
"original","MD","Kappa",0.0371
"original","MD","Kappa",0.1169
"original","MD","Kappa",0.0876
"original","MD","Kappa",0.0799
"original","MD","Kappa",0.0747
"original","MD","Kappa",0.1015
"original","MD","Kappa",0.1066
"original","MD","Kappa",0.0625
"original","MD","Kappa",0.0793
"original","MD","Kappa",0.0369
"original","MD","Kappa",0.114
"original","MD","Kappa",0.1198
"original","MD","Kappa",0.0953
"original","MD","Kappa",0.0656
"original","MD","Kappa",0.0685
"original","MD","Kappa",0.0726
"original","MD","Kappa",0.1104
"original","MD","Kappa",0.0818
"original","MD","Kappa",0.0849
"original","MD","Kappa",0.1185
"original","MD","Kappa",0.0902
"original","MD","Kappa",0.0269
"original","MD","Kappa",0.0979
"original","MD","Kappa",0.0703
"original","MD","Kappa",0.0337
"original","MD","Kappa",0.0698
"original","MD","Kappa",0.1079
"original","MD","Kappa",0.0767
"original","MD","Kappa",0.0929
"original","MD","Kappa",0.0918
"original","MD","Kappa",0.0767
"original","MD","Kappa",0.0689
"original","MD","Kappa",0.0353
"original","MD","Kappa",0.0801
"original","MD","Kappa",0.0664
"original","MD","Kappa",0.0756
"original","MD","Kappa",0.0536
"original","MD","Kappa",0.0672
"original","MD","Kappa",0.0691
"original","MD","Kappa",0.0779
"original","MD","Kappa",0.0707
"original","MD","Kappa",0.0532
"original","MD","Kappa",0.0974
"original","MD","Kappa",0.0983
"original","MD","Kappa",0.0662
"original","MD","Kappa",0.0734
"original","MD","Kappa",0.0321
"original","MD","Kappa",0.1282
"original","MD","Kappa",0.0624
"original","MD","Kappa",0.0321
"original","MD","Kappa",0.0614
"original","MD","Kappa",0.0784
"original","MD","Kappa",0.1079
"original","MD","Kappa",0.0567
"original","MD","Kappa",0.0614
"original","MD","Kappa",0.1212
"original","MD","Kappa",0.0791
"original","MD","Kappa",0.111
"original","MD","Kappa",0.0622
"original","MD","Kappa",0.0561
"original","MD","Kappa",0.0694
"original","MD","Kappa",0.0791
"original","MD","Kappa",0.0423
"original","MD","Kappa",0.0556
"original","MD","Kappa",0.0965
"original","MD","Kappa",0.0715
"original","MD","Kappa",0.1255
"original","MD","Kappa",0.0961
"original","MD","Kappa",0.0321
"original","MD","Kappa",0.048
"original","MD","Kappa",0.0677
"original","MD","Kappa",0.0422
"original","MD","Kappa",0.1165
"original","MD","Kappa",0.0952
"original","MD","Kappa",0.0744
"original","MD","Kappa",0.0411
"original","MD","Kappa",0.0449
"original","MD","Kappa",0.0547
"original","MD","Kappa",0.0352
"original","MD","Kappa",0.0891
"original","MD","Kappa",0.0719
"original","MD","Kappa",0.1075
"original","MD","Kappa",0.0622
"original","MD","Kappa",0.0583
"original","MD","Kappa",0.0603
"original","MD","Kappa",0.1055
"original","MD","Kappa",0.0487
"original","MD","Kappa",0.0706
"original","MD","Kappa",0.0754
"original","MD","Kappa",0.0742
"original","MD","Kappa",0.0867
"original","MD","Kappa",0.0998
"original","MD","Kappa",0.0866
"original","MD","Kappa",0.0674
"original","MD","Kappa",0.0541
"swap","BLA","Kappa",0.0075
"swap","BLA","Kappa",-0.0095
"swap","BLA","Kappa",-0.0324
"swap","BLA","Kappa",-0.002
"swap","BLA","Kappa",0.0114
"swap","BLA","Kappa",-0.0158
"swap","BLA","Kappa",-4e-04
"swap","BLA","Kappa",-0.0192
"swap","BLA","Kappa",-0.008
"swap","BLA","Kappa",6e-04
"swap","BLA","Kappa",-0.0164
"swap","BLA","Kappa",-0.0171
"swap","BLA","Kappa",-0.0266
"swap","BLA","Kappa",-0.0121
"swap","BLA","Kappa",0.0044
"swap","BLA","Kappa",-0.0049
"swap","BLA","Kappa",-0.0053
"swap","BLA","Kappa",0.012
"swap","BLA","Kappa",0.001
"swap","BLA","Kappa",-0.0019
"swap","BLA","Kappa",-0.0159
"swap","BLA","Kappa",0.0179
"swap","BLA","Kappa",0.0074
"swap","BLA","Kappa",-0.0205
"swap","BLA","Kappa",0.0067
"swap","BLA","Kappa",0.0017
"swap","BLA","Kappa",-0.0137
"swap","BLA","Kappa",-0.0055
"swap","BLA","Kappa",-1e-04
"swap","BLA","Kappa",0.0107
"swap","BLA","Kappa",0.0014
"swap","BLA","Kappa",-0.003
"swap","BLA","Kappa",0.0134
"swap","BLA","Kappa",-0.0023
"swap","BLA","Kappa",0.0056
"swap","BLA","Kappa",0.0117
"swap","BLA","Kappa",0.0082
"swap","BLA","Kappa",0.0068
"swap","BLA","Kappa",-0.009
"swap","BLA","Kappa",0.0071
"swap","BLA","Kappa",-0.0039
"swap","BLA","Kappa",-0.0045
"swap","BLA","Kappa",-0.0208
"swap","BLA","Kappa",0.003
"swap","BLA","Kappa",0.0133
"swap","BLA","Kappa",0.0036
"swap","BLA","Kappa",0.0095
"swap","BLA","Kappa",0.0071
"swap","BLA","Kappa",0.0087
"swap","BLA","Kappa",-0.0065
"swap","BLA","Kappa",-0.0267
"swap","BLA","Kappa",0.0268
"swap","BLA","Kappa",0.0135
"swap","BLA","Kappa",-0.0204
"swap","BLA","Kappa",0.0021
"swap","BLA","Kappa",-0.0034
"swap","BLA","Kappa",0.008
"swap","BLA","Kappa",0.025
"swap","BLA","Kappa",0.0064
"swap","BLA","Kappa",0.0062
"swap","BLA","Kappa",-0.0032
"swap","BLA","Kappa",0.0077
"swap","BLA","Kappa",-0.0038
"swap","BLA","Kappa",-0.0331
"swap","BLA","Kappa",0.0021
"swap","BLA","Kappa",0.0219
"swap","BLA","Kappa",-0.0026
"swap","BLA","Kappa",-0.0186
"swap","BLA","Kappa",0.0167
"swap","BLA","Kappa",0.0063
"swap","BLA","Kappa",-0.0088
"swap","BLA","Kappa",0.0136
"swap","BLA","Kappa",0.0052
"swap","BLA","Kappa",0.0103
"swap","BLA","Kappa",0.0078
"swap","BLA","Kappa",0.015
"swap","BLA","Kappa",-0.0016
"swap","BLA","Kappa",-0.032
"swap","BLA","Kappa",0.017
"swap","BLA","Kappa",0.0055
"swap","BLA","Kappa",-0.0058
"swap","BLA","Kappa",0.0126
"swap","BLA","Kappa",-0.0053
"swap","BLA","Kappa",-0.0111
"swap","BLA","Kappa",0.0059
"swap","BLA","Kappa",0.0012
"swap","BLA","Kappa",-0.0021
"swap","BLA","Kappa",-0.02
"swap","BLA","Kappa",0.0044
"swap","BLA","Kappa",0.0044
"swap","BLA","Kappa",-0.0057
"swap","BLA","Kappa",-0.0046
"swap","BLA","Kappa",0.0012
"swap","BLA","Kappa",-0.0158
"swap","BLA","Kappa",0.0129
"swap","BLA","Kappa",-0.0094
"swap","BLA","Kappa",0.0176
"swap","BLA","Kappa",-0.0131
"swap","BLA","Kappa",-0.0039
"swap","BLA","Kappa",0.0082
"original","BLA","Kappa",0.0092
"original","BLA","Kappa",0.0844
"original","BLA","Kappa",0.0928
"original","BLA","Kappa",-0.0261
"original","BLA","Kappa",0.0215
"original","BLA","Kappa",0.0416
"original","BLA","Kappa",0.0432
"original","BLA","Kappa",0.0317
"original","BLA","Kappa",0.127
"original","BLA","Kappa",0.0484
"original","BLA","Kappa",0.0536
"original","BLA","Kappa",-0.0335
"original","BLA","Kappa",0.0041
"original","BLA","Kappa",0.0586
"original","BLA","Kappa",0.0586
"original","BLA","Kappa",0.0471
"original","BLA","Kappa",0.0757
"original","BLA","Kappa",0.0185
"original","BLA","Kappa",0.0203
"original","BLA","Kappa",0.0551
"original","BLA","Kappa",0.0414
"original","BLA","Kappa",0.0228
"original","BLA","Kappa",0.0871
"original","BLA","Kappa",-0.0093
"original","BLA","Kappa",0.0379
"original","BLA","Kappa",0.0072
"original","BLA","Kappa",0.062
"original","BLA","Kappa",-0.0023
"original","BLA","Kappa",0.0111
"original","BLA","Kappa",0.0816
"original","BLA","Kappa",0.0476
"original","BLA","Kappa",0.0319
"original","BLA","Kappa",-0.0144
"original","BLA","Kappa",0.019
"original","BLA","Kappa",0.0126
"original","BLA","Kappa",0.0524
"original","BLA","Kappa",-0.0032
"original","BLA","Kappa",0.0487
"original","BLA","Kappa",0.0385
"original","BLA","Kappa",0.0224
"original","BLA","Kappa",0.0415
"original","BLA","Kappa",0.0078
"original","BLA","Kappa",0.0156
"original","BLA","Kappa",0.054
"original","BLA","Kappa",-0.0095
"original","BLA","Kappa",0.0356
"original","BLA","Kappa",0.0455
"original","BLA","Kappa",0.0383
"original","BLA","Kappa",0.0044
"original","BLA","Kappa",0.032
"original","BLA","Kappa",0.0424
"original","BLA","Kappa",0.1074
"original","BLA","Kappa",0.0163
"original","BLA","Kappa",0.0493
"original","BLA","Kappa",0.0986
"original","BLA","Kappa",0.0212
"original","BLA","Kappa",0.0189
"original","BLA","Kappa",-0.0037
"original","BLA","Kappa",-0.0258
"original","BLA","Kappa",0.0461
"original","BLA","Kappa",0.1134
"original","BLA","Kappa",0.0656
"original","BLA","Kappa",-0.0072
"original","BLA","Kappa",0.0524
"original","BLA","Kappa",0.0573
"original","BLA","Kappa",0.0578
"original","BLA","Kappa",0.0028
"original","BLA","Kappa",0.0099
"original","BLA","Kappa",-0.0098
"original","BLA","Kappa",0.0205
"original","BLA","Kappa",0.0135
"original","BLA","Kappa",0.0844
"original","BLA","Kappa",-0.0443
"original","BLA","Kappa",0.0455
"original","BLA","Kappa",0.0377
"original","BLA","Kappa",-0.0232
"original","BLA","Kappa",0.1348
"original","BLA","Kappa",0.0505
"original","BLA","Kappa",0.0393
"original","BLA","Kappa",0.0142
"original","BLA","Kappa",0.0273
"original","BLA","Kappa",0.0341
"original","BLA","Kappa",0.0192
"original","BLA","Kappa",0.0251
"original","BLA","Kappa",0.059
"original","BLA","Kappa",0.1246
"original","BLA","Kappa",0.0502
"original","BLA","Kappa",0.0361
"original","BLA","Kappa",0.0429
"original","BLA","Kappa",0.0363
"original","BLA","Kappa",0.0336
"original","BLA","Kappa",0.0443
"original","BLA","Kappa",0.0308
"original","BLA","Kappa",0.0356
"original","BLA","Kappa",0.0157
"original","BLA","Kappa",0.0303
"original","BLA","Kappa",-0.0325
"original","BLA","Kappa",0.0242
"original","BLA","Kappa",0.007
"original","BLA","Kappa",-0.0132
"swap","AI","MCC",0.0903
"swap","AI","MCC",0.0738
"swap","AI","MCC",0.0369
"swap","AI","MCC",0.0518
"swap","AI","MCC",0.024
"swap","AI","MCC",0.1743
"swap","AI","MCC",0.0047
"swap","AI","MCC",-0.0062
"swap","AI","MCC",0.0344
"swap","AI","MCC",0.131
"swap","AI","MCC",-0.0019
"swap","AI","MCC",0.0346
"swap","AI","MCC",0.0997
"swap","AI","MCC",-0.0539
"swap","AI","MCC",0.0747
"swap","AI","MCC",-0.0282
"swap","AI","MCC",-0.0744
"swap","AI","MCC",0.007
"swap","AI","MCC",0.1269
"swap","AI","MCC",0.0163
"swap","AI","MCC",-0.0235
"swap","AI","MCC",-0.0223
"swap","AI","MCC",0.0555
"swap","AI","MCC",0.058
"swap","AI","MCC",-0.0126
"swap","AI","MCC",-0.106
"swap","AI","MCC",0.0187
