"AUC","Accuracy","Recall","Prec.","F1","Kappa","MCC","num_vars"
0.7592,0.3533,0.898,0.1888,0.3121,0.0577,0.1287,50
0.7171,0.6,0.7755,0.2585,0.3878,0.1891,0.2523,100
0.7144,0.7133,0.6939,0.3238,0.4416,0.2815,0.3185,200
0.7191,0.67,0.7755,0.3016,0.4343,0.2603,0.3183,300
0.6801,0.68,0.6735,0.292,0.4074,0.2325,0.2706,400
0.6647,0.5733,0.7347,0.2384,0.36,0.1505,0.2045,500
0.5235,0.4267,0.6735,0.1746,0.2773,0.0242,0.0398,1000
0.4792,0.5567,0.3673,0.15,0.213,-0.0247,-0.0294,2000
0.4883,0.6933,0.1837,0.1475,0.1636,-0.0214,-0.0216,5000
0.528,0.83,0,0,0,0,0,2
0.6176,0.76,0.2941,0.2941,0.2941,0.1495,0.1495,5
0.7384,0.7567,0.4902,0.3472,0.4065,0.259,0.2651,10
0.8091,0.3133,0.9608,0.1937,0.3224,0.055,0.1462,20
0.849,0.6467,0.9608,0.3203,0.4804,0.3025,0.4081,50
0.8243,0.67,0.9216,0.331,0.487,0.3159,0.4063,100
0.7951,0.7567,0.8431,0.3981,0.5409,0.403,0.4555,200
0.8002,0.7733,0.8627,0.419,0.5641,0.4347,0.4865,300
0.8037,0.7233,0.8627,0.3667,0.5146,0.3625,0.4275,400
0.7988,0.72,0.8627,0.3636,0.5116,0.3581,0.4238,500
0.6126,0.5367,0.7451,0.2317,0.3535,0.1271,0.1804,1000
0.5611,0.5867,0.5294,0.2126,0.3034,0.0803,0.0972,2000
0.5591,0.7233,0.3137,0.25,0.2783,0.1098,0.1109,5000
0.4832,0.8,0,0,0,-0.0811,-0.0964,2
0.6481,0.7067,0.5333,0.2637,0.3529,0.1904,0.2102,5
0.6556,0.71,0.5556,0.2717,0.365,0.2048,0.2267,10
0.6851,0.7233,0.5333,0.2791,0.3664,0.211,0.2291,20
0.7676,0.71,0.6667,0.2941,0.4082,0.2526,0.2897,50
0.781,0.7067,0.6667,0.2913,0.4054,0.2485,0.2861,100
0.7101,0.6933,0.6444,0.2762,0.3867,0.2236,0.2593,200
0.6971,0.6833,0.6667,0.2727,0.3871,0.2213,0.2615,300
0.7019,0.63,0.7556,0.2537,0.3799,0.2003,0.261,400
0.7078,0.6767,0.7333,0.2797,0.4049,0.2398,0.2924,500
0.5472,0.4567,0.6889,0.1722,0.2756,0.0468,0.0762,1000
0.5088,0.54,0.4667,0.1556,0.2333,0.0108,0.0141,2000
0.4477,0.6833,0.1111,0.0833,0.0952,-0.092,-0.0934,5000
0.5013,0.8733,0,0,0,0,0,2
0.656,0.8667,0.0263,0.25,0.0476,0.0241,0.0431,5
0.7856,0.8633,0.2368,0.4286,0.3051,0.2362,0.249,10
0.766,0.76,0.5789,0.2821,0.3793,0.2519,0.2769,20
0.8177,0.7267,0.8158,0.2925,0.4306,0.3,0.3685,50
0.7776,0.7233,0.7895,0.2857,0.4196,0.2869,0.3509,100
0.7625,0.72,0.8158,0.287,0.4247,0.292,0.3616,200
0.7618,0.7367,0.7895,0.297,0.4317,0.3034,0.3649,300
0.7356,0.74,0.7368,0.2917,0.4179,0.2888,0.3403,400
0.7271,0.7433,0.7632,0.299,0.4296,0.3027,0.3581,500
0.601,0.45,0.7632,0.1568,0.2601,0.0632,0.1147,1000
0.588,0.6733,0.4737,0.1875,0.2687,0.1065,0.1255,2000
0.5162,0.8033,0.1316,0.1613,0.1449,0.0351,0.0353,5000
0.5879,0.25,0.907,0.15,0.2574,0.0152,0.0485,2
0.6452,0.2533,0.907,0.1506,0.2583,0.0165,0.052,5
0.7092,0.2867,0.907,0.1566,0.2671,0.03,0.0838,10
0.7332,0.3333,0.9302,0.1688,0.2857,0.0569,0.1408,20
0.7502,0.65,0.8372,0.2687,0.4068,0.2424,0.3213,50
0.7502,0.6033,0.8837,0.25,0.3897,0.2141,0.3085,100
0.733,0.6767,0.814,0.2823,0.4192,0.2621,0.3328,200
0.7363,0.69,0.7442,0.2807,0.4076,0.2519,0.3069,300
0.7098,0.6967,0.7442,0.2857,0.4129,0.2595,0.3136,400
0.6889,0.6767,0.7209,0.2672,0.3899,0.2286,0.2808,500
0.5551,0.4467,0.6977,0.1639,0.2655,0.0434,0.0735,1000
0.5195,0.56,0.4651,0.155,0.2326,0.0224,0.029,2000
0.49,0.7567,0.1163,0.125,0.1205,-0.0205,-0.0205,5000
0.5332,0.8267,0,0,0,0,0,2
0.5674,0.7567,0.2308,0.2667,0.2474,0.1032,0.1036,5
0.7042,0.73,0.5577,0.3333,0.4173,0.2558,0.2701,10
0.7066,0.6967,0.6923,0.3243,0.4417,0.2692,0.3057,20
0.7174,0.69,0.6923,0.3186,0.4364,0.2609,0.2983,50
0.7445,0.69,0.7115,0.3217,0.4431,0.2685,0.3091,100
0.693,0.6733,0.6923,0.3051,0.4235,0.2409,0.2803,200
0.6786,0.6433,0.6731,0.28,0.3955,0.1995,0.2382,300
0.6655,0.66,0.6731,0.2917,0.407,0.2178,0.2552,400
0.6509,0.6033,0.6923,0.259,0.377,0.1667,0.2103,500
0.5852,0.4767,0.7115,0.2067,0.3203,0.0707,0.1072,1000
0.495,0.4967,0.5,0.1722,0.2562,-0.0023,-0.0031,2000
0.5105,0.6933,0.2308,0.1875,0.2069,0.0193,0.0195,5000
0.5846,0.4467,0.7955,0.1823,0.2966,0.0761,0.1343,2
0.681,0.6733,0.6591,0.2589,0.3718,0.2042,0.2449,5
0.6932,0.7033,0.5909,0.268,0.3688,0.2092,0.2372,10
0.6796,0.6833,0.6818,0.2703,0.3871,0.2241,0.2678,20
0.7369,0.6067,0.8864,0.2566,0.398,0.2207,0.3149,50
0.7532,0.7033,0.7727,0.3009,0.4331,0.2814,0.3389,100
0.7167,0.6967,0.7045,0.2844,0.4052,0.2481,0.2941,200
0.6792,0.69,0.6818,0.2752,0.3922,0.2316,0.2745,300
0.6721,0.6933,0.6591,0.2736,0.3867,0.2263,0.2652,400
0.645,0.68,0.6136,0.2547,0.36,0.1926,0.2258,500
0.5448,0.5633,0.5227,0.1729,0.2599,0.0506,0.0663,1000
0.5256,0.6733,0.3182,0.1707,0.2222,0.0387,0.0417,2000
0.5197,0.8067,0.1136,0.2083,0.1471,0.0486,0.0514,5000
0.5341,0.4233,0.7083,0.1762,0.2822,0.0348,0.0592,2
0.6141,0.6667,0.5625,0.2547,0.3506,0.1672,0.191,5
0.6393,0.69,0.5625,0.2727,0.3673,0.1935,0.2158,10
0.7006,0.7033,0.6458,0.301,0.4106,0.246,0.278,20
0.6679,0.6933,0.6875,0.3,0.4177,0.2508,0.2906,50
0.7042,0.69,0.7083,0.3009,0.4224,0.255,0.2987,100
0.7035,0.68,0.7083,0.2931,0.4146,0.2434,0.2883,200
0.6946,0.6667,0.6875,0.2797,0.3976,0.2202,0.2628,300
0.7006,0.6433,0.7917,0.2815,0.4153,0.2346,0.2997,400
0.6453,0.53,0.7708,0.2216,0.3442,0.1273,0.1882,500
0.4573,0.3633,0.6042,0.1443,0.2329,-0.0342,-0.0611,1000
0.501,0.53,0.4583,0.1606,0.2378,0.0011,0.0015,2000
0.5089,0.7133,0.2083,0.1724,0.1887,0.0165,0.0166,5000
0.5101,0.2333,0.8571,0.1585,0.2675,-0.0113,-0.036,2
0.6559,0.2533,0.8571,0.1622,0.2727,-0.0027,-0.008,5
0.6721,0.25,0.8571,0.1615,0.2718,-0.0042,-0.0124,10
0.7179,0.3267,0.9184,0.1852,0.3082,0.0499,0.1221,20
0.7418,0.69,0.7551,0.3136,0.4431,0.276,0.3272,50
0.7471,0.73,0.7143,0.3431,0.4636,0.3117,0.3491,100
0.7347,0.73,0.6939,0.34,0.4564,0.3037,0.3379,200
0.7135,0.7133,0.6735,0.3204,0.4342,0.2734,0.3072,300
0.7222,0.7,0.6735,0.3084,0.4231,0.2565,0.2922,400
0.7173,0.6633,0.7347,0.2903,0.4162,0.2377,0.2883,500
0.634,0.5533,0.7347,0.2293,0.3495,0.1339,0.187,1000
0.4954,0.55,0.4286,0.1641,0.2373,0.0014,0.0017,2000
0.5099,0.7433,0.1633,0.1818,0.172,0.0207,0.0207,5000
0.5982,0.8467,0,0,0,0,0,2
0.7075,0.7267,0.4565,0.2692,0.3387,0.1807,0.1907,5
0.7318,0.7033,0.3913,0.2278,0.288,0.1168,0.1236,10
0.761,0.7067,0.6522,0.2941,0.4054,0.2461,0.2804,20
0.775,0.7,0.7174,0.3,0.4231,0.2639,0.3097,50
0.7237,0.53,0.8696,0.2286,0.362,0.1574,0.2471,100
0.712,0.67,0.7391,0.281,0.4072,0.2378,0.2913,200
0.7062,0.69,0.7174,0.292,0.4151,0.2521,0.2992,300
0.7013,0.6867,0.7174,0.2895,0.4125,0.2482,0.2958,400
0.7025,0.6933,0.6957,0.2909,0.4103,0.2475,0.2905,500
0.5487,0.3867,0.7609,0.1683,0.2756,0.0327,0.0623,1000
0.5563,0.5667,0.5435,0.1866,0.2778,0.0641,0.0829,2000
0.534,0.7233,0.2609,0.1967,0.2243,0.06,0.0608,5000
0.5372,0.8367,0,0,0,0,0,2
0.7067,0.7667,0.3878,0.322,0.3519,0.2111,0.2124,5
0.7647,0.8133,0.449,0.4314,0.44,0.3281,0.3281,10
0.7968,0.7633,0.7143,0.3804,0.4965,0.3601,0.3906,20
0.8151,0.7433,0.7755,0.3654,0.4967,0.3531,0.3981,50
0.8156,0.7433,0.7755,0.3654,0.4967,0.3531,0.3981,100
0.7999,0.7267,0.7959,0.3514,0.4875,0.3373,0.3898,200
0.7835,0.73,0.7959,0.3545,0.4906,0.3418,0.3936,300
0.771,0.7167,0.7755,0.3393,0.472,0.3168,0.3674,400
0.7476,0.7167,0.7551,0.3364,0.4654,0.3093,0.3561,500
0.6398,0.51,0.7755,0.2184,0.3408,0.1153,0.175,1000
0.5468,0.52,0.5918,0.1895,0.2871,0.0528,0.0723,2000
0.4626,0.6367,0.2041,0.125,0.155,-0.0596,-0.0625,5000
