"AUC","Accuracy","Recall","Prec.","F1","Kappa","MCC","num_vars"
0.5278,0.9433,0.0556,1,0.1053,0.0996,0.2289,5000
0.5695,0.9433,0,0,0,0,0,2
0.7287,0.8267,0.3529,0.1277,0.1875,0.1137,0.1323,5
0.8169,0.8167,0.5882,0.1724,0.2667,0.1962,0.2451,10
0.8133,0.6867,0.7647,0.1262,0.2167,0.1323,0.2175,20
0.7435,0.5367,0.7647,0.0878,0.1576,0.0622,0.133,50
0.6748,0.56,0.7647,0.0922,0.1646,0.0706,0.1447,100
0.6366,0.5833,0.7059,0.0909,0.1611,0.0674,0.1313,200
0.5921,0.6067,0.5882,0.0826,0.1449,0.0506,0.0924,300
0.561,0.65,0.4706,0.0769,0.1322,0.0386,0.0638,400
0.6107,0.7367,0.4706,0.1026,0.1684,0.0831,0.1177,500
0.5804,0.8367,0.2941,0.119,0.1695,0.0966,0.1089,1000
0.5153,0.92,0.0588,0.1111,0.0769,0.0392,0.0414,2000
0.5,0.9433,0,0,0,0,0,5000
0.4724,0.94,0,0,0,0,0,2
0.6377,0.9167,0.1111,0.1818,0.1379,0.0968,0.1001,5
0.7031,0.21,0.8889,0.0637,0.119,0.0079,0.0357,10
0.7002,0.3767,0.8333,0.0754,0.1382,0.0317,0.0909,20
0.6905,0.59,0.7778,0.1053,0.1854,0.0892,0.1701,50
0.6517,0.5567,0.7778,0.0979,0.1739,0.0754,0.1523,100
0.662,0.5367,0.7778,0.094,0.1677,0.0679,0.142,200
0.6394,0.5667,0.7222,0.0942,0.1667,0.0677,0.1329,300
0.6712,0.6133,0.7222,0.1048,0.1831,0.0875,0.1585,400
0.6454,0.63,0.6667,0.1026,0.1778,0.0823,0.1433,500
0.6645,0.76,0.5556,0.1351,0.2174,0.1338,0.181,1000
0.4959,0.8833,0.0556,0.0526,0.0541,-0.0081,-0.0081,2000
0.4982,0.9367,0,0,0,-0.0064,-0.0146,5000
0.5195,0.1433,0.9524,0.0725,0.1347,0.0053,0.0327,2
0.6784,0.2,0.9048,0.0739,0.1367,0.0083,0.0377,5
0.7284,0.31,0.8571,0.0811,0.1481,0.0232,0.0733,10
0.7069,0.3267,0.9048,0.0868,0.1583,0.0351,0.108,20
0.6971,0.4467,0.8571,0.0994,0.1782,0.0603,0.1423,50
0.6923,0.4867,0.8571,0.1065,0.1895,0.0742,0.1625,100
0.6681,0.5133,0.8095,0.1069,0.1889,0.0744,0.1537,200
0.6786,0.5533,0.8095,0.1156,0.2024,0.091,0.1754,300
0.6963,0.5833,0.8095,0.1232,0.2138,0.1051,0.1924,400
0.6807,0.5867,0.7619,0.1185,0.2051,0.0956,0.172,500
0.6601,0.6967,0.619,0.1354,0.2222,0.1213,0.1759,1000
0.5545,0.8267,0.2381,0.122,0.1613,0.0757,0.081,2000
0.5238,0.9333,0.0476,1,0.0909,0.0851,0.2108,5000
0.497,0.1533,1,0.073,0.1361,0.0135,0.0823,2
0.7536,0.2667,1,0.0833,0.1538,0.0351,0.1336,5
0.7875,0.3367,0.95,0.0876,0.1603,0.0436,0.1354,10
0.6729,0.42,0.75,0.0815,0.1471,0.0305,0.075,20
0.66,0.5567,0.65,0.0935,0.1635,0.0532,0.1,50
0.6546,0.6067,0.7,0.1111,0.1918,0.0867,0.1516,100
0.679,0.6467,0.75,0.1293,0.2206,0.1206,0.1994,200
0.6604,0.65,0.7,0.1239,0.2105,0.1097,0.1783,300
0.6627,0.6867,0.65,0.13,0.2167,0.1187,0.1795,400
0.6398,0.7267,0.55,0.131,0.2115,0.1164,0.1607,500
0.6161,0.8033,0.4,0.1455,0.2133,0.1281,0.1497,1000
0.525,0.8933,0.1,0.125,0.1111,0.0551,0.0555,2000
0.4982,0.93,0,0,0,-0.0064,-0.0155,5000
0.5194,0.15,1,0.0761,0.1414,0.013,0.0809,2
0.6645,0.23,1,0.0833,0.1538,0.0283,0.1197,5
0.7832,0.24,0.9524,0.081,0.1493,0.0232,0.0928,10
0.8143,0.4733,1,0.1173,0.21,0.0968,0.2256,20
0.7091,0.49,0.9048,0.1118,0.199,0.0849,0.1872,50
0.7059,0.5267,0.9048,0.1195,0.2111,0.0998,0.206,100
0.7079,0.5833,0.8571,0.1286,0.2236,0.116,0.2147,200
0.745,0.6567,0.8571,0.1525,0.259,0.159,0.2605,300
0.7606,0.6833,0.8571,0.1636,0.2748,0.1782,0.2792,400
0.6028,0.6833,0.5238,0.1146,0.188,0.0827,0.1199,500
0.6076,0.8067,0.381,0.1509,0.2162,0.1289,0.147,1000
0.51,0.8667,0.0952,0.087,0.0909,0.0191,0.0192,2000
0.4946,0.92,0,0,0,-0.0178,-0.0276,5000
0.5968,0.22,1,0.0824,0.1522,0.0262,0.1153,2
0.8074,0.2267,1,0.083,0.1533,0.0276,0.1182,5
0.8687,0.2333,1,0.0837,0.1544,0.029,0.1212,10
0.8795,0.41,0.9524,0.102,0.1843,0.0663,0.1724,20
0.8585,0.4467,0.9524,0.1081,0.1942,0.0783,0.1894,50
0.7624,0.47,0.9524,0.1124,0.201,0.0866,0.2005,100
0.6143,0.4867,0.7619,0.097,0.172,0.0546,0.1169,200
0.6412,0.5367,0.7619,0.1067,0.1871,0.0733,0.1437,300
0.6456,0.54,0.7619,0.1074,0.1882,0.0747,0.1455,400
0.6213,0.5867,0.6667,0.1069,0.1842,0.0723,0.1272,500
0.5633,0.7633,0.3333,0.1094,0.1647,0.0663,0.0804,1000
0.4916,0.8733,0.0476,0.0526,0.05,-0.0177,-0.0177,2000
0.491,0.9133,0,0,0,-0.0277,-0.0357,5000
0.5308,0.9367,0,0,0,0,0,2
0.6217,0.7933,0.1579,0.0612,0.0882,-0.0033,-0.0038,5
0.6653,0.7867,0.5263,0.1538,0.2381,0.1553,0.1954,10
0.6393,0.5767,0.6316,0.0909,0.1589,0.0542,0.1004,20
0.6127,0.5233,0.6842,0.0867,0.1538,0.0467,0.0958,50
0.6234,0.55,0.7368,0.0972,0.1718,0.0674,0.1337,100
0.6432,0.5333,0.7895,0.0993,0.1765,0.0721,0.1488,200
0.6265,0.55,0.7368,0.0972,0.1718,0.0674,0.1337,300
0.6069,0.58,0.6316,0.0916,0.16,0.0555,0.1022,400
0.6213,0.5967,0.6316,0.0952,0.1655,0.0623,0.1115,500
0.6002,0.7567,0.4211,0.1143,0.1798,0.089,0.1154,1000
0.5117,0.8667,0.1053,0.08,0.0909,0.0204,0.0206,2000
0.5,0.9367,0,0,0,0,0,5000
0.5783,0.9267,0,0,0,0,0,2
0.7538,0.9167,0,0,0,-0.0179,-0.0283,5
0.7915,0.2367,1,0.0876,0.1612,0.0304,0.1243,10
0.7166,0.3967,0.8636,0.0964,0.1735,0.0479,0.1226,20
0.6064,0.4633,0.6364,0.0838,0.1481,0.0213,0.0451,50
0.6267,0.5567,0.6364,0.1007,0.1739,0.0541,0.0976,100
0.5531,0.51,0.5909,0.0861,0.1503,0.0255,0.0493,200
0.5522,0.5767,0.5455,0.093,0.1589,0.0385,0.0656,300
0.5387,0.6,0.5,0.0917,0.1549,0.0354,0.0574,400
0.5288,0.6267,0.4545,0.0909,0.1515,0.0334,0.0513,500
0.5435,0.6967,0.3636,0.0941,0.1495,0.0374,0.0501,1000
0.5601,0.8467,0.2273,0.1471,0.1786,0.0983,0.1011,2000
0.491,0.91,0,0,0,-0.0279,-0.0366,5000
